rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.897800000,\left(\mathrm{JacobFro} + \sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right) \cdot \left(\mathrm{GradNorm}\right),Jacob_fro Jacov MParams Mul Sqrt Add Grad_Norm Mul <EOS>,((Jacob_fro + sqrt((Jacov * MParams))) * Grad_Norm),0.897800000,0.889600000,33,8,5,2054,run_20260618_142728,1,1,ILI/seed_2054/run_20260618_142728/visualizations/archive_latex.tex
12,0.990090090,0.897800000,\left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)} + \mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right),MParams Jacov Mul Sqrt Jacob_fro Add Grad_Norm Mul <EOS>,((sqrt((MParams * Jacov)) + Jacob_fro) * Grad_Norm),0.897800000,0.889600000,14,8,5,2105,run_20260618_142728,1,3,ILI/seed_2105/run_20260618_142728/visualizations/archive_latex.tex
13,0.989189189,0.897800000,\left(\left(\left(\mathrm{JacobFro}\right)^2 - \mathrm{Jacov}\right) \cdot \left(\mathrm{GradNorm}\right)\right) \cdot \left(\mathrm{MParams}\right),Jacob_fro Square Jacov Sub Grad_Norm Mul MParams Mul <EOS>,(((square(Jacob_fro) - Jacov) * Grad_Norm) * MParams),0.897800000,0.884000000,70,8,5,2129,run_20260620_142858,1,1,ILI/seed_2129/run_20260620_142858/visualizations/archive_latex.tex
14,0.988288288,0.897800000,\left(\mathrm{GradNorm}\right) \cdot \left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)} + \mathrm{JacobFro}\right),Grad_Norm MParams Jacov Mul Sqrt Jacob_fro Add Mul <EOS>,(Grad_Norm * (sqrt((MParams * Jacov)) + Jacob_fro)),0.897800000,0.889600000,40,8,5,2140,run_20260620_142858,1,2,ILI/seed_2140/run_20260620_142858/visualizations/archive_latex.tex
15,0.987387387,0.897800000,\left(\mathrm{GradNorm}\right) \cdot \left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)} + \mathrm{JacobFro}\right),Grad_Norm Jacov MParams Mul Sqrt Jacob_fro Add Mul <EOS>,(Grad_Norm * (sqrt((Jacov * MParams)) + Jacob_fro)),0.897800000,0.889600000,23,8,5,2234,run_20260625_153808,1,2,ILI/seed_2234/run_20260625_153808/visualizations/archive_latex.tex
16,0.986486486,0.897800000,\left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)} + \mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right),Jacov MParams Mul Sqrt Jacob_fro Add Grad_Norm Mul <EOS>,((sqrt((Jacov * MParams)) + Jacob_fro) * Grad_Norm),0.897800000,0.889600000,189,8,5,2266,run_20260625_153808,1,2,ILI/seed_2266/run_20260625_153808/visualizations/archive_latex.tex
17,0.985585586,0.897800000,\left(\mathrm{JacobFro} + \sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right) \cdot \left(\mathrm{GradNorm}\right),Jacob_fro MParams Jacov Mul Sqrt Add Grad_Norm Mul <EOS>,((Jacob_fro + sqrt((MParams * Jacov))) * Grad_Norm),0.897800000,0.889600000,18,8,5,2279,run_20260625_153808,1,2,ILI/seed_2279/run_20260625_153808/visualizations/archive_latex.tex
18,0.984684685,0.897800000,\left(\left(\mathrm{MParams}\right) \cdot \left(\left(\mathrm{JacobFro}\right)^2 - \mathrm{Jacov}\right)\right) \cdot \left(\mathrm{GradNorm}\right),MParams Jacob_fro Square Jacov Sub Mul Grad_Norm Mul <EOS>,((MParams * (square(Jacob_fro) - Jacov)) * Grad_Norm),0.897800000,0.884000000,35,8,5,2314,run_20260625_153808,1,1,ILI/seed_2314/run_20260625_153808/visualizations/archive_latex.tex
19,0.983783784,0.897800000,\left(\left(\mathrm{MParams}\right) \cdot \left(\mathrm{GradNorm}\right)\right) \cdot \left(\left(\mathrm{JacobFro}\right)^2 - \mathrm{Jacov}\right),MParams Grad_Norm Mul Jacob_fro Square Jacov Sub Mul <EOS>,((MParams * Grad_Norm) * (square(Jacob_fro) - Jacov)),0.897800000,0.884000000,73,8,4,2285,run_20260625_153808,2,1,ILI/seed_2285/run_20260625_153808/visualizations/archive_latex.tex
20,0.982882883,0.897200000,\left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right)\right) \cdot \left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right),Jacob_fro Grad_Norm Mul Jacov MParams Mul Sqrt Mul <EOS>,((Jacob_fro * Grad_Norm) * sqrt((Jacov * MParams))),0.897200000,0.886400000,69,8,4,2052,run_20260618_142728,1,1,ILI/seed_2052/run_20260618_142728/visualizations/archive_latex.tex
21,0.981981982,0.897200000,\left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right) \cdot \left(\left(\mathrm{GradNorm}\right) \cdot \left(\mathrm{JacobFro}\right)\right),Jacov MParams Mul Sqrt Grad_Norm Jacob_fro Mul Mul <EOS>,(sqrt((Jacov * MParams)) * (Grad_Norm * Jacob_fro)),0.897200000,0.886400000,181,8,4,2083,run_20260618_142728,1,1,ILI/seed_2083/run_20260618_142728/visualizations/archive_latex.tex
22,0.981081081,0.897200000,\left(\left(\mathrm{GradNorm}\right) \cdot \left(\mathrm{JacobFro}\right)\right) \cdot \left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right),Grad_Norm Jacob_fro Mul Jacov MParams Mul Sqrt Mul <EOS>,((Grad_Norm * Jacob_fro) * sqrt((Jacov * MParams))),0.897200000,0.886400000,166,8,4,2163,run_20260620_142858,1,2,ILI/seed_2163/run_20260620_142858/visualizations/archive_latex.tex
23,0.980180180,0.897200000,\left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right) \cdot \left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right)\right),MParams Jacov Mul Sqrt Jacob_fro Grad_Norm Mul Mul <EOS>,(sqrt((MParams * Jacov)) * (Jacob_fro * Grad_Norm)),0.897200000,0.886400000,22,8,4,2218,run_20260620_142858,1,3,ILI/seed_2218/run_20260620_142858/visualizations/archive_latex.tex
24,0.979279279,0.897200000,\left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right) \cdot \left(\left(\mathrm{GradNorm}\right) \cdot \left(\mathrm{JacobFro}\right)\right),MParams Jacov Mul Sqrt Grad_Norm Jacob_fro Mul Mul <EOS>,(sqrt((MParams * Jacov)) * (Grad_Norm * Jacob_fro)),0.897200000,0.886400000,86,8,4,2303,run_20260625_153808,1,2,ILI/seed_2303/run_20260625_153808/visualizations/archive_latex.tex
25,0.978378378,0.897200000,\left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right) \cdot \left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right)\right),Jacov MParams Mul Sqrt Jacob_fro Grad_Norm Mul Mul <EOS>,(sqrt((Jacov * MParams)) * (Jacob_fro * Grad_Norm)),0.897200000,0.886400000,142,8,4,2349,run_20260626_141855,1,1,ILI/seed_2349/run_20260626_141855/visualizations/archive_latex.tex
26,0.977477477,0.897200000,\left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right)\right) \cdot \left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right),Jacob_fro Grad_Norm Mul MParams Jacov Mul Sqrt Mul <EOS>,((Jacob_fro * Grad_Norm) * sqrt((MParams * Jacov))),0.897200000,0.886400000,148,8,4,2376,run_20260626_141855,2,1,ILI/seed_2376/run_20260626_141855/visualizations/archive_latex.tex
27,0.976576577,0.896800000,\frac{\mathrm{Snip}}{\left(\mathrm{ZiCo}\right)^2} - \left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right),Snip ZiCo Square Div Jacov MParams Mul Sub <EOS>,((Snip / square(ZiCo)) - (Jacov * MParams)),0.896800000,0.889000000,73,8,4,2133,run_20260620_142858,1,2,ILI/seed_2133/run_20260620_142858/visualizations/archive_latex.tex
28,0.975675676,0.896800000,\frac{\mathrm{Snip}}{\left(\mathrm{ZiCo}\right)^2} - \left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right),Snip ZiCo Square Div MParams Jacov Mul Sub <EOS>,((Snip / square(ZiCo)) - (MParams * Jacov)),0.896800000,0.889000000,180,8,4,2237,run_20260625_153808,1,1,ILI/seed_2237/run_20260625_153808/visualizations/archive_latex.tex
29,0.974774775,0.896500000,\left(\left(\mathrm{JacobFro}\right) \cdot \left(\log\left(-\mathrm{Jacov}\right)\right)\right) \cdot \left(\mathrm{GradNorm} + \mathrm{GFLOPs}\right),Jacob_fro Jacov Negative Log Mul Grad_Norm GFLOPs Add Mul <EOS>,((Jacob_fro * log(-(Jacov))) * (Grad_Norm + GFLOPs)),0.896500000,0.861800000,127,9,5,2372,run_20260626_141855,1,1,ILI/seed_2372/run_20260626_141855/visualizations/archive_latex.tex
30,0.973873874,0.896400000,\left(\sqrt{\mathrm{Jacov} + \frac{\mathrm{Snip}}{\mathrm{Fisher}}}\right) \cdot \left(\mathrm{Snip}\right),Jacov Snip Fisher Div Add Sqrt Snip Mul <EOS>,(sqrt((Jacov + (Snip / Fisher))) * Snip),0.896400000,0.854800000,153,8,5,2153,run_20260620_142858,1,1,ILI/seed_2153/run_20260620_142858/visualizations/archive_latex.tex
31,0.972972973,0.896100000,\mathrm{JacobFro} + \left(\mathrm{GradNorm}\right)^2 + \sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)},Jacob_fro Grad_Norm Square Jacov MParams Mul Sqrt Add Add <EOS>,(Jacob_fro + (square(Grad_Norm) + sqrt((Jacov * MParams)))),0.896100000,0.890000000,29,9,5,2238,run_20260625_153808,1,1,ILI/seed_2238/run_20260625_153808/visualizations/archive_latex.tex
32,0.972072072,0.896100000,\left(\mathrm{GradNorm}\right)^2 + \mathrm{JacobFro} + \sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)},Grad_Norm Square Jacob_fro Add Jacov MParams Mul Sqrt Add <EOS>,((square(Grad_Norm) + Jacob_fro) + sqrt((Jacov * MParams))),0.896100000,0.890000000,145,9,4,2324,run_20260625_153808,1,1,ILI/seed_2324/run_20260625_153808/visualizations/archive_latex.tex
33,0.971171171,0.895900000,\left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right) \cdot \left(\mathrm{GradNorm}\right) - \log\left(\mathrm{GSynFlow}\right),MParams Jacov Mul Sqrt Grad_Norm Mul GSynFlow Log Sub <EOS>,((sqrt((MParams * Jacov)) * Grad_Norm) - log(GSynFlow)),0.895900000,0.902400000,98,9,5,2056,run_20260618_142728,1,3,ILI/seed_2056/run_20260618_142728/visualizations/archive_latex.tex
34,0.970270270,0.895900000,\left(\mathrm{GradNorm}\right) \cdot \left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right) - \log\left(\mathrm{GSynFlow}\right),Grad_Norm MParams Jacov Mul Sqrt Mul GSynFlow Log Sub <EOS>,((Grad_Norm * sqrt((MParams * Jacov))) - log(GSynFlow)),0.895900000,0.902400000,165,9,5,2151,run_20260620_142858,1,5,ILI/seed_2151/run_20260620_142858/visualizations/archive_latex.tex
35,0.969369369,0.895900000,\left(\mathrm{GradNorm}\right) \cdot \left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right) - \log\left(\mathrm{GSynFlow}\right),Grad_Norm Jacov MParams Mul Sqrt Mul GSynFlow Log Sub <EOS>,((Grad_Norm * sqrt((Jacov * MParams))) - log(GSynFlow)),0.895900000,0.902400000,92,9,5,2202,run_20260620_142858,1,2,ILI/seed_2202/run_20260620_142858/visualizations/archive_latex.tex
36,0.968468468,0.895900000,\left(\sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right) \cdot \left(\mathrm{GradNorm}\right) - \log\left(\mathrm{GSynFlow}\right),Jacov MParams Mul Sqrt Grad_Norm Mul GSynFlow Log Sub <EOS>,((sqrt((Jacov * MParams)) * Grad_Norm) - log(GSynFlow)),0.895900000,0.902400000,36,9,5,2210,run_20260620_142858,1,7,ILI/seed_2210/run_20260620_142858/visualizations/archive_latex.tex
37,0.967567568,0.895700000,\left(\log\left(\mathrm{GradNorm}\right)\right) \cdot \left(\mathrm{JacobFro} + \sqrt{\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)}\right),Grad_Norm Log Jacob_fro Jacov MParams Mul Sqrt Add Mul <EOS>,(log(Grad_Norm) * (Jacob_fro + sqrt((Jacov * MParams)))),0.895700000,0.890100000,200,9,5,2188,run_20260620_142858,1,3,ILI/seed_2188/run_20260620_142858/visualizations/archive_latex.tex
38,0.966666667,0.895700000,\left(\mathrm{JacobFro} + \sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right) \cdot \left(\log\left(\mathrm{GradNorm}\right)\right),Jacob_fro MParams Jacov Mul Sqrt Add Grad_Norm Log Mul <EOS>,((Jacob_fro + sqrt((MParams * Jacov))) * log(Grad_Norm)),0.895700000,0.890100000,58,9,5,2244,run_20260625_153808,1,1,ILI/seed_2244/run_20260625_153808/visualizations/archive_latex.tex
39,0.965765766,0.895700000,\left(\log\left(\mathrm{GradNorm}\right)\right) \cdot \left(\mathrm{JacobFro} + \sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)}\right),Grad_Norm Log Jacob_fro MParams Jacov Mul Sqrt Add Mul <EOS>,(log(Grad_Norm) * (Jacob_fro + sqrt((MParams * Jacov)))),0.895700000,0.890100000,100,9,5,2278,run_20260625_153808,1,2,ILI/seed_2278/run_20260625_153808/visualizations/archive_latex.tex
40,0.964864865,0.895700000,\left(\log\left(\mathrm{GradNorm}\right)\right) \cdot \left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)} + \mathrm{JacobFro}\right),Grad_Norm Log MParams Jacov Mul Sqrt Jacob_fro Add Mul <EOS>,(log(Grad_Norm) * (sqrt((MParams * Jacov)) + Jacob_fro)),0.895700000,0.890100000,23,9,5,2140,run_20260620_142858,2,1,ILI/seed_2140/run_20260620_142858/visualizations/archive_latex.tex
41,0.963963964,0.895700000,\left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)} + \mathrm{JacobFro}\right) \cdot \left(\log\left(\mathrm{GradNorm}\right)\right),MParams Jacov Mul Sqrt Jacob_fro Add Grad_Norm Log Mul <EOS>,((sqrt((MParams * Jacov)) + Jacob_fro) * log(Grad_Norm)),0.895700000,0.890100000,76,9,5,2154,run_20260620_142858,2,2,ILI/seed_2154/run_20260620_142858/visualizations/archive_latex.tex
42,0.963063063,0.895200000,\left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)\right),GSynFlow Log Grad_Norm Square Sub Jacov MParams Mul Mul <EOS>,((log(GSynFlow) - square(Grad_Norm)) * (Jacov * MParams)),0.895200000,0.897000000,65,9,4,2027,run_20260618_142728,1,7,ILI/seed_2027/run_20260618_142728/visualizations/archive_latex.tex
43,0.962162162,0.895200000,\left(\left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\mathrm{Jacov}\right)\right) \cdot \left(\mathrm{MParams}\right),GSynFlow Log Grad_Norm Square Sub Jacov Mul MParams Mul <EOS>,(((log(GSynFlow) - square(Grad_Norm)) * Jacov) * MParams),0.895200000,0.897000000,59,9,5,2028,run_20260618_142728,1,5,ILI/seed_2028/run_20260618_142728/visualizations/archive_latex.tex
44,0.961261261,0.895200000,\left(\left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\mathrm{MParams}\right)\right) \cdot \left(\mathrm{Jacov}\right),GSynFlow Log Grad_Norm Square Sub MParams Mul Jacov Mul <EOS>,(((log(GSynFlow) - square(Grad_Norm)) * MParams) * Jacov),0.895200000,0.897000000,105,9,5,2067,run_20260618_142728,1,6,ILI/seed_2067/run_20260618_142728/visualizations/archive_latex.tex
45,0.960360360,0.895200000,\left(\mathrm{MParams}\right) \cdot \left(\left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\mathrm{Jacov}\right)\right),MParams GSynFlow Log Grad_Norm Square Sub Jacov Mul Mul <EOS>,(MParams * ((log(GSynFlow) - square(Grad_Norm)) * Jacov)),0.895200000,0.897000000,70,9,5,2078,run_20260618_142728,1,10,ILI/seed_2078/run_20260618_142728/visualizations/archive_latex.tex
46,0.959459459,0.895200000,\left(\left(\mathrm{Jacov}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right)\right) \cdot \left(\mathrm{MParams}\right),Jacov GSynFlow Log Grad_Norm Square Sub Mul MParams Mul <EOS>,((Jacov * (log(GSynFlow) - square(Grad_Norm))) * MParams),0.895200000,0.897000000,132,9,5,2091,run_20260618_142728,1,3,ILI/seed_2091/run_20260618_142728/visualizations/archive_latex.tex
47,0.958558559,0.895200000,\left(\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right),MParams Jacov Mul GSynFlow Log Grad_Norm Square Sub Mul <EOS>,((MParams * Jacov) * (log(GSynFlow) - square(Grad_Norm))),0.895200000,0.897000000,90,9,4,2101,run_20260618_142728,1,4,ILI/seed_2101/run_20260618_142728/visualizations/archive_latex.tex
48,0.957657658,0.895200000,\left(\mathrm{Jacov}\right) \cdot \left(\left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\mathrm{MParams}\right)\right),Jacov GSynFlow Log Grad_Norm Square Sub MParams Mul Mul <EOS>,(Jacov * ((log(GSynFlow) - square(Grad_Norm)) * MParams)),0.895200000,0.897000000,106,9,5,2107,run_20260618_142728,1,1,ILI/seed_2107/run_20260618_142728/visualizations/archive_latex.tex
49,0.956756757,0.895200000,\left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right) \cdot \left(\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Jacov}\right)\right),GSynFlow Log Grad_Norm Square Sub MParams Jacov Mul Mul <EOS>,((log(GSynFlow) - square(Grad_Norm)) * (MParams * Jacov)),0.895200000,0.897000000,150,9,4,2116,run_20260618_142728,1,8,ILI/seed_2116/run_20260618_142728/visualizations/archive_latex.tex
50,0.955855856,0.895200000,\left(\mathrm{MParams}\right) \cdot \left(\left(\mathrm{Jacov}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right)\right),MParams Jacov GSynFlow Log Grad_Norm Square Sub Mul Mul <EOS>,(MParams * (Jacov * (log(GSynFlow) - square(Grad_Norm)))),0.895200000,0.897000000,76,9,5,2134,run_20260620_142858,1,2,ILI/seed_2134/run_20260620_142858/visualizations/archive_latex.tex
51,0.954954955,0.895200000,\left(\left(\sqrt{\mathrm{GFLOPs}}\right) \cdot \left(\mathrm{Snip}\right)\right) \cdot \left(\mathrm{JacobFro}\right) - \mathrm{Jacov},GFLOPs Sqrt Snip Mul Jacob_fro Mul Jacov Sub <EOS>,(((sqrt(GFLOPs) * Snip) * Jacob_fro) - Jacov),0.895200000,0.857000000,8,8,5,2192,run_20260620_142858,1,1,ILI/seed_2192/run_20260620_142858/visualizations/archive_latex.tex
52,0.954054054,0.895200000,\left(\left(\mathrm{MParams}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right)\right) \cdot \left(\mathrm{Jacov}\right),MParams GSynFlow Log Grad_Norm Square Sub Mul Jacov Mul <EOS>,((MParams * (log(GSynFlow) - square(Grad_Norm))) * Jacov),0.895200000,0.897000000,180,9,5,2241,run_20260625_153808,1,3,ILI/seed_2241/run_20260625_153808/visualizations/archive_latex.tex
53,0.953153153,0.895200000,\left(\left(\mathrm{Jacov}\right) \cdot \left(\mathrm{MParams}\right)\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right),Jacov MParams Mul GSynFlow Log Grad_Norm Square Sub Mul <EOS>,((Jacov * MParams) * (log(GSynFlow) - square(Grad_Norm))),0.895200000,0.897000000,122,9,4,2252,run_20260625_153808,1,1,ILI/seed_2252/run_20260625_153808/visualizations/archive_latex.tex
54,0.952252252,0.895200000,\left(\mathrm{Jacov}\right) \cdot \left(\left(\mathrm{MParams}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right) - \left(\mathrm{GradNorm}\right)^2\right)\right),Jacov MParams GSynFlow Log Grad_Norm Square Sub Mul Mul <EOS>,(Jacov * (MParams * (log(GSynFlow) - square(Grad_Norm)))),0.895200000,0.897000000,183,9,5,2344,run_20260626_141855,1,1,ILI/seed_2344/run_20260626_141855/visualizations/archive_latex.tex
55,0.951351351,0.894900000,\left(\frac{\mathrm{GradNorm}}{\mathrm{Fisher}} + \sqrt{\mathrm{Jacov}}\right) \cdot \left(\mathrm{GradNorm}\right),Grad_Norm Fisher Div Jacov Sqrt Add Grad_Norm Mul <EOS>,(((Grad_Norm / Fisher) + sqrt(Jacov)) * Grad_Norm),0.894900000,0.897700000,55,8,4,2048,run_20260618_142728,1,4,ILI/seed_2048/run_20260618_142728/visualizations/archive_latex.tex
56,0.950450450,0.894900000,\left(\sqrt{\mathrm{Jacov}} + \frac{\mathrm{GradNorm}}{\mathrm{Fisher}}\right) \cdot \left(\mathrm{GradNorm}\right),Jacov Sqrt Grad_Norm Fisher Div Add Grad_Norm Mul <EOS>,((sqrt(Jacov) + (Grad_Norm / Fisher)) * Grad_Norm),0.894900000,0.897700000,167,8,4,2085,run_20260618_142728,1,5,ILI/seed_2085/run_20260618_142728/visualizations/archive_latex.tex
