rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.798500000,\left(\mathrm{ZiCo}\right)^2 + \sqrt{\frac{\mathrm{GFLOPs}}{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)}},ZiCo Square GFLOPs GSynFlow Jacob_fro Mul Div Sqrt Add <EOS>,(square(ZiCo) + sqrt((GFLOPs / (GSynFlow * Jacob_fro)))),0.798500000,0.674200000,53,9,5,2036,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.797000000,\frac{\frac{\mathrm{MParams}}{\sqrt{\mathrm{JacobFro}}}}{\sqrt{\mathrm{GSynFlow}} + \mathrm{GFLOPs}},MParams Jacob_fro Sqrt Div GSynFlow Sqrt GFLOPs Add Div <EOS>,((MParams / sqrt(Jacob_fro)) / (sqrt(GSynFlow) + GFLOPs)),0.797000000,0.687100000,182,9,4,2096,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2096/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.797000000,\frac{\mathrm{MParams}}{\left(\mathrm{GFLOPs} + \sqrt{\mathrm{GSynFlow}}\right) \cdot \left(\sqrt{\mathrm{JacobFro}}\right)},MParams GFLOPs GSynFlow Sqrt Add Jacob_fro Sqrt Mul Div <EOS>,(MParams / ((GFLOPs + sqrt(GSynFlow)) * sqrt(Jacob_fro))),0.797000000,0.687100000,88,9,5,2171,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2171/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.795500000,\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs} - \mathrm{ZiCo}}}{\sqrt{\mathrm{JacobFro}}},MParams GFLOPs ZiCo Sub Div Jacob_fro Sqrt Div <EOS>,((MParams / (GFLOPs - ZiCo)) / sqrt(Jacob_fro)),0.795500000,0.675300000,70,8,4,2120,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2120/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.795500000,\frac{\mathrm{MParams}}{\left(\sqrt{\mathrm{JacobFro}}\right) \cdot \left(\mathrm{GFLOPs} - \mathrm{ZiCo}\right)},MParams Jacob_fro Sqrt GFLOPs ZiCo Sub Mul Div <EOS>,(MParams / (sqrt(Jacob_fro) * (GFLOPs - ZiCo))),0.795500000,0.675300000,151,8,4,2070,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2070/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.795500000,\frac{\mathrm{MParams}}{\left(\mathrm{GFLOPs} + -\mathrm{ZiCo}\right) \cdot \left(\sqrt{\mathrm{JacobFro}}\right)},MParams GFLOPs ZiCo Negative Add Jacob_fro Sqrt Mul Div <EOS>,(MParams / ((GFLOPs + -(ZiCo)) * sqrt(Jacob_fro))),0.795500000,0.675300000,168,9,5,2171,run_monash_time_unique1000,3,1,Monash__solar_4_seconds_dataset/seed_2171/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.794400000,\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\left(\sqrt{\mathrm{JacobFro}}\right) \cdot \left(\mathrm{L2Norm}\right)},MParams GFLOPs Div Jacob_fro Sqrt L2-Norm Mul Div <EOS>,((MParams / GFLOPs) / (sqrt(Jacob_fro) * L2-Norm)),0.794400000,0.675600000,32,8,4,2032,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2032/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.794400000,\frac{\frac{\frac{\mathrm{MParams}}{\mathrm{L2Norm}}}{\mathrm{GFLOPs}}}{\sqrt{\mathrm{JacobFro}}},MParams L2-Norm Div GFLOPs Div Jacob_fro Sqrt Div <EOS>,(((MParams / L2-Norm) / GFLOPs) / sqrt(Jacob_fro)),0.794400000,0.675600000,151,8,4,2034,run_monash_time_unique1000,1,2,Monash__solar_4_seconds_dataset/seed_2034/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.794400000,\frac{\mathrm{MParams}}{\left(\left(\mathrm{L2Norm}\right) \cdot \left(\sqrt{\mathrm{JacobFro}}\right)\right) \cdot \left(\mathrm{GFLOPs}\right)},MParams L2-Norm Jacob_fro Sqrt Mul GFLOPs Mul Div <EOS>,(MParams / ((L2-Norm * sqrt(Jacob_fro)) * GFLOPs)),0.794400000,0.675600000,58,8,5,2086,run_monash_time_unique1000,1,2,Monash__solar_4_seconds_dataset/seed_2086/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.794400000,\frac{\mathrm{MParams}}{\left(\left(\sqrt{\mathrm{JacobFro}}\right) \cdot \left(\mathrm{GFLOPs}\right)\right) \cdot \left(\mathrm{L2Norm}\right)},MParams Jacob_fro Sqrt GFLOPs Mul L2-Norm Mul Div <EOS>,(MParams / ((sqrt(Jacob_fro) * GFLOPs) * L2-Norm)),0.794400000,0.675600000,106,8,5,2123,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2123/run_monash_time_unique1000/visualizations/archive_latex.tex
21,0.981981982,0.794400000,\frac{\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\mathrm{L2Norm}}}{\sqrt{\mathrm{JacobFro}}},MParams GFLOPs Div L2-Norm Div Jacob_fro Sqrt Div <EOS>,(((MParams / GFLOPs) / L2-Norm) / sqrt(Jacob_fro)),0.794400000,0.675600000,97,8,4,2052,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2052/run_monash_time_unique1000/visualizations/archive_latex.tex
22,0.981081081,0.794400000,\frac{\mathrm{MParams}}{\left(\sqrt{\mathrm{JacobFro}}\right) \cdot \left(\left(\mathrm{L2Norm}\right) \cdot \left(\mathrm{GFLOPs}\right)\right)},MParams Jacob_fro Sqrt L2-Norm GFLOPs Mul Mul Div <EOS>,(MParams / (sqrt(Jacob_fro) * (L2-Norm * GFLOPs))),0.794400000,0.675600000,58,8,4,2070,run_monash_time_unique1000,3,1,Monash__solar_4_seconds_dataset/seed_2070/run_monash_time_unique1000/visualizations/archive_latex.tex
23,0.980180180,0.794400000,\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\left(\mathrm{L2Norm}\right) \cdot \left(\sqrt{\mathrm{JacobFro}}\right)},MParams GFLOPs Div L2-Norm Jacob_fro Sqrt Mul Div <EOS>,((MParams / GFLOPs) / (L2-Norm * sqrt(Jacob_fro))),0.794400000,0.675600000,92,8,4,2096,run_monash_time_unique1000,3,1,Monash__solar_4_seconds_dataset/seed_2096/run_monash_time_unique1000/visualizations/archive_latex.tex
24,0.979279279,0.794100000,\frac{\left(\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\mathrm{L2Norm}}\right)^2}{\mathrm{JacobFro}},MParams GFLOPs Div L2-Norm Div Square Jacob_fro Div <EOS>,(square(((MParams / GFLOPs) / L2-Norm)) / Jacob_fro),0.794100000,0.675500000,109,8,5,2052,run_monash_time_unique1000,3,1,Monash__solar_4_seconds_dataset/seed_2052/run_monash_time_unique1000/visualizations/archive_latex.tex
25,0.978378378,0.794100000,\left(\frac{\mathrm{MParams}}{\left(\left(\mathrm{L2Norm}\right) \cdot \left(\sqrt{\mathrm{JacobFro}}\right)\right) \cdot \left(\mathrm{GFLOPs}\right)}\right)^2,MParams L2-Norm Jacob_fro Sqrt Mul GFLOPs Mul Div Square <EOS>,square((MParams / ((L2-Norm * sqrt(Jacob_fro)) * GFLOPs))),0.794100000,0.675500000,53,9,6,2125,run_monash_time_unique1000,4,1,Monash__solar_4_seconds_dataset/seed_2125/run_monash_time_unique1000/visualizations/archive_latex.tex
26,0.977477477,0.793000000,\left(-\left(\frac{\mathrm{GFLOPs}}{\mathrm{MParams}} + \mathrm{MParams}\right)^2\right) \cdot \left(\mathrm{JacobFro}\right),GFLOPs MParams Div MParams Add Square Negative Jacob_fro Mul <EOS>,(-(square(((GFLOPs / MParams) + MParams))) * Jacob_fro),0.793000000,0.664800000,119,9,6,2079,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2079/run_monash_time_unique1000/visualizations/archive_latex.tex
27,0.976576577,0.792400000,\frac{\mathrm{MParams}}{\left(\sqrt{\left(\sqrt{\mathrm{GFLOPs}}\right) \cdot \left(\mathrm{JacobFro}\right)}\right) \cdot \left(\mathrm{GFLOPs}\right)},MParams GFLOPs Sqrt Jacob_fro Mul Sqrt GFLOPs Mul Div <EOS>,(MParams / (sqrt((sqrt(GFLOPs) * Jacob_fro)) * GFLOPs)),0.792400000,0.679800000,173,9,6,2086,run_monash_time_unique1000,2,2,Monash__solar_4_seconds_dataset/seed_2086/run_monash_time_unique1000/visualizations/archive_latex.tex
28,0.975675676,0.792400000,\frac{\left(\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}\right)^2}{\left(\sqrt{\mathrm{GFLOPs}}\right) \cdot \left(\mathrm{JacobFro}\right)},MParams GFLOPs Div Square GFLOPs Sqrt Jacob_fro Mul Div <EOS>,(square((MParams / GFLOPs)) / (sqrt(GFLOPs) * Jacob_fro)),0.792400000,0.679800000,133,9,4,2211,run_monash_time_unique1000,2,2,Monash__solar_4_seconds_dataset/seed_2211/run_monash_time_unique1000/visualizations/archive_latex.tex
29,0.974774775,0.792400000,\frac{\frac{\left(\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}\right)^2}{\sqrt{\mathrm{GFLOPs}}}}{\mathrm{JacobFro}},MParams GFLOPs Div Square GFLOPs Sqrt Div Jacob_fro Div <EOS>,((square((MParams / GFLOPs)) / sqrt(GFLOPs)) / Jacob_fro),0.792400000,0.679800000,77,9,5,2052,run_monash_time_unique1000,4,1,Monash__solar_4_seconds_dataset/seed_2052/run_monash_time_unique1000/visualizations/archive_latex.tex
30,0.973873874,0.791100000,\frac{\sqrt{\frac{\mathrm{MParams}}{\mathrm{GSynFlow}} - \mathrm{ZiCo}}}{\mathrm{JacobFro}},MParams GSynFlow Div ZiCo Sub Sqrt Jacob_fro Div <EOS>,(sqrt(((MParams / GSynFlow) - ZiCo)) / Jacob_fro),0.791100000,0.664000000,48,8,5,2044,run_monash_time_unique1000,1,2,Monash__solar_4_seconds_dataset/seed_2044/run_monash_time_unique1000/visualizations/archive_latex.tex
31,0.972972973,0.790600000,\frac{\mathrm{MParams}}{\left(\mathrm{L2Norm} + \sqrt{\mathrm{JacobFro}}\right) \cdot \left(\mathrm{GFLOPs}\right)},MParams L2-Norm Jacob_fro Sqrt Add GFLOPs Mul Div <EOS>,(MParams / ((L2-Norm + sqrt(Jacob_fro)) * GFLOPs)),0.790600000,0.650500000,72,8,5,2086,run_monash_time_unique1000,3,2,Monash__solar_4_seconds_dataset/seed_2086/run_monash_time_unique1000/visualizations/archive_latex.tex
32,0.972072072,0.790600000,\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\mathrm{L2Norm} + \sqrt{\mathrm{JacobFro}}},MParams GFLOPs Div L2-Norm Jacob_fro Sqrt Add Div <EOS>,((MParams / GFLOPs) / (L2-Norm + sqrt(Jacob_fro))),0.790600000,0.650500000,25,8,4,2211,run_monash_time_unique1000,3,1,Monash__solar_4_seconds_dataset/seed_2211/run_monash_time_unique1000/visualizations/archive_latex.tex
33,0.971171171,0.790600000,\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\sqrt{\mathrm{JacobFro}} + \mathrm{L2Norm}},MParams GFLOPs Div Jacob_fro Sqrt L2-Norm Add Div <EOS>,((MParams / GFLOPs) / (sqrt(Jacob_fro) + L2-Norm)),0.790600000,0.650500000,145,8,4,2096,run_monash_time_unique1000,5,1,Monash__solar_4_seconds_dataset/seed_2096/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.790200000,\frac{\left(\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}\right)^2}{\left(\mathrm{JacobFro}\right) \cdot \left(\sqrt{\mathrm{MParams}}\right)},MParams GFLOPs Div Square Jacob_fro MParams Sqrt Mul Div <EOS>,(square((MParams / GFLOPs)) / (Jacob_fro * sqrt(MParams))),0.790200000,0.666200000,15,9,4,2032,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2032/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.790200000,\frac{\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}}{\sqrt{\left(\mathrm{JacobFro}\right) \cdot \left(\sqrt{\mathrm{MParams}}\right)}},MParams GFLOPs Div Jacob_fro MParams Sqrt Mul Sqrt Div <EOS>,((MParams / GFLOPs) / sqrt((Jacob_fro * sqrt(MParams)))),0.790200000,0.666200000,61,9,5,2043,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2043/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.790200000,\frac{\mathrm{MParams}}{\left(\sqrt{\left(\sqrt{\mathrm{MParams}}\right) \cdot \left(\mathrm{JacobFro}\right)}\right) \cdot \left(\mathrm{GFLOPs}\right)},MParams MParams Sqrt Jacob_fro Mul Sqrt GFLOPs Mul Div <EOS>,(MParams / (sqrt((sqrt(MParams) * Jacob_fro)) * GFLOPs)),0.790200000,0.666200000,146,9,6,2086,run_monash_time_unique1000,4,1,Monash__solar_4_seconds_dataset/seed_2086/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.790200000,\frac{\left(\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}\right)^2}{\left(\sqrt{\mathrm{MParams}}\right) \cdot \left(\mathrm{JacobFro}\right)},MParams GFLOPs Div Square MParams Sqrt Jacob_fro Mul Div <EOS>,(square((MParams / GFLOPs)) / (sqrt(MParams) * Jacob_fro)),0.790200000,0.666200000,112,9,4,2211,run_monash_time_unique1000,4,1,Monash__solar_4_seconds_dataset/seed_2211/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.789600000,\frac{\frac{\mathrm{MParams}}{\sqrt{\mathrm{GSynFlow}}} - \mathrm{Fisher}}{\mathrm{JacobFro}},MParams GSynFlow Sqrt Div Fisher Sub Jacob_fro Div <EOS>,(((MParams / sqrt(GSynFlow)) - Fisher) / Jacob_fro),0.789600000,0.650700000,51,8,5,2052,run_monash_time_unique1000,5,1,Monash__solar_4_seconds_dataset/seed_2052/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.788000000,\frac{\left(\frac{\left(\frac{\mathrm{MParams}}{\mathrm{GFLOPs}}\right)^2}{\mathrm{JacobFro}}\right)^2}{\mathrm{GSynFlow}},MParams GFLOPs Div Square Jacob_fro Div Square GSynFlow Div <EOS>,(square((square((MParams / GFLOPs)) / Jacob_fro)) / GSynFlow),0.788000000,0.651900000,138,9,6,2096,run_monash_time_unique1000,6,1,Monash__solar_4_seconds_dataset/seed_2096/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.787600000,\frac{\frac{\mathrm{Snip}}{\mathrm{GSynFlow}}}{\mathrm{JacobFro}} + \mathrm{ZiCo},Snip GSynFlow Div Jacob_fro Div ZiCo Add <EOS>,(((Snip / GSynFlow) / Jacob_fro) + ZiCo),0.787600000,0.672000000,147,7,4,2048,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.787600000,\frac{\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}}}{\mathrm{JacobFro}} + \sqrt{\mathrm{ZiCo}},L2-Norm GSynFlow Div Jacob_fro Div ZiCo Sqrt Add <EOS>,(((L2-Norm / GSynFlow) / Jacob_fro) + sqrt(ZiCo)),0.787600000,0.666300000,31,8,4,2034,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2034/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.787600000,\mathrm{ZiCo} + \frac{\mathrm{Snip}}{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)},ZiCo Snip GSynFlow Jacob_fro Mul Div Add <EOS>,(ZiCo + (Snip / (GSynFlow * Jacob_fro))),0.787600000,0.672000000,25,7,4,2036,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.787600000,\sqrt{\mathrm{ZiCo}} + \frac{\mathrm{L2Norm}}{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)},ZiCo Sqrt L2-Norm GSynFlow Jacob_fro Mul Div Add <EOS>,(sqrt(ZiCo) + (L2-Norm / (GSynFlow * Jacob_fro))),0.787600000,0.666300000,15,8,4,2036,run_monash_time_unique1000,3,1,Monash__solar_4_seconds_dataset/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.787100000,\frac{\left(\sqrt{\mathrm{ZiCo}}\right) \cdot \left(\mathrm{L2Norm}\right)}{\log\left(\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)\right)},ZiCo Sqrt L2-Norm Mul GSynFlow Jacob_fro Mul Log Div <EOS>,((sqrt(ZiCo) * L2-Norm) / log((GSynFlow * Jacob_fro))),0.787100000,0.662700000,141,9,4,2045,run_monash_time_unique1000,1,3,Monash__solar_4_seconds_dataset/seed_2045/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.787100000,\frac{\left(\sqrt{\mathrm{ZiCo}}\right) \cdot \left(\mathrm{L2Norm}\right)}{\log\left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GSynFlow}\right)\right)},ZiCo Sqrt L2-Norm Mul Jacob_fro GSynFlow Mul Log Div <EOS>,((sqrt(ZiCo) * L2-Norm) / log((Jacob_fro * GSynFlow))),0.787100000,0.662700000,153,9,4,2109,run_monash_time_unique1000,1,2,Monash__solar_4_seconds_dataset/seed_2109/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.787100000,\frac{\left(\mathrm{L2Norm}\right) \cdot \left(\sqrt{\mathrm{ZiCo}}\right)}{\log\left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GSynFlow}\right)\right)},L2-Norm ZiCo Sqrt Mul Jacob_fro GSynFlow Mul Log Div <EOS>,((L2-Norm * sqrt(ZiCo)) / log((Jacob_fro * GSynFlow))),0.787100000,0.662700000,65,9,4,2148,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2148/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.787100000,\left(\frac{\sqrt{\mathrm{ZiCo}}}{\log\left(\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GSynFlow}\right)\right)}\right) \cdot \left(\mathrm{L2Norm}\right),ZiCo Sqrt Jacob_fro GSynFlow Mul Log Div L2-Norm Mul <EOS>,((sqrt(ZiCo) / log((Jacob_fro * GSynFlow))) * L2-Norm),0.787100000,0.662700000,95,9,5,2180,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2180/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.787100000,\frac{\mathrm{ZiCo}}{\left(\frac{\log\left(\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)\right)}{\mathrm{L2Norm}}\right)^2},ZiCo GSynFlow Jacob_fro Mul Log L2-Norm Div Square Div <EOS>,(ZiCo / square((log((GSynFlow * Jacob_fro)) / L2-Norm))),0.787100000,0.662700000,188,9,6,2202,run_monash_time_unique1000,1,1,Monash__solar_4_seconds_dataset/seed_2202/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.787100000,\frac{\left(\mathrm{L2Norm}\right) \cdot \left(\sqrt{\mathrm{ZiCo}}\right)}{\log\left(\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)\right)},L2-Norm ZiCo Sqrt Mul GSynFlow Jacob_fro Mul Log Div <EOS>,((L2-Norm * sqrt(ZiCo)) / log((GSynFlow * Jacob_fro))),0.787100000,0.662700000,111,9,4,2125,run_monash_time_unique1000,7,1,Monash__solar_4_seconds_dataset/seed_2125/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.787000000,\frac{\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}}}{\mathrm{JacobFro}} + \left(\mathrm{ZiCo}\right)^2,L2-Norm GSynFlow Div Jacob_fro Div ZiCo Square Add <EOS>,(((L2-Norm / GSynFlow) / Jacob_fro) + square(ZiCo)),0.787000000,0.669100000,165,8,4,2048,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.787000000,\left(\mathrm{ZiCo}\right)^2 + \frac{\mathrm{L2Norm}}{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)},ZiCo Square L2-Norm GSynFlow Jacob_fro Mul Div Add <EOS>,(square(ZiCo) + (L2-Norm / (GSynFlow * Jacob_fro))),0.787000000,0.669100000,14,8,4,2036,run_monash_time_unique1000,4,1,Monash__solar_4_seconds_dataset/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.785900000,\frac{\frac{\left(\mathrm{MParams}\right)^2}{\mathrm{GSynFlow}} - \mathrm{plain}}{\mathrm{JacobFro}},MParams Square GSynFlow Div plain Sub Jacob_fro Div <EOS>,(((square(MParams) / GSynFlow) - plain) / Jacob_fro),0.785900000,0.596800000,24,8,5,2118,run_monash_time_unique1000,2,1,Monash__solar_4_seconds_dataset/seed_2118/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.785800000,\sqrt{\mathrm{ZiCo}} + \frac{\mathrm{Snip}}{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{JacobFro}\right)},ZiCo Sqrt Snip GSynFlow Jacob_fro Mul Div Add <EOS>,(sqrt(ZiCo) + (Snip / (GSynFlow * Jacob_fro))),0.785800000,0.668600000,32,8,4,2036,run_monash_time_unique1000,5,1,Monash__solar_4_seconds_dataset/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
