rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.492500000,\mathrm{Jacov} + \frac{\mathrm{Snip} - \mathrm{GSynFlow}}{\sqrt{\mathrm{GFLOPs}}},Jacov Snip GSynFlow Sub GFLOPs Sqrt Div Add <EOS>,(Jacov + ((Snip - GSynFlow) / sqrt(GFLOPs))),0.492500000,0.488300000,15,8,4,2092,run_monash_time_unique1000,2,2,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2092/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.492400000,\log\left(\mathrm{plain}\right) - \left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right) + \mathrm{Jacov},plain Log Grad_Norm GSynFlow Log Mul Sub Jacov Add <EOS>,((log(plain) - (Grad_Norm * log(GSynFlow))) + Jacov),0.492400000,0.465100000,61,9,5,2127,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2127/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.492300000,\sqrt{\mathrm{plain}} + \mathrm{Jacov} - \left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right),plain Sqrt Jacov Grad_Norm GSynFlow Log Mul Sub Add <EOS>,(sqrt(plain) + (Jacov - (Grad_Norm * log(GSynFlow)))),0.492300000,0.466200000,16,9,5,2097,run_monash_time_unique1000,3,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.491900000,\mathrm{Jacov} - \left(\mathrm{GradNorm} + \mathrm{ZiCo}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right),Jacov Grad_Norm ZiCo Add GSynFlow Log Mul Sub <EOS>,(Jacov - ((Grad_Norm + ZiCo) * log(GSynFlow))),0.491900000,0.467100000,21,8,4,2097,run_monash_time_unique1000,4,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.491600000,\mathrm{Jacov} - \left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right),Jacov Grad_Norm GSynFlow Log Mul Sub <EOS>,(Jacov - (Grad_Norm * log(GSynFlow))),0.491600000,0.467800000,3,6,4,2097,run_monash_time_unique1000,5,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.490900000,\mathrm{Jacov} - \left(\mathrm{GradNorm}\right) \cdot \left(\mathrm{MParams} + \log\left(\mathrm{GSynFlow}\right)\right),Jacov Grad_Norm MParams GSynFlow Log Add Mul Sub <EOS>,(Jacov - (Grad_Norm * (MParams + log(GSynFlow)))),0.490900000,0.452900000,12,8,5,2097,run_monash_time_unique1000,6,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.490600000,\mathrm{GFLOPs} + \mathrm{Jacov} - \left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right),GFLOPs Jacov Grad_Norm GSynFlow Log Mul Sub Add <EOS>,(GFLOPs + (Jacov - (Grad_Norm * log(GSynFlow)))),0.490600000,0.467300000,8,8,5,2097,run_monash_time_unique1000,7,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.490400000,\mathrm{Jacov} - \left(\mathrm{GradNorm} + \mathrm{MParams}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right),Jacov Grad_Norm MParams Add GSynFlow Log Mul Sub <EOS>,(Jacov - ((Grad_Norm + MParams) * log(GSynFlow))),0.490400000,0.463900000,27,8,4,2097,run_monash_time_unique1000,8,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.490100000,\sqrt{\mathrm{L2Norm}} + \mathrm{Jacov} - \left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right),L2-Norm Sqrt Jacov Grad_Norm GSynFlow Log Mul Sub Add <EOS>,(sqrt(L2-Norm) + (Jacov - (Grad_Norm * log(GSynFlow)))),0.490100000,0.469500000,9,9,5,2097,run_monash_time_unique1000,9,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.489200000,\mathrm{Jacov} + \left(\sqrt{\mathrm{GSynFlow}}\right) \cdot \left(\frac{\mathrm{JacobFro}}{\mathrm{GraSP}}\right),Jacov GSynFlow Sqrt Jacob_fro GraSP Div Mul Add <EOS>,(Jacov + (sqrt(GSynFlow) * (Jacob_fro / GraSP))),0.489200000,0.479900000,135,8,4,2032,run_monash_time_unique1000,1,2,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2032/run_monash_time_unique1000/visualizations/archive_latex.tex
21,0.981981982,0.487100000,\mathrm{Jacov} - \left(\left(\mathrm{Snip}\right) \cdot \left(\log\left(\sqrt{\mathrm{GSynFlow}}\right)\right)\right) \cdot \left(\mathrm{ZiCo}\right),Jacov Snip GSynFlow Sqrt Log Mul ZiCo Mul Sub <EOS>,(Jacov - ((Snip * log(sqrt(GSynFlow))) * ZiCo)),0.487100000,0.510600000,28,9,6,2097,run_monash_time_unique1000,10,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
22,0.981081081,0.486600000,\left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}}\right)\right) + \mathrm{Jacov},Grad_Norm ZiCo GSynFlow Div Log Mul Jacov Add <EOS>,((Grad_Norm * log((ZiCo / GSynFlow))) + Jacov),0.486600000,0.461600000,8,8,5,2039,run_monash_time_unique1000,4,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2039/run_monash_time_unique1000/visualizations/archive_latex.tex
23,0.980180180,0.484200000,\mathrm{Jacov} - \frac{\mathrm{GradNorm}}{\frac{\mathrm{Fisher}}{\mathrm{GFLOPs}}},Jacov Grad_Norm Fisher GFLOPs Div Div Sub <EOS>,(Jacov - (Grad_Norm / (Fisher / GFLOPs))),0.484200000,0.442100000,124,7,4,2184,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2184/run_monash_time_unique1000/visualizations/archive_latex.tex
24,0.979279279,0.480200000,\left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\frac{\mathrm{Snip}}{\mathrm{GSynFlow}}\right)\right) + \mathrm{Jacov},Grad_Norm Snip GSynFlow Div Log Mul Jacov Add <EOS>,((Grad_Norm * log((Snip / GSynFlow))) + Jacov),0.480200000,0.500900000,18,8,5,2224,run_monash_time_unique1000,2,2,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2224/run_monash_time_unique1000/visualizations/archive_latex.tex
25,0.978378378,0.479700000,\left(\mathrm{Fisher}\right)^2 + \mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\mathrm{GraSP}},Fisher Square Jacov Add GSynFlow GraSP Div Add <EOS>,((square(Fisher) + Jacov) + (GSynFlow / GraSP)),0.479700000,0.460400000,9,8,4,2069,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2069/run_monash_time_unique1000/visualizations/archive_latex.tex
26,0.977477477,0.479200000,\frac{\mathrm{Snip}}{\sqrt{\mathrm{GFLOPs}}} - \mathrm{GSynFlow} - \mathrm{Jacov},Snip GFLOPs Sqrt Div GSynFlow Jacov Sub Sub <EOS>,((Snip / sqrt(GFLOPs)) - (GSynFlow - Jacov)),0.479200000,0.450700000,200,8,4,2037,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2037/run_monash_time_unique1000/visualizations/archive_latex.tex
27,0.976576577,0.479200000,\frac{\mathrm{Snip}}{\sqrt{\mathrm{GFLOPs}}} + \mathrm{Jacov} - \mathrm{GSynFlow},Snip GFLOPs Sqrt Div Jacov Add GSynFlow Sub <EOS>,(((Snip / sqrt(GFLOPs)) + Jacov) - GSynFlow),0.479200000,0.450700000,17,8,5,2207,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2207/run_monash_time_unique1000/visualizations/archive_latex.tex
28,0.975675676,0.479200000,\mathrm{Jacov} + \frac{\mathrm{Snip}}{\sqrt{\mathrm{GFLOPs}}} - \mathrm{GSynFlow},Jacov Snip GFLOPs Sqrt Div GSynFlow Sub Add <EOS>,(Jacov + ((Snip / sqrt(GFLOPs)) - GSynFlow)),0.479200000,0.450700000,18,8,5,2150,run_monash_time_unique1000,3,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2150/run_monash_time_unique1000/visualizations/archive_latex.tex
29,0.974774775,0.478300000,\frac{\left(\mathrm{GSynFlow}\right) \cdot \left(\sqrt{\mathrm{GraSP}}\right)}{\mathrm{GraSP}} + \mathrm{Jacov},GSynFlow GraSP Sqrt Mul GraSP Div Jacov Add <EOS>,(((GSynFlow * sqrt(GraSP)) / GraSP) + Jacov),0.478300000,0.454300000,165,8,5,2219,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2219/run_monash_time_unique1000/visualizations/archive_latex.tex
30,0.973873874,0.478100000,\mathrm{Jacov} - \left(\mathrm{JacobFro}\right) \cdot \left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right),Jacov Jacob_fro MParams Grad_Norm Div Mul Sub <EOS>,(Jacov - (Jacob_fro * (MParams / Grad_Norm))),0.478100000,0.425400000,101,7,4,2178,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2178/run_monash_time_unique1000/visualizations/archive_latex.tex
31,0.972972973,0.477500000,\left(\log\left(\mathrm{Jacov}\right)\right) \cdot \left(\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}}\right) + \mathrm{Jacov},Jacov Log GSynFlow GraSP Div Mul Jacov Add <EOS>,((log(Jacov) * (GSynFlow / GraSP)) + Jacov),0.477500000,0.453400000,13,8,4,2190,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2190/run_monash_time_unique1000/visualizations/archive_latex.tex
32,0.972072072,0.475300000,\left(\log\left(\mathrm{Jacov}\right)\right) \cdot \left(\log\left(\frac{\mathrm{plain}}{\mathrm{GSynFlow}}\right)\right) + \mathrm{Jacov},Jacov Log plain GSynFlow Div Log Mul Jacov Add <EOS>,((log(Jacov) * log((plain / GSynFlow))) + Jacov),0.475300000,0.456500000,56,9,5,2115,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2115/run_monash_time_unique1000/visualizations/archive_latex.tex
33,0.971171171,0.475300000,\mathrm{L2Norm} - \left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right) + \mathrm{Jacov},L2-Norm Grad_Norm GSynFlow Log Mul Sub Jacov Add <EOS>,((L2-Norm - (Grad_Norm * log(GSynFlow))) + Jacov),0.475300000,0.469900000,63,8,5,2127,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2127/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.474400000,\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}} + \mathrm{GradNorm} + \mathrm{Jacov},GSynFlow GraSP Div Grad_Norm Jacov Add Add <EOS>,((GSynFlow / GraSP) + (Grad_Norm + Jacov)),0.474400000,0.461000000,26,7,3,2056,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2056/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.474400000,\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}} + \mathrm{Jacov} + \mathrm{GradNorm},GSynFlow GraSP Div Jacov Add Grad_Norm Add <EOS>,(((GSynFlow / GraSP) + Jacov) + Grad_Norm),0.474400000,0.461000000,161,7,4,2162,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2162/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.473400000,\frac{\mathrm{GSynFlow} + \left(\mathrm{L2Norm}\right)^2}{\mathrm{GraSP}} + \mathrm{Jacov},GSynFlow L2-Norm Square Add GraSP Div Jacov Add <EOS>,(((GSynFlow + square(L2-Norm)) / GraSP) + Jacov),0.473400000,0.465700000,16,8,5,2087,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2087/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.472100000,\frac{\left(\log\left(\mathrm{JacobFro}\right)\right) \cdot \left(\mathrm{GSynFlow}\right)}{\mathrm{GraSP}} + \mathrm{Jacov},Jacob_fro Log GSynFlow Mul GraSP Div Jacov Add <EOS>,(((log(Jacob_fro) * GSynFlow) / GraSP) + Jacov),0.472100000,0.453400000,148,8,5,2119,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2119/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.472100000,\frac{\mathrm{GSynFlow}}{\left(\left(\mathrm{ZiCo}\right)^2\right) \cdot \left(\mathrm{GraSP}\right)} + \mathrm{Jacov},GSynFlow ZiCo Square GraSP Mul Div Jacov Add <EOS>,((GSynFlow / (square(ZiCo) * GraSP)) + Jacov),0.472100000,0.453400000,10,8,5,2148,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2148/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.471900000,\left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\frac{\mathrm{GraSP}}{\mathrm{GSynFlow}}\right)\right) + \mathrm{Jacov},Grad_Norm GraSP GSynFlow Div Log Mul Jacov Add <EOS>,((Grad_Norm * log((GraSP / GSynFlow))) + Jacov),0.471900000,0.506300000,7,8,5,2039,run_monash_time_unique1000,6,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2039/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.470900000,\mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\frac{\mathrm{GraSP}}{\mathrm{GradNorm}}},Jacov GSynFlow GraSP Grad_Norm Div Div Add <EOS>,(Jacov + (GSynFlow / (GraSP / Grad_Norm))),0.470900000,0.453700000,26,7,4,2040,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2040/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.470900000,\mathrm{Jacov} + \frac{\mathrm{GradNorm}}{\frac{\mathrm{GraSP}}{\mathrm{GSynFlow}}},Jacov Grad_Norm GraSP GSynFlow Div Div Add <EOS>,(Jacov + (Grad_Norm / (GraSP / GSynFlow))),0.470900000,0.453700000,34,7,4,2118,run_monash_time_unique1000,1,2,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2118/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.470900000,\frac{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{GradNorm}\right)}{\mathrm{GraSP}} + \mathrm{Jacov},GSynFlow Grad_Norm Mul GraSP Div Jacov Add <EOS>,(((GSynFlow * Grad_Norm) / GraSP) + Jacov),0.470900000,0.453700000,4,7,4,2212,run_monash_time_unique1000,1,2,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2212/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.470900000,\mathrm{Jacov} + \frac{\left(\mathrm{GSynFlow}\right) \cdot \left(\mathrm{GradNorm}\right)}{\mathrm{GraSP}},Jacov GSynFlow Grad_Norm Mul GraSP Div Add <EOS>,(Jacov + ((GSynFlow * Grad_Norm) / GraSP)),0.470900000,0.453700000,4,7,4,2213,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2213/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.469900000,\left(\mathrm{GradNorm}\right) \cdot \left(\log\left(\frac{\mathrm{Fisher}}{\left(\mathrm{GSynFlow}\right)^2}\right)\right) + \mathrm{Jacov},Grad_Norm Fisher GSynFlow Square Div Log Mul Jacov Add <EOS>,((Grad_Norm * log((Fisher / square(GSynFlow)))) + Jacov),0.469900000,0.486800000,12,9,6,2039,run_monash_time_unique1000,7,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2039/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.469700000,\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}} - \mathrm{GFLOPs} - \mathrm{Jacov},GSynFlow GraSP Div GFLOPs Jacov Sub Sub <EOS>,((GSynFlow / GraSP) - (GFLOPs - Jacov)),0.469700000,0.451600000,177,7,3,2124,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2124/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.468900000,\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}} + \mathrm{Jacov} + \mathrm{Fisher},GSynFlow GraSP Div Jacov Fisher Add Add <EOS>,((GSynFlow / GraSP) + (Jacov + Fisher)),0.468900000,0.453200000,148,7,3,2036,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.468900000,\frac{\mathrm{GSynFlow}}{\frac{\mathrm{GraSP}}{\mathrm{GFLOPs}}} + \mathrm{Jacov},GSynFlow GraSP GFLOPs Div Div Jacov Add <EOS>,((GSynFlow / (GraSP / GFLOPs)) + Jacov),0.468900000,0.453400000,12,7,4,2105,run_monash_time_unique1000,1,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2105/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.468900000,\mathrm{Fisher} + \mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\mathrm{GraSP}},Fisher Jacov Add GSynFlow GraSP Div Add <EOS>,((Fisher + Jacov) + (GSynFlow / GraSP)),0.468900000,0.453200000,10,7,3,2069,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2069/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.468900000,\mathrm{Jacov} + \frac{\mathrm{GFLOPs}}{\frac{\mathrm{GraSP}}{\mathrm{GSynFlow}}},Jacov GFLOPs GraSP GSynFlow Div Div Add <EOS>,(Jacov + (GFLOPs / (GraSP / GSynFlow))),0.468900000,0.453400000,35,7,4,2118,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2118/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.468900000,\mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\mathrm{GraSP}} + \mathrm{Fisher},Jacov GSynFlow GraSP Div Add Fisher Add <EOS>,((Jacov + (GSynFlow / GraSP)) + Fisher),0.468900000,0.453200000,69,7,4,2156,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2156/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.468900000,\left(\mathrm{GFLOPs}\right) \cdot \left(\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}}\right) + \mathrm{Jacov},GFLOPs GSynFlow GraSP Div Mul Jacov Add <EOS>,((GFLOPs * (GSynFlow / GraSP)) + Jacov),0.468900000,0.453400000,127,7,4,2180,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2180/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.468800000,\left(\sqrt{\mathrm{ZiCo}}\right) \cdot \left(\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}}\right) + \mathrm{Jacov},ZiCo Sqrt GSynFlow GraSP Div Mul Jacov Add <EOS>,((sqrt(ZiCo) * (GSynFlow / GraSP)) + Jacov),0.468800000,0.452800000,11,8,4,2190,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2190/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.468800000,\frac{\mathrm{GSynFlow} - \mathrm{JacobFro}}{\mathrm{GraSP}} + \mathrm{Jacov},GSynFlow Jacob_fro Sub GraSP Div Jacov Add <EOS>,(((GSynFlow - Jacob_fro) / GraSP) + Jacov),0.468800000,0.433900000,7,7,4,2212,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2212/run_monash_time_unique1000/visualizations/archive_latex.tex
54,0.952252252,0.468500000,\mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\left(\mathrm{plain}\right) \cdot \left(\mathrm{GraSP}\right)},Jacov GSynFlow plain GraSP Mul Div Add <EOS>,(Jacov + (GSynFlow / (plain * GraSP))),0.468500000,0.451900000,12,7,4,2036,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
55,0.951351351,0.468400000,\mathrm{Jacov} + \frac{\left(\mathrm{GSynFlow}\right) \cdot \left(\left(\log\left(\mathrm{GradNorm}\right)\right)^2\right)}{\mathrm{GraSP}},Jacov GSynFlow Grad_Norm Log Square Mul GraSP Div Add <EOS>,(Jacov + ((GSynFlow * square(log(Grad_Norm))) / GraSP)),0.468400000,0.453700000,200,9,6,2087,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2087/run_monash_time_unique1000/visualizations/archive_latex.tex
56,0.950450450,0.468200000,\frac{\mathrm{GSynFlow}}{\mathrm{GraSP}} - \log\left(\mathrm{GFLOPs}\right) - \mathrm{Jacov},GSynFlow GraSP Div GFLOPs Log Jacov Sub Sub <EOS>,((GSynFlow / GraSP) - (log(GFLOPs) - Jacov)),0.468200000,0.452700000,176,8,4,2124,run_monash_time_unique1000,2,1,Monash__kdd_cup_2018_dataset_without_missing_values/seed_2124/run_monash_time_unique1000/visualizations/archive_latex.tex
