rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.593700000,\frac{\frac{\mathrm{Snip}}{\mathrm{GSynFlow}}}{\mathrm{JacobFro}} + \mathrm{ZiCo},Snip GSynFlow Div Jacob_fro Div ZiCo Add <EOS>,(((Snip / GSynFlow) / Jacob_fro) + ZiCo),0.593700000,0.516800000,19,7,4,2043,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2043/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.593700000,\frac{\mathrm{Snip}}{\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GSynFlow}\right)} + \mathrm{ZiCo},Snip Jacob_fro GSynFlow Mul Div ZiCo Add <EOS>,((Snip / (Jacob_fro * GSynFlow)) + ZiCo),0.593700000,0.516800000,5,7,4,2178,run_monash_time_unique1000,2,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2178/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.592800000,\frac{\frac{\mathrm{GFLOPs}}{\mathrm{GSynFlow}} - \mathrm{GradNorm}}{\mathrm{GFLOPs}},GFLOPs GSynFlow Div Grad_Norm Sub GFLOPs Div <EOS>,(((GFLOPs / GSynFlow) - Grad_Norm) / GFLOPs),0.592800000,0.475100000,125,7,4,2126,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2126/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.592700000,\frac{\left(\mathrm{L2Norm}\right)^2}{\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GSynFlow}\right)} - \mathrm{Fisher},L2-Norm Square Jacob_fro GSynFlow Mul Div Fisher Sub <EOS>,((square(L2-Norm) / (Jacob_fro * GSynFlow)) - Fisher),0.592700000,0.503400000,188,8,4,2103,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2103/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.590800000,\frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow}} - \mathrm{JacobFro} + \mathrm{GraSP},L2-Norm Square GSynFlow Div Jacob_fro GraSP Add Sub <EOS>,((square(L2-Norm) / GSynFlow) - (Jacob_fro + GraSP)),0.590800000,0.472300000,5,8,4,2040,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2040/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.590400000,\frac{\sqrt{\mathrm{L2Norm}}}{\mathrm{GSynFlow}} + \mathrm{L2Norm} + \mathrm{L2Norm},L2-Norm Sqrt GSynFlow Div L2-Norm L2-Norm Add Add <EOS>,((sqrt(L2-Norm) / GSynFlow) + (L2-Norm + L2-Norm)),0.590400000,0.473900000,28,8,4,2042,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2042/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.589200000,\frac{\frac{\mathrm{MParams}}{\mathrm{GSynFlow}}}{\mathrm{GFLOPs}} - \mathrm{GradNorm},MParams GSynFlow Div GFLOPs Div Grad_Norm Sub <EOS>,(((MParams / GSynFlow) / GFLOPs) - Grad_Norm),0.589200000,0.527700000,148,7,4,2179,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2179/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.588800000,\left(\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}}\right) \cdot \left(\mathrm{L2Norm}\right) - \mathrm{JacobFro},L2-Norm GSynFlow Div L2-Norm Mul Jacob_fro Sub <EOS>,(((L2-Norm / GSynFlow) * L2-Norm) - Jacob_fro),0.588800000,0.472500000,5,7,4,2044,run_monash_time_unique1000,1,2,Monash__anonymous_public_pv_power_data_per_unit/seed_2044/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.588800000,\frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow}} - \mathrm{JacobFro},L2-Norm Square GSynFlow Div Jacob_fro Sub <EOS>,((square(L2-Norm) / GSynFlow) - Jacob_fro),0.588800000,0.472500000,7,6,4,2077,run_monash_time_unique1000,1,7,Monash__anonymous_public_pv_power_data_per_unit/seed_2077/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.588800000,\frac{\left(\mathrm{L2Norm}\right) \cdot \left(\mathrm{L2Norm}\right)}{\mathrm{GSynFlow}} - \mathrm{JacobFro},L2-Norm L2-Norm Mul GSynFlow Div Jacob_fro Sub <EOS>,(((L2-Norm * L2-Norm) / GSynFlow) - Jacob_fro),0.588800000,0.472500000,166,7,4,2091,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2091/run_monash_time_unique1000/visualizations/archive_latex.tex
21,0.981981982,0.588800000,\frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow}} - \mathrm{JacobFro} - \mathrm{GFLOPs},L2-Norm Square GSynFlow Div Jacob_fro GFLOPs Sub Sub <EOS>,((square(L2-Norm) / GSynFlow) - (Jacob_fro - GFLOPs)),0.588800000,0.472500000,18,8,4,2127,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2127/run_monash_time_unique1000/visualizations/archive_latex.tex
22,0.981081081,0.588800000,\mathrm{Snip} + \frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow}} - \mathrm{JacobFro},Snip L2-Norm Square GSynFlow Div Jacob_fro Sub Add <EOS>,(Snip + ((square(L2-Norm) / GSynFlow) - Jacob_fro)),0.588800000,0.472600000,7,8,5,2143,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2143/run_monash_time_unique1000/visualizations/archive_latex.tex
23,0.980180180,0.588800000,-\mathrm{JacobFro} - \frac{\mathrm{Fisher} - \left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow}},Jacob_fro Negative Fisher L2-Norm Square Sub GSynFlow Div Sub <EOS>,(-(Jacob_fro) - ((Fisher - square(L2-Norm)) / GSynFlow)),0.588800000,0.473300000,17,9,5,2150,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2150/run_monash_time_unique1000/visualizations/archive_latex.tex
24,0.979279279,0.588800000,\frac{\left(\mathrm{L2Norm}\right)^2 - \mathrm{Fisher}}{\mathrm{GSynFlow}} - \mathrm{JacobFro},L2-Norm Square Fisher Sub GSynFlow Div Jacob_fro Sub <EOS>,(((square(L2-Norm) - Fisher) / GSynFlow) - Jacob_fro),0.588800000,0.473300000,90,8,5,2196,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2196/run_monash_time_unique1000/visualizations/archive_latex.tex
25,0.978378378,0.588800000,-\mathrm{JacobFro} + \frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow}},Jacob_fro Negative L2-Norm Square GSynFlow Div Add <EOS>,(-(Jacob_fro) + (square(L2-Norm) / GSynFlow)),0.588800000,0.472500000,79,7,4,2117,run_monash_time_unique1000,2,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2117/run_monash_time_unique1000/visualizations/archive_latex.tex
26,0.977477477,0.588700000,\frac{\frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} + \mathrm{MParams}}{\mathrm{JacobFro}},ZiCo GSynFlow Div MParams Add Jacob_fro Div <EOS>,(((ZiCo / GSynFlow) + MParams) / Jacob_fro),0.588700000,0.519400000,6,7,4,2048,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
27,0.976576577,0.587700000,\frac{\frac{\mathrm{L2Norm}}{\log\left(\mathrm{JacobFro}\right)}}{\sqrt{\mathrm{GSynFlow}}},L2-Norm Jacob_fro Log Div GSynFlow Sqrt Div <EOS>,((L2-Norm / log(Jacob_fro)) / sqrt(GSynFlow)),0.587700000,0.443100000,5,7,4,2219,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2219/run_monash_time_unique1000/visualizations/archive_latex.tex
28,0.975675676,0.587500000,\frac{\log\left(\mathrm{JacobFro}\right)}{-\mathrm{ZiCo}} + \frac{\mathrm{Fisher}}{\mathrm{GSynFlow}},Jacob_fro Log ZiCo Negative Div Fisher GSynFlow Div Add <EOS>,((log(Jacob_fro) / -(ZiCo)) + (Fisher / GSynFlow)),0.587500000,0.474500000,57,9,4,2161,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2161/run_monash_time_unique1000/visualizations/archive_latex.tex
29,0.974774775,0.587400000,\frac{\frac{\sqrt{\mathrm{ZiCo}}}{\mathrm{GSynFlow}} + \mathrm{MParams}}{\mathrm{JacobFro}},ZiCo Sqrt GSynFlow Div MParams Add Jacob_fro Div <EOS>,(((sqrt(ZiCo) / GSynFlow) + MParams) / Jacob_fro),0.587400000,0.513000000,166,8,5,2093,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2093/run_monash_time_unique1000/visualizations/archive_latex.tex
30,0.973873874,0.587200000,\frac{\sqrt{\mathrm{MParams}}}{\mathrm{GSynFlow}} - \mathrm{Fisher},MParams Sqrt GSynFlow Div Fisher Sub <EOS>,((sqrt(MParams) / GSynFlow) - Fisher),0.587200000,0.459800000,3,6,4,2216,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2216/run_monash_time_unique1000/visualizations/archive_latex.tex
31,0.972972973,0.587000000,\frac{\left(\frac{\log\left(\mathrm{L2Norm}\right)}{\mathrm{GSynFlow}}\right)^2}{\mathrm{GSynFlow}} - \mathrm{JacobFro},L2-Norm Log GSynFlow Div Square GSynFlow Div Jacob_fro Sub <EOS>,((square((log(L2-Norm) / GSynFlow)) / GSynFlow) - Jacob_fro),0.587000000,0.493600000,7,9,6,2049,run_monash_time_unique1000,3,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2049/run_monash_time_unique1000/visualizations/archive_latex.tex
32,0.972072072,0.586900000,\frac{\sqrt{\mathrm{MParams}}}{\mathrm{GSynFlow}} + \mathrm{plain} - \mathrm{GradNorm},MParams Sqrt GSynFlow Div plain Add Grad_Norm Sub <EOS>,(((sqrt(MParams) / GSynFlow) + plain) - Grad_Norm),0.586900000,0.499900000,116,8,5,2219,run_monash_time_unique1000,2,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2219/run_monash_time_unique1000/visualizations/archive_latex.tex
33,0.971171171,0.586500000,\left(\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{GSynFlow}} - \mathrm{JacobFro}\right) \cdot \left(\mathrm{Fisher}\right),Jacov Sqrt GSynFlow Div Jacob_fro Sub Fisher Mul <EOS>,(((sqrt(Jacov) / GSynFlow) - Jacob_fro) * Fisher),0.586500000,0.476000000,6,8,5,2159,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2159/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.586300000,\frac{\mathrm{L2Norm} + \mathrm{GradNorm}}{\left(\mathrm{GSynFlow}\right)^2} - \mathrm{JacobFro},L2-Norm Grad_Norm Add GSynFlow Square Div Jacob_fro Sub <EOS>,(((L2-Norm + Grad_Norm) / square(GSynFlow)) - Jacob_fro),0.586300000,0.484700000,10,8,4,2070,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2070/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.586300000,\frac{\mathrm{L2Norm}}{\sqrt{\mathrm{GSynFlow}}} - \sqrt{\mathrm{JacobFro}},L2-Norm GSynFlow Sqrt Div Jacob_fro Sqrt Sub <EOS>,((L2-Norm / sqrt(GSynFlow)) - sqrt(Jacob_fro)),0.586300000,0.469000000,6,7,4,2166,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2166/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.586000000,\frac{\sqrt{\mathrm{Fisher}}}{\left(\mathrm{Snip}\right) \cdot \left(\mathrm{GSynFlow}\right)} + \mathrm{ZiCo},Fisher Sqrt Snip GSynFlow Mul Div ZiCo Add <EOS>,((sqrt(Fisher) / (Snip * GSynFlow)) + ZiCo),0.586000000,0.484500000,14,8,4,2027,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2027/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.586000000,\frac{\sqrt{\mathrm{GradNorm}}}{\mathrm{GSynFlow}} - -\mathrm{L2Norm} - \mathrm{GradNorm},Grad_Norm Sqrt GSynFlow Div L2-Norm Negative Sub Grad_Norm Sub <EOS>,(((sqrt(Grad_Norm) / GSynFlow) - -(L2-Norm)) - Grad_Norm),0.586000000,0.480300000,12,9,5,2080,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2080/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.585600000,\frac{\mathrm{ZiCo} + \mathrm{GSynFlow}}{\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GSynFlow}\right)},ZiCo GSynFlow Add Jacob_fro GSynFlow Mul Div <EOS>,((ZiCo + GSynFlow) / (Jacob_fro * GSynFlow)),0.585600000,0.512000000,13,7,3,2121,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2121/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.585200000,\mathrm{ZiCo} + \frac{\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}}}{\sqrt{\mathrm{JacobFro}}},ZiCo L2-Norm GSynFlow Div Jacob_fro Sqrt Div Add <EOS>,(ZiCo + ((L2-Norm / GSynFlow) / sqrt(Jacob_fro))),0.585200000,0.473300000,199,8,4,2058,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2058/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.585200000,\frac{\mathrm{L2Norm}}{\sqrt{\left(\mathrm{JacobFro}\right) \cdot \left(\left(\mathrm{GSynFlow}\right)^2\right)}} + \mathrm{ZiCo},L2-Norm Jacob_fro GSynFlow Square Mul Sqrt Div ZiCo Add <EOS>,((L2-Norm / sqrt((Jacob_fro * square(GSynFlow)))) + ZiCo),0.585200000,0.473300000,126,9,6,2117,run_monash_time_unique1000,3,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2117/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.585100000,\frac{\frac{\mathrm{GraSP}}{\mathrm{GraSP} + \mathrm{Snip}}}{\mathrm{GSynFlow}},GraSP GraSP Snip Add Div GSynFlow Div <EOS>,((GraSP / (GraSP + Snip)) / GSynFlow),0.585100000,0.492000000,120,7,4,2102,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2102/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.585100000,\frac{\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}}}{\left(\mathrm{GSynFlow}\right)^2} - \mathrm{JacobFro},L2-Norm GSynFlow Div GSynFlow Square Div Jacob_fro Sub <EOS>,(((L2-Norm / GSynFlow) / square(GSynFlow)) - Jacob_fro),0.585100000,0.482800000,10,8,4,2104,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2104/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.585000000,\mathrm{L2Norm} - \frac{\log\left(-\mathrm{GSynFlow}\right)}{\mathrm{GSynFlow}},L2-Norm GSynFlow Negative Log GSynFlow Div Sub <EOS>,(L2-Norm - (log(-(GSynFlow)) / GSynFlow)),0.585000000,0.464400000,75,7,5,2068,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2068/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.585000000,\mathrm{L2Norm} - \frac{\log\left(\mathrm{GSynFlow}\right)}{\mathrm{GSynFlow}},L2-Norm GSynFlow Log GSynFlow Div Sub <EOS>,(L2-Norm - (log(GSynFlow) / GSynFlow)),0.585000000,0.464400000,88,6,4,2071,run_monash_time_unique1000,1,2,Monash__anonymous_public_pv_power_data_per_unit/seed_2071/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.585000000,\frac{\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}} + \mathrm{MParams}}{\sqrt{\mathrm{JacobFro}}},L2-Norm GSynFlow Div MParams Add Jacob_fro Sqrt Div <EOS>,(((L2-Norm / GSynFlow) + MParams) / sqrt(Jacob_fro)),0.585000000,0.470900000,73,8,4,2094,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2094/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.585000000,\frac{\mathrm{L2Norm} - \mathrm{GradNorm}}{\mathrm{GSynFlow}} - \sqrt{\mathrm{JacobFro}},L2-Norm Grad_Norm Sub GSynFlow Div Jacob_fro Sqrt Sub <EOS>,(((L2-Norm - Grad_Norm) / GSynFlow) - sqrt(Jacob_fro)),0.585000000,0.472300000,10,8,4,2042,run_monash_time_unique1000,2,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2042/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.584900000,\left(\mathrm{GSynFlow}\right) \cdot \left(\sqrt{\mathrm{L2Norm}} - \log\left(\mathrm{JacobFro}\right)\right),GSynFlow L2-Norm Sqrt Jacob_fro Log Sub Mul <EOS>,(GSynFlow * (sqrt(L2-Norm) - log(Jacob_fro))),0.584900000,0.473200000,4,7,4,2108,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2108/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.584900000,\sqrt{\mathrm{Snip}} + \frac{\mathrm{ZiCo}}{\left(\mathrm{GSynFlow}\right)^2} - \mathrm{GradNorm},Snip Sqrt ZiCo GSynFlow Square Div Grad_Norm Sub Add <EOS>,(sqrt(Snip) + ((ZiCo / square(GSynFlow)) - Grad_Norm)),0.584900000,0.476300000,19,9,5,2115,run_monash_time_unique1000,2,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2115/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.584800000,\left(\frac{\mathrm{GSynFlow}}{\mathrm{Jacov}}\right) \cdot \left(\log\left(\mathrm{JacobFro}\right) - \sqrt{\mathrm{L2Norm}}\right),GSynFlow Jacov Div Jacob_fro Log L2-Norm Sqrt Sub Mul <EOS>,((GSynFlow / Jacov) * (log(Jacob_fro) - sqrt(L2-Norm))),0.584800000,0.472400000,171,9,4,2039,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2039/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.584800000,\frac{\frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GFLOPs}}}{\mathrm{GSynFlow}} - \mathrm{JacobFro},L2-Norm Square GFLOPs Div GSynFlow Div Jacob_fro Sub <EOS>,(((square(L2-Norm) / GFLOPs) / GSynFlow) - Jacob_fro),0.584800000,0.503500000,8,8,5,2172,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2172/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.584800000,\frac{\left(\mathrm{L2Norm}\right)^2}{\mathrm{GSynFlow} + \mathrm{GSynFlow}} - \mathrm{JacobFro},L2-Norm Square GSynFlow GSynFlow Add Div Jacob_fro Sub <EOS>,((square(L2-Norm) / (GSynFlow + GSynFlow)) - Jacob_fro),0.584800000,0.484700000,5,8,4,2136,run_monash_time_unique1000,2,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2136/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.584400000,\log\left(\mathrm{MParams}\right) + \frac{\mathrm{ZiCo}}{\mathrm{GSynFlow}} - \mathrm{GradNorm},MParams Log ZiCo GSynFlow Div Grad_Norm Sub Add <EOS>,(log(MParams) + ((ZiCo / GSynFlow) - Grad_Norm)),0.584400000,0.531800000,14,8,4,2115,run_monash_time_unique1000,3,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2115/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.584300000,\frac{\frac{\sqrt{\mathrm{ZiCo}}}{\mathrm{GSynFlow}}}{\mathrm{L2Norm}} + \mathrm{ZiCo},ZiCo Sqrt GSynFlow Div L2-Norm Div ZiCo Add <EOS>,(((sqrt(ZiCo) / GSynFlow) / L2-Norm) + ZiCo),0.584300000,0.482800000,31,8,5,2143,run_monash_time_unique1000,3,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2143/run_monash_time_unique1000/visualizations/archive_latex.tex
54,0.952252252,0.584200000,\frac{\mathrm{L2Norm}}{\left(\mathrm{GSynFlow}\right)^2} - \mathrm{JacobFro},L2-Norm GSynFlow Square Div Jacob_fro Sub <EOS>,((L2-Norm / square(GSynFlow)) - Jacob_fro),0.584200000,0.491700000,108,6,4,2124,run_monash_time_unique1000,1,7,Monash__anonymous_public_pv_power_data_per_unit/seed_2124/run_monash_time_unique1000/visualizations/archive_latex.tex
55,0.951351351,0.584200000,\frac{\mathrm{L2Norm}}{\mathrm{GSynFlow}} - \frac{\mathrm{JacobFro}}{\mathrm{L2Norm}},L2-Norm GSynFlow Div Jacob_fro L2-Norm Div Sub <EOS>,((L2-Norm / GSynFlow) - (Jacob_fro / L2-Norm)),0.584200000,0.480600000,5,7,3,2151,run_monash_time_unique1000,1,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2151/run_monash_time_unique1000/visualizations/archive_latex.tex
56,0.950450450,0.584200000,\frac{\mathrm{L2Norm}}{\left(\mathrm{GSynFlow}\right)^2} - \mathrm{GradNorm} + \mathrm{JacobFro},L2-Norm GSynFlow Square Div Grad_Norm Jacob_fro Add Sub <EOS>,((L2-Norm / square(GSynFlow)) - (Grad_Norm + Jacob_fro)),0.584200000,0.491700000,8,8,4,2143,run_monash_time_unique1000,4,1,Monash__anonymous_public_pv_power_data_per_unit/seed_2143/run_monash_time_unique1000/visualizations/archive_latex.tex
