rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.414400000,\frac{\mathrm{GSynFlow}}{\frac{\log\left(\sqrt{\mathrm{L2Norm}}\right)}{\mathrm{Jacov}} + \mathrm{Fisher}},GSynFlow L2-Norm Sqrt Log Jacov Div Fisher Add Div <EOS>,(GSynFlow / ((log(sqrt(L2-Norm)) / Jacov) + Fisher)),0.414400000,0.339700000,87,9,6,2095,run_monash_time_unique1000,4,1,TIME__US_Term_Structure__B/seed_2095/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.413400000,\frac{\sqrt{\log\left(\mathrm{Jacov}\right)}}{\sqrt{\mathrm{Snip} - \mathrm{L2Norm}}},Jacov Log Sqrt Snip L2-Norm Sub Sqrt Div <EOS>,(sqrt(log(Jacov)) / sqrt((Snip - L2-Norm))),0.413400000,0.260800000,170,8,4,2133,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2133/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.413400000,\frac{\log\left(\left(\mathrm{Jacov}\right)^2\right)}{-\mathrm{Snip} + \mathrm{L2Norm}},Jacov Square Log Snip Negative L2-Norm Add Div <EOS>,(log(square(Jacov)) / (-(Snip) + L2-Norm)),0.413400000,0.260800000,62,8,4,2177,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2177/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.413400000,\sqrt{\mathrm{plain}} + \frac{\mathrm{L2Norm} - \mathrm{Snip}}{\mathrm{Jacov}},plain Sqrt L2-Norm Snip Sub Jacov Div Add <EOS>,(sqrt(plain) + ((L2-Norm - Snip) / Jacov)),0.413400000,0.269100000,124,8,4,2212,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2212/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.412800000,\frac{\log\left(\mathrm{GradNorm} - \mathrm{Jacov}\right)}{\mathrm{L2Norm} - \mathrm{Snip}},Grad_Norm Jacov Sub Log L2-Norm Snip Sub Div <EOS>,(log((Grad_Norm - Jacov)) / (L2-Norm - Snip)),0.412800000,0.258500000,183,8,4,2169,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2169/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.412600000,\frac{\mathrm{MParams}}{\left(\left(\mathrm{GraSP}\right)^2 - \sqrt{\mathrm{GSynFlow}}\right) \cdot \left(\mathrm{Jacov}\right)},MParams GraSP Square GSynFlow Sqrt Sub Jacov Mul Div <EOS>,(MParams / ((square(GraSP) - sqrt(GSynFlow)) * Jacov)),0.412600000,0.318600000,101,9,5,2127,run_monash_time_unique1000,2,1,TIME__US_Term_Structure__B/seed_2127/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.412300000,\frac{\mathrm{GSynFlow}}{\frac{\log\left(\sqrt{\mathrm{Snip}}\right)}{\mathrm{Jacov}} + \mathrm{Fisher}},GSynFlow Snip Sqrt Log Jacov Div Fisher Add Div <EOS>,(GSynFlow / ((log(sqrt(Snip)) / Jacov) + Fisher)),0.412300000,0.321900000,86,9,6,2095,run_monash_time_unique1000,5,1,TIME__US_Term_Structure__B/seed_2095/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.412200000,\sqrt{\mathrm{Jacov}} + \mathrm{Snip} - \mathrm{L2Norm},Jacov Sqrt Snip Add L2-Norm Sub <EOS>,((sqrt(Jacov) + Snip) - L2-Norm),0.412200000,0.257700000,61,6,4,2181,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2181/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.412200000,\sqrt{\mathrm{Jacov}} + \mathrm{Snip} - \mathrm{L2Norm},Jacov Sqrt Snip L2-Norm Sub Add <EOS>,(sqrt(Jacov) + (Snip - L2-Norm)),0.412200000,0.257700000,39,6,3,2220,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2220/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.410900000,\frac{\left(\mathrm{L2Norm} - \mathrm{Snip}\right)^2}{\mathrm{Jacov}},L2-Norm Snip Sub Square Jacov Div <EOS>,(square((L2-Norm - Snip)) / Jacov),0.410900000,0.261100000,115,6,4,2032,run_monash_time_unique1000,1,3,TIME__US_Term_Structure__B/seed_2032/run_monash_time_unique1000/visualizations/archive_latex.tex
21,0.981981982,0.410900000,\frac{\left(\mathrm{Snip} - \mathrm{L2Norm}\right)^2}{\mathrm{Jacov}},Snip L2-Norm Sub Square Jacov Div <EOS>,(square((Snip - L2-Norm)) / Jacov),0.410900000,0.261100000,167,6,4,2053,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2053/run_monash_time_unique1000/visualizations/archive_latex.tex
22,0.981081081,0.410900000,\frac{\mathrm{Snip} - \mathrm{L2Norm}}{\sqrt{\mathrm{Jacov}}},Snip L2-Norm Sub Jacov Sqrt Div <EOS>,((Snip - L2-Norm) / sqrt(Jacov)),0.410900000,0.261100000,108,6,3,2118,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2118/run_monash_time_unique1000/visualizations/archive_latex.tex
23,0.980180180,0.410900000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{L2Norm} - \mathrm{Snip}},Jacov Sqrt L2-Norm Snip Sub Div <EOS>,(sqrt(Jacov) / (L2-Norm - Snip)),0.410900000,0.261100000,186,6,3,2169,run_monash_time_unique1000,2,1,TIME__US_Term_Structure__B/seed_2169/run_monash_time_unique1000/visualizations/archive_latex.tex
24,0.979279279,0.410900000,\frac{\left(-\mathrm{Snip} + \mathrm{L2Norm}\right)^2}{\mathrm{Jacov}},Snip Negative L2-Norm Add Square Jacov Div <EOS>,(square((-(Snip) + L2-Norm)) / Jacov),0.410900000,0.261100000,16,7,5,2212,run_monash_time_unique1000,2,1,TIME__US_Term_Structure__B/seed_2212/run_monash_time_unique1000/visualizations/archive_latex.tex
25,0.978378378,0.410200000,\left(\log\left(\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{GradNorm}\right)\right) \cdot \left(\mathrm{GSynFlow}\right),L2-Norm Jacov Div Grad_Norm Add Log GSynFlow Mul <EOS>,(log(((L2-Norm / Jacov) + Grad_Norm)) * GSynFlow),0.410200000,0.303200000,85,8,5,2134,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2134/run_monash_time_unique1000/visualizations/archive_latex.tex
26,0.977477477,0.409000000,\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{GradNorm} + \mathrm{plain},L2-Norm Jacov Div Grad_Norm Add plain Add <EOS>,(((L2-Norm / Jacov) + Grad_Norm) + plain),0.409000000,0.285300000,58,7,4,2060,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2060/run_monash_time_unique1000/visualizations/archive_latex.tex
27,0.976576577,0.409000000,\mathrm{GradNorm} + \mathrm{plain} + \frac{\mathrm{L2Norm}}{\mathrm{Jacov}},Grad_Norm plain Add L2-Norm Jacov Div Add <EOS>,((Grad_Norm + plain) + (L2-Norm / Jacov)),0.409000000,0.285300000,60,7,3,2073,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2073/run_monash_time_unique1000/visualizations/archive_latex.tex
28,0.975675676,0.409000000,\mathrm{plain} + \mathrm{GradNorm} + \frac{\mathrm{L2Norm}}{\mathrm{Jacov}},plain Grad_Norm Add L2-Norm Jacov Div Add <EOS>,((plain + Grad_Norm) + (L2-Norm / Jacov)),0.409000000,0.285300000,93,7,3,2089,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2089/run_monash_time_unique1000/visualizations/archive_latex.tex
29,0.974774775,0.409000000,\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{plain} + \mathrm{GradNorm},L2-Norm Jacov Div plain Grad_Norm Add Add <EOS>,((L2-Norm / Jacov) + (plain + Grad_Norm)),0.409000000,0.285300000,6,7,3,2093,run_monash_time_unique1000,1,3,TIME__US_Term_Structure__B/seed_2093/run_monash_time_unique1000/visualizations/archive_latex.tex
30,0.973873874,0.409000000,\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{plain} + \mathrm{GradNorm},L2-Norm Jacov Div plain Add Grad_Norm Add <EOS>,(((L2-Norm / Jacov) + plain) + Grad_Norm),0.409000000,0.285300000,40,7,4,2140,run_monash_time_unique1000,1,4,TIME__US_Term_Structure__B/seed_2140/run_monash_time_unique1000/visualizations/archive_latex.tex
31,0.972972973,0.409000000,\mathrm{GradNorm} + \mathrm{plain} + \frac{\mathrm{L2Norm}}{\mathrm{Jacov}},Grad_Norm plain L2-Norm Jacov Div Add Add <EOS>,(Grad_Norm + (plain + (L2-Norm / Jacov))),0.409000000,0.285300000,21,7,4,2147,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2147/run_monash_time_unique1000/visualizations/archive_latex.tex
32,0.972072072,0.409000000,\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{GradNorm} + \mathrm{plain},L2-Norm Jacov Div Grad_Norm plain Add Add <EOS>,((L2-Norm / Jacov) + (Grad_Norm + plain)),0.409000000,0.285300000,121,7,3,2182,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2182/run_monash_time_unique1000/visualizations/archive_latex.tex
33,0.971171171,0.409000000,\mathrm{plain} + \frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{GradNorm},plain L2-Norm Jacov Div Grad_Norm Add Add <EOS>,(plain + ((L2-Norm / Jacov) + Grad_Norm)),0.409000000,0.285300000,151,7,4,2185,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2185/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.408800000,\left(\mathrm{Fisher} + \frac{\log\left(\sqrt{\mathrm{Jacov}}\right)}{\mathrm{Jacov}}\right) \cdot \left(\mathrm{GSynFlow}\right),Fisher Jacov Sqrt Log Jacov Div Add GSynFlow Mul <EOS>,((Fisher + (log(sqrt(Jacov)) / Jacov)) * GSynFlow),0.408800000,0.331700000,108,9,6,2185,run_monash_time_unique1000,2,1,TIME__US_Term_Structure__B/seed_2185/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.408800000,\left(\mathrm{GSynFlow}\right) \cdot \left(\frac{\log\left(\sqrt{\mathrm{Jacov}}\right)}{\mathrm{Jacov}} + \mathrm{Fisher}\right),GSynFlow Jacov Sqrt Log Jacov Div Fisher Add Mul <EOS>,(GSynFlow * ((log(sqrt(Jacov)) / Jacov) + Fisher)),0.408800000,0.331700000,82,9,6,2095,run_monash_time_unique1000,6,1,TIME__US_Term_Structure__B/seed_2095/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.407800000,\frac{\mathrm{GSynFlow}}{\frac{\log\left(\sqrt{\mathrm{Jacov}}\right)}{\mathrm{Jacov}} + \mathrm{Fisher}},GSynFlow Jacov Sqrt Log Jacov Div Fisher Add Div <EOS>,(GSynFlow / ((log(sqrt(Jacov)) / Jacov) + Fisher)),0.407800000,0.340300000,83,9,6,2095,run_monash_time_unique1000,7,1,TIME__US_Term_Structure__B/seed_2095/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.407600000,\frac{\frac{\mathrm{L2Norm}}{\mathrm{Jacov}}}{\left(\log\left(\mathrm{JacobFro} - \mathrm{GSynFlow}\right)\right)^2},L2-Norm Jacov Div Jacob_fro GSynFlow Sub Log Square Div <EOS>,((L2-Norm / Jacov) / square(log((Jacob_fro - GSynFlow)))),0.407600000,0.287300000,153,9,5,2192,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2192/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.407200000,\left(-\mathrm{GSynFlow}\right) \cdot \left(\mathrm{L2Norm} + \mathrm{GraSP} + \mathrm{Jacov}\right),GSynFlow Negative L2-Norm GraSP Add Jacov Add Mul <EOS>,(-(GSynFlow) * ((L2-Norm + GraSP) + Jacov)),0.407200000,0.271500000,41,8,4,2152,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2152/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.406700000,\mathrm{plain} + \frac{\mathrm{L2Norm} - \mathrm{Snip}}{\mathrm{Jacov}},plain L2-Norm Snip Sub Jacov Div Add <EOS>,(plain + ((L2-Norm - Snip) / Jacov)),0.406700000,0.289100000,6,7,4,2063,run_monash_time_unique1000,1,5,TIME__US_Term_Structure__B/seed_2063/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.406700000,\frac{\mathrm{L2Norm} - \mathrm{Snip}}{\mathrm{Jacov}} + \mathrm{plain},L2-Norm Snip Sub Jacov Div plain Add <EOS>,(((L2-Norm - Snip) / Jacov) + plain),0.406700000,0.289100000,16,7,4,2120,run_monash_time_unique1000,2,5,TIME__US_Term_Structure__B/seed_2120/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.406200000,\left(\mathrm{plain}\right) \cdot \left(\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{GradNorm}\right),plain L2-Norm Jacov Div Grad_Norm Add Mul <EOS>,(plain * ((L2-Norm / Jacov) + Grad_Norm)),0.406200000,0.295000000,31,7,4,2062,run_monash_time_unique1000,1,3,TIME__US_Term_Structure__B/seed_2062/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.406200000,\left(\mathrm{GradNorm} + \frac{\mathrm{L2Norm}}{\mathrm{Jacov}}\right) \cdot \left(\mathrm{plain}\right),Grad_Norm L2-Norm Jacov Div Add plain Mul <EOS>,((Grad_Norm + (L2-Norm / Jacov)) * plain),0.406200000,0.295000000,97,7,4,2174,run_monash_time_unique1000,1,2,TIME__US_Term_Structure__B/seed_2174/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.406200000,\left(\mathrm{plain}\right) \cdot \left(\mathrm{GradNorm} + \frac{\mathrm{L2Norm}}{\mathrm{Jacov}}\right),plain Grad_Norm L2-Norm Jacov Div Add Mul <EOS>,(plain * (Grad_Norm + (L2-Norm / Jacov))),0.406200000,0.295000000,70,7,4,2200,run_monash_time_unique1000,1,2,TIME__US_Term_Structure__B/seed_2200/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.406200000,\left(\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \mathrm{GradNorm}\right) \cdot \left(\mathrm{plain}\right),L2-Norm Jacov Div Grad_Norm Add plain Mul <EOS>,(((L2-Norm / Jacov) + Grad_Norm) * plain),0.406200000,0.295000000,45,7,4,2093,run_monash_time_unique1000,2,5,TIME__US_Term_Structure__B/seed_2093/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.406000000,\left(\mathrm{Snip}\right) \cdot \left(\left(\frac{\mathrm{Snip}}{\mathrm{GFLOPs}}\right) \cdot \left(\log\left(\mathrm{Jacov}\right)\right)\right),Snip Snip GFLOPs Div Jacov Log Mul Mul <EOS>,(Snip * ((Snip / GFLOPs) * log(Jacov))),0.406000000,0.288400000,188,8,4,2033,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2033/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.406000000,\left(\sqrt{\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{GFLOPs}}}\right) \cdot \left(\mathrm{Snip}\right),Jacov Log GFLOPs Div Sqrt Snip Mul <EOS>,(sqrt((log(Jacov) / GFLOPs)) * Snip),0.406000000,0.288400000,59,7,5,2040,run_monash_time_unique1000,1,2,TIME__US_Term_Structure__B/seed_2040/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.406000000,\frac{\left(\mathrm{Snip}\right)^2}{\frac{\mathrm{GFLOPs}}{\log\left(\mathrm{Jacov}\right)}},Snip Square GFLOPs Jacov Log Div Div <EOS>,(square(Snip) / (GFLOPs / log(Jacov))),0.406000000,0.288400000,42,7,4,2138,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2138/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.406000000,\left(\left(\mathrm{Snip}\right) \cdot \left(\log\left(\mathrm{Jacov}\right)\right)\right) \cdot \left(\frac{\mathrm{Snip}}{\mathrm{GFLOPs}}\right),Snip Jacov Log Mul Snip GFLOPs Div Mul <EOS>,((Snip * log(Jacov)) * (Snip / GFLOPs)),0.406000000,0.288400000,16,8,4,2196,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2196/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.405400000,\log\left(\log\left(\mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\mathrm{JacobFro}}\right)\right) + \mathrm{plain},Jacov GSynFlow Jacob_fro Div Add Log Log plain Add <EOS>,(log(log((Jacov + (GSynFlow / Jacob_fro)))) + plain),0.405400000,0.320900000,29,9,6,2030,run_monash_time_unique1000,1,10,TIME__US_Term_Structure__B/seed_2030/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.405400000,\mathrm{plain} + \log\left(\log\left(\mathrm{Jacov} + \frac{\mathrm{GSynFlow}}{\mathrm{JacobFro}}\right)\right),plain Jacov GSynFlow Jacob_fro Div Add Log Log Add <EOS>,(plain + log(log((Jacov + (GSynFlow / Jacob_fro))))),0.405400000,0.320900000,109,9,6,2048,run_monash_time_unique1000,1,4,TIME__US_Term_Structure__B/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.405400000,\mathrm{plain} + \log\left(\log\left(\frac{\mathrm{GSynFlow}}{\mathrm{JacobFro}} + \mathrm{Jacov}\right)\right),plain GSynFlow Jacob_fro Div Jacov Add Log Log Add <EOS>,(plain + log(log(((GSynFlow / Jacob_fro) + Jacov)))),0.405400000,0.320900000,130,9,6,2058,run_monash_time_unique1000,1,11,TIME__US_Term_Structure__B/seed_2058/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.405400000,\log\left(\log\left(\frac{\mathrm{GSynFlow}}{\mathrm{JacobFro}} + \mathrm{Jacov}\right)\right) + \mathrm{plain},GSynFlow Jacob_fro Div Jacov Add Log Log plain Add <EOS>,(log(log(((GSynFlow / Jacob_fro) + Jacov))) + plain),0.405400000,0.320900000,41,9,6,2061,run_monash_time_unique1000,1,6,TIME__US_Term_Structure__B/seed_2061/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.405300000,\left(\log\left(\mathrm{Jacov}\right)\right) \cdot \left(\log\left(\mathrm{JacobFro} - \mathrm{GSynFlow}\right)\right),Jacov Log Jacob_fro GSynFlow Sub Log Mul <EOS>,(log(Jacov) * log((Jacob_fro - GSynFlow))),0.405300000,0.260600000,161,7,4,2036,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2036/run_monash_time_unique1000/visualizations/archive_latex.tex
54,0.952252252,0.405300000,\left(\log\left(\mathrm{JacobFro} - \mathrm{GSynFlow}\right)\right) \cdot \left(\log\left(\mathrm{Jacov}\right)\right),Jacob_fro GSynFlow Sub Log Jacov Log Mul <EOS>,(log((Jacob_fro - GSynFlow)) * log(Jacov)),0.405300000,0.260600000,141,7,4,2213,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2213/run_monash_time_unique1000/visualizations/archive_latex.tex
55,0.951351351,0.405000000,\frac{\mathrm{L2Norm}}{\mathrm{Jacov}} + \left(\mathrm{plain}\right) \cdot \left(\mathrm{GradNorm}\right),L2-Norm Jacov Div plain Grad_Norm Mul Add <EOS>,((L2-Norm / Jacov) + (plain * Grad_Norm)),0.405000000,0.266900000,49,7,3,2113,run_monash_time_unique1000,2,2,TIME__US_Term_Structure__B/seed_2113/run_monash_time_unique1000/visualizations/archive_latex.tex
56,0.950450450,0.405000000,\left(\mathrm{Fisher} + \frac{\sqrt{\log\left(\mathrm{Jacov}\right)}}{\mathrm{Jacov}}\right) \cdot \left(\mathrm{GSynFlow}\right),Fisher Jacov Log Sqrt Jacov Div Add GSynFlow Mul <EOS>,((Fisher + (sqrt(log(Jacov)) / Jacov)) * GSynFlow),0.405000000,0.330900000,71,9,6,2185,run_monash_time_unique1000,3,1,TIME__US_Term_Structure__B/seed_2185/run_monash_time_unique1000/visualizations/archive_latex.tex
57,0.949549550,0.405000000,\left(\mathrm{GSynFlow}\right) \cdot \left(\frac{\sqrt{\log\left(\mathrm{Jacov}\right)}}{\mathrm{Jacov}} + \mathrm{Fisher}\right),GSynFlow Jacov Log Sqrt Jacov Div Fisher Add Mul <EOS>,(GSynFlow * ((sqrt(log(Jacov)) / Jacov) + Fisher)),0.405000000,0.330900000,17,9,6,2095,run_monash_time_unique1000,8,1,TIME__US_Term_Structure__B/seed_2095/run_monash_time_unique1000/visualizations/archive_latex.tex
58,0.948648649,0.404600000,-\left(\mathrm{GSynFlow}\right) \cdot \left(\left(\sqrt{\mathrm{plain}}\right) \cdot \left(\mathrm{Jacov}\right) + \mathrm{L2Norm}\right),GSynFlow plain Sqrt Jacov Mul L2-Norm Add Mul Negative <EOS>,-((GSynFlow * ((sqrt(plain) * Jacov) + L2-Norm))),0.404600000,0.266100000,192,9,6,2205,run_monash_time_unique1000,2,1,TIME__US_Term_Structure__B/seed_2205/run_monash_time_unique1000/visualizations/archive_latex.tex
59,0.947747748,0.403800000,\left(\sqrt{\mathrm{Jacov}}\right) \cdot \left(\log\left(\mathrm{GSynFlow} - \mathrm{JacobFro}\right)\right),Jacov Sqrt GSynFlow Jacob_fro Sub Log Mul <EOS>,(sqrt(Jacov) * log((GSynFlow - Jacob_fro))),0.403800000,0.259000000,133,7,4,2131,run_monash_time_unique1000,2,1,TIME__US_Term_Structure__B/seed_2131/run_monash_time_unique1000/visualizations/archive_latex.tex
60,0.946846847,0.403400000,\mathrm{GSynFlow} - \left(\frac{\left(\mathrm{Snip}\right)^2}{\mathrm{GFLOPs}}\right) \cdot \left(\mathrm{Jacov}\right),GSynFlow Snip Square GFLOPs Div Jacov Mul Sub <EOS>,(GSynFlow - ((square(Snip) / GFLOPs) * Jacov)),0.403400000,0.293700000,160,8,5,2176,run_monash_time_unique1000,1,1,TIME__US_Term_Structure__B/seed_2176/run_monash_time_unique1000/visualizations/archive_latex.tex
