rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.738500000,\frac{\mathrm{Fisher}}{\frac{\left(\mathrm{GradNorm}\right)^2}{\mathrm{MParams}}},Fisher Grad_Norm Square MParams Div Div <EOS>,(Fisher / (square(Grad_Norm) / MParams)),0.738500000,0.635800000,137,6,4,2062,run_monash_time_unique1000,1,2,TIME__SG_Weather__D/seed_2062/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.738500000,\frac{\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{Fisher}\right)}}{\mathrm{GradNorm}},MParams Fisher Mul Sqrt Grad_Norm Div <EOS>,(sqrt((MParams * Fisher)) / Grad_Norm),0.738500000,0.635800000,39,6,4,2156,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2156/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.738500000,\frac{\sqrt{\frac{\mathrm{Fisher}}{\mathrm{MParams}}}}{\frac{\mathrm{GradNorm}}{\mathrm{MParams}}},Fisher MParams Div Sqrt Grad_Norm MParams Div Div <EOS>,(sqrt((Fisher / MParams)) / (Grad_Norm / MParams)),0.738500000,0.635800000,54,8,4,2200,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2200/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.738400000,\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm} - \mathrm{ZiCo}}\right) \cdot \left(\mathrm{plain}\right),MParams Grad_Norm ZiCo Sub Div plain Mul <EOS>,((MParams / (Grad_Norm - ZiCo)) * plain),0.738400000,0.676900000,30,7,4,2047,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2047/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.738400000,\left(\frac{\mathrm{plain}}{\mathrm{GradNorm} - \mathrm{ZiCo}}\right) \cdot \left(\mathrm{MParams}\right),plain Grad_Norm ZiCo Sub Div MParams Mul <EOS>,((plain / (Grad_Norm - ZiCo)) * MParams),0.738400000,0.676900000,190,7,4,2145,run_monash_time_unique1000,1,2,TIME__SG_Weather__D/seed_2145/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.738400000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain}\right)}{\mathrm{GradNorm} - \mathrm{ZiCo}},MParams plain Mul Grad_Norm ZiCo Sub Div <EOS>,((MParams * plain) / (Grad_Norm - ZiCo)),0.738400000,0.676900000,11,7,3,2171,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2171/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.738400000,\frac{\mathrm{ZiCo} - \mathrm{GradNorm}}{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain}\right)},ZiCo Grad_Norm Sub MParams plain Mul Div <EOS>,((ZiCo - Grad_Norm) / (MParams * plain)),0.738400000,0.676900000,90,7,3,2210,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2210/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.737100000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain}\right)}{\mathrm{Fisher} + \mathrm{GradNorm}},MParams plain Mul Fisher Grad_Norm Add Div <EOS>,((MParams * plain) / (Fisher + Grad_Norm)),0.737100000,0.675400000,198,7,3,2030,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2030/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.737100000,\left(\frac{\mathrm{plain}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{MParams} - \left(\mathrm{Fisher}\right)^2\right),plain Grad_Norm Div MParams Fisher Square Sub Mul <EOS>,((plain / Grad_Norm) * (MParams - square(Fisher))),0.737100000,0.680800000,125,8,4,2196,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2196/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.736900000,\frac{\left(\left(\mathrm{MParams}\right) \cdot \left(\left(\mathrm{ZiCo}\right)^2\right)\right) \cdot \left(\mathrm{plain}\right)}{\mathrm{Snip}},MParams ZiCo Square Mul plain Mul Snip Div <EOS>,(((MParams * square(ZiCo)) * plain) / Snip),0.736900000,0.674600000,77,8,5,2066,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2066/run_monash_time_unique1000/visualizations/archive_latex.tex
21,0.981981982,0.736900000,\left(\mathrm{ZiCo}\right) \cdot \left(\sqrt{\left(\mathrm{MParams}\right) \cdot \left(\frac{\mathrm{plain}}{\mathrm{Snip}}\right)}\right),ZiCo MParams plain Snip Div Mul Sqrt Mul <EOS>,(ZiCo * sqrt((MParams * (plain / Snip)))),0.736900000,0.674600000,122,8,5,2068,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2068/run_monash_time_unique1000/visualizations/archive_latex.tex
22,0.981081081,0.736900000,\left(\sqrt{\left(\frac{\mathrm{MParams}}{\mathrm{Snip}}\right) \cdot \left(\mathrm{plain}\right)}\right) \cdot \left(\mathrm{ZiCo}\right),MParams Snip Div plain Mul Sqrt ZiCo Mul <EOS>,(sqrt(((MParams / Snip) * plain)) * ZiCo),0.736900000,0.674600000,137,8,5,2108,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2108/run_monash_time_unique1000/visualizations/archive_latex.tex
23,0.980180180,0.736900000,\left(\frac{\left(\mathrm{ZiCo}\right)^2}{\mathrm{Snip}}\right) \cdot \left(\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain}\right)\right),ZiCo Square Snip Div MParams plain Mul Mul <EOS>,((square(ZiCo) / Snip) * (MParams * plain)),0.736900000,0.674600000,68,8,4,2211,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2211/run_monash_time_unique1000/visualizations/archive_latex.tex
24,0.979279279,0.736900000,\left(\left(\left(\mathrm{ZiCo}\right)^2\right) \cdot \left(\mathrm{MParams}\right)\right) \cdot \left(\frac{\mathrm{plain}}{\mathrm{Snip}}\right),ZiCo Square MParams Mul plain Snip Div Mul <EOS>,((square(ZiCo) * MParams) * (plain / Snip)),0.736900000,0.674600000,120,8,4,2030,run_monash_time_unique1000,2,1,TIME__SG_Weather__D/seed_2030/run_monash_time_unique1000/visualizations/archive_latex.tex
25,0.978378378,0.736100000,\frac{\left(\mathrm{plain} - \mathrm{Fisher}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},plain Fisher Sub MParams Mul Grad_Norm Div <EOS>,(((plain - Fisher) * MParams) / Grad_Norm),0.736100000,0.684500000,70,7,4,2042,run_monash_time_unique1000,1,2,TIME__SG_Weather__D/seed_2042/run_monash_time_unique1000/visualizations/archive_latex.tex
26,0.977477477,0.736100000,\frac{\frac{\mathrm{GradNorm}}{\mathrm{MParams}}}{\mathrm{Fisher} - \mathrm{plain}},Grad_Norm MParams Div Fisher plain Sub Div <EOS>,((Grad_Norm / MParams) / (Fisher - plain)),0.736100000,0.684500000,185,7,3,2170,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2170/run_monash_time_unique1000/visualizations/archive_latex.tex
27,0.976576577,0.736100000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain} - \mathrm{Fisher}\right)}{\mathrm{GradNorm}},MParams plain Fisher Sub Mul Grad_Norm Div <EOS>,((MParams * (plain - Fisher)) / Grad_Norm),0.736100000,0.684500000,192,7,4,2175,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2175/run_monash_time_unique1000/visualizations/archive_latex.tex
28,0.975675676,0.735400000,\frac{\left(\sqrt{\mathrm{ZiCo}}\right) \cdot \left(\mathrm{plain}\right)}{\frac{\mathrm{Snip}}{\mathrm{MParams}}},ZiCo Sqrt plain Mul Snip MParams Div Div <EOS>,((sqrt(ZiCo) * plain) / (Snip / MParams)),0.735400000,0.689100000,162,8,4,2189,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2189/run_monash_time_unique1000/visualizations/archive_latex.tex
29,0.974774775,0.735200000,\mathrm{ZiCo} - \frac{\sqrt{\mathrm{plain}}}{\left(\mathrm{MParams}\right) \cdot \left(\sqrt{\mathrm{Jacov}}\right)},ZiCo plain Sqrt MParams Jacov Sqrt Mul Div Sub <EOS>,(ZiCo - (sqrt(plain) / (MParams * sqrt(Jacov)))),0.735200000,0.706600000,31,9,5,2140,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2140/run_monash_time_unique1000/visualizations/archive_latex.tex
30,0.973873874,0.734800000,\frac{\left(\sqrt{\mathrm{Fisher} + \mathrm{ZiCo}}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},Fisher ZiCo Add Sqrt MParams Mul Grad_Norm Div <EOS>,((sqrt((Fisher + ZiCo)) * MParams) / Grad_Norm),0.734800000,0.665600000,10,8,5,2188,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2188/run_monash_time_unique1000/visualizations/archive_latex.tex
31,0.972972973,0.734800000,\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{ZiCo} + \sqrt{\mathrm{Fisher}}\right),MParams Grad_Norm Div ZiCo Fisher Sqrt Add Mul <EOS>,((MParams / Grad_Norm) * (ZiCo + sqrt(Fisher))),0.734800000,0.658800000,21,8,4,2225,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2225/run_monash_time_unique1000/visualizations/archive_latex.tex
32,0.972072072,0.734700000,\frac{\left(\sqrt{\frac{\mathrm{Fisher}}{\mathrm{Snip}}}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},Fisher Snip Div Sqrt MParams Mul Grad_Norm Div <EOS>,((sqrt((Fisher / Snip)) * MParams) / Grad_Norm),0.734700000,0.650200000,21,8,5,2144,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2144/run_monash_time_unique1000/visualizations/archive_latex.tex
33,0.971171171,0.734400000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\sqrt{\mathrm{plain}}\right)}{\mathrm{GradNorm}},MParams plain Sqrt Mul Grad_Norm Div <EOS>,((MParams * sqrt(plain)) / Grad_Norm),0.734400000,0.669900000,80,6,4,2028,run_monash_time_unique1000,1,3,TIME__SG_Weather__D/seed_2028/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.734400000,\frac{\sqrt{\mathrm{plain}}}{\frac{\mathrm{GradNorm}}{\mathrm{MParams}}},plain Sqrt Grad_Norm MParams Div Div <EOS>,(sqrt(plain) / (Grad_Norm / MParams)),0.734400000,0.669900000,102,6,3,2039,run_monash_time_unique1000,1,9,TIME__SG_Weather__D/seed_2039/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.734400000,\left(\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right)^2\right) \cdot \left(\mathrm{plain}\right),MParams Grad_Norm Div Square plain Mul <EOS>,(square((MParams / Grad_Norm)) * plain),0.734400000,0.669900000,193,6,4,2041,run_monash_time_unique1000,1,2,TIME__SG_Weather__D/seed_2041/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.734400000,\left(\sqrt{\mathrm{plain}}\right) \cdot \left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right),plain Sqrt MParams Grad_Norm Div Mul <EOS>,(sqrt(plain) * (MParams / Grad_Norm)),0.734400000,0.669900000,16,6,3,2056,run_monash_time_unique1000,1,4,TIME__SG_Weather__D/seed_2056/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.734400000,\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right) \cdot \left(\sqrt{\mathrm{plain}}\right),MParams Grad_Norm Div plain Sqrt Mul <EOS>,((MParams / Grad_Norm) * sqrt(plain)),0.734400000,0.669900000,29,6,3,2151,run_monash_time_unique1000,1,7,TIME__SG_Weather__D/seed_2151/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.734400000,\left(\mathrm{MParams}\right) \cdot \left(\frac{\sqrt{\mathrm{plain}}}{\mathrm{GradNorm}}\right),MParams plain Sqrt Grad_Norm Div Mul <EOS>,(MParams * (sqrt(plain) / Grad_Norm)),0.734400000,0.669900000,29,6,4,2155,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2155/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.734400000,\frac{\left(\sqrt{\mathrm{plain}}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},plain Sqrt MParams Mul Grad_Norm Div <EOS>,((sqrt(plain) * MParams) / Grad_Norm),0.734400000,0.669900000,6,6,4,2157,run_monash_time_unique1000,1,3,TIME__SG_Weather__D/seed_2157/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.734400000,\left(\mathrm{plain}\right) \cdot \left(\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right)^2\right),plain MParams Grad_Norm Div Square Mul <EOS>,(plain * square((MParams / Grad_Norm))),0.734400000,0.669900000,19,6,4,2165,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2165/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.734400000,\left(\frac{\sqrt{\mathrm{plain}}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{MParams}\right),plain Sqrt Grad_Norm Div MParams Mul <EOS>,((sqrt(plain) / Grad_Norm) * MParams),0.734400000,0.669900000,89,6,4,2173,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2173/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.733900000,\left(\left(\log\left(\mathrm{JacobFro}\right)\right) \cdot \left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right)\right) \cdot \left(\mathrm{plain}\right),Jacob_fro Log MParams Grad_Norm Div Mul plain Mul <EOS>,((log(Jacob_fro) * (MParams / Grad_Norm)) * plain),0.733900000,0.679700000,38,8,4,2067,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2067/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.733900000,\left(\log\left(\mathrm{JacobFro}\right)\right) \cdot \left(\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{plain}\right)\right),Jacob_fro Log MParams Grad_Norm Div plain Mul Mul <EOS>,(log(Jacob_fro) * ((MParams / Grad_Norm) * plain)),0.733900000,0.679700000,26,8,4,2043,run_monash_time_unique1000,2,1,TIME__SG_Weather__D/seed_2043/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.733300000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain}\right)}{\mathrm{GradNorm}},MParams plain Mul Grad_Norm Div <EOS>,((MParams * plain) / Grad_Norm),0.733300000,0.669400000,7,5,3,2029,run_monash_time_unique1000,1,13,TIME__SG_Weather__D/seed_2029/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.733300000,\frac{\left(\mathrm{plain}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},plain MParams Mul Grad_Norm Div <EOS>,((plain * MParams) / Grad_Norm),0.733300000,0.669400000,24,5,3,2031,run_monash_time_unique1000,1,19,TIME__SG_Weather__D/seed_2031/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.733300000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\mathrm{plain}\right)}{\mathrm{GradNorm} + \mathrm{GradNorm}},MParams plain Mul Grad_Norm Grad_Norm Add Div <EOS>,((MParams * plain) / (Grad_Norm + Grad_Norm)),0.733300000,0.669400000,133,7,3,2032,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2032/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.733300000,\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{plain}\right),MParams Grad_Norm Div plain Mul <EOS>,((MParams / Grad_Norm) * plain),0.733300000,0.669400000,8,5,3,2033,run_monash_time_unique1000,1,28,TIME__SG_Weather__D/seed_2033/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.733300000,\frac{\mathrm{plain}}{\frac{\mathrm{GradNorm}}{\mathrm{MParams}}},plain Grad_Norm MParams Div Div <EOS>,(plain / (Grad_Norm / MParams)),0.733300000,0.669400000,23,5,3,2045,run_monash_time_unique1000,1,12,TIME__SG_Weather__D/seed_2045/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.733300000,\left(\mathrm{plain}\right) \cdot \left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right),plain MParams Grad_Norm Div Mul <EOS>,(plain * (MParams / Grad_Norm)),0.733300000,0.669400000,2,5,3,2058,run_monash_time_unique1000,1,21,TIME__SG_Weather__D/seed_2058/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.733300000,\left(\mathrm{MParams}\right) \cdot \left(\frac{\mathrm{plain}}{\mathrm{GradNorm}}\right),MParams plain Grad_Norm Div Mul <EOS>,(MParams * (plain / Grad_Norm)),0.733300000,0.669400000,46,5,3,2073,run_monash_time_unique1000,1,15,TIME__SG_Weather__D/seed_2073/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.733300000,\left(\frac{\mathrm{plain}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{MParams}\right),plain Grad_Norm Div MParams Mul <EOS>,((plain / Grad_Norm) * MParams),0.733300000,0.669400000,20,5,3,2077,run_monash_time_unique1000,1,8,TIME__SG_Weather__D/seed_2077/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.733300000,\frac{\mathrm{MParams}}{\frac{\mathrm{GradNorm}}{\mathrm{plain}}},MParams Grad_Norm plain Div Div <EOS>,(MParams / (Grad_Norm / plain)),0.733300000,0.669400000,11,5,3,2101,run_monash_time_unique1000,1,14,TIME__SG_Weather__D/seed_2101/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.733300000,\frac{\mathrm{MParams} + \mathrm{MParams}}{\frac{\mathrm{GradNorm}}{\mathrm{plain}}},MParams MParams Add Grad_Norm plain Div Div <EOS>,((MParams + MParams) / (Grad_Norm / plain)),0.733300000,0.669400000,16,7,3,2138,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2138/run_monash_time_unique1000/visualizations/archive_latex.tex
54,0.952252252,0.732700000,\left(\frac{\mathrm{plain}}{\sqrt{\mathrm{Snip}}}\right) \cdot \left(\sqrt{\mathrm{MParams}} - \mathrm{Fisher}\right),plain Snip Sqrt Div MParams Sqrt Fisher Sub Mul <EOS>,((plain / sqrt(Snip)) * (sqrt(MParams) - Fisher)),0.732700000,0.704800000,165,9,4,2113,run_monash_time_unique1000,2,1,TIME__SG_Weather__D/seed_2113/run_monash_time_unique1000/visualizations/archive_latex.tex
55,0.951351351,0.732400000,\left(\mathrm{MParams}\right) \cdot \left(\frac{\mathrm{plain}}{\mathrm{GradNorm} - \mathrm{Fisher}}\right),MParams plain Grad_Norm Fisher Sub Div Mul <EOS>,(MParams * (plain / (Grad_Norm - Fisher))),0.732400000,0.667300000,5,7,4,2133,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2133/run_monash_time_unique1000/visualizations/archive_latex.tex
56,0.950450450,0.732300000,\left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right) \cdot \left(\sqrt{\mathrm{Fisher}}\right),MParams Grad_Norm Div Fisher Sqrt Mul <EOS>,((MParams / Grad_Norm) * sqrt(Fisher)),0.732300000,0.644700000,91,6,3,2048,run_monash_time_unique1000,1,16,TIME__SG_Weather__D/seed_2048/run_monash_time_unique1000/visualizations/archive_latex.tex
57,0.949549550,0.732300000,\frac{\left(\mathrm{MParams}\right)^2}{\frac{\left(\mathrm{GradNorm}\right)^2}{\mathrm{Fisher}}},MParams Square Grad_Norm Square Fisher Div Div <EOS>,(square(MParams) / (square(Grad_Norm) / Fisher)),0.732300000,0.644700000,176,7,4,2049,run_monash_time_unique1000,1,1,TIME__SG_Weather__D/seed_2049/run_monash_time_unique1000/visualizations/archive_latex.tex
58,0.948648649,0.732300000,\frac{\left(\sqrt{\mathrm{Fisher}}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},Fisher Sqrt MParams Mul Grad_Norm Div <EOS>,((sqrt(Fisher) * MParams) / Grad_Norm),0.732300000,0.644700000,156,6,4,2103,run_monash_time_unique1000,1,9,TIME__SG_Weather__D/seed_2103/run_monash_time_unique1000/visualizations/archive_latex.tex
59,0.947747748,0.732300000,\frac{\left(\mathrm{MParams}\right) \cdot \left(\sqrt{\mathrm{Fisher}}\right)}{\mathrm{GradNorm}},MParams Fisher Sqrt Mul Grad_Norm Div <EOS>,((MParams * sqrt(Fisher)) / Grad_Norm),0.732300000,0.644700000,4,6,4,2141,run_monash_time_unique1000,1,10,TIME__SG_Weather__D/seed_2141/run_monash_time_unique1000/visualizations/archive_latex.tex
60,0.946846847,0.732300000,\left(\sqrt{\mathrm{Fisher}}\right) \cdot \left(\frac{\mathrm{MParams}}{\mathrm{GradNorm}}\right),Fisher Sqrt MParams Grad_Norm Div Mul <EOS>,(sqrt(Fisher) * (MParams / Grad_Norm)),0.732300000,0.644700000,11,6,3,2218,run_monash_time_unique1000,1,10,TIME__SG_Weather__D/seed_2218/run_monash_time_unique1000/visualizations/archive_latex.tex
61,0.945945946,0.732300000,\frac{\sqrt{\mathrm{Fisher}}}{\frac{\mathrm{GradNorm}}{\mathrm{MParams}}},Fisher Sqrt Grad_Norm MParams Div Div <EOS>,(sqrt(Fisher) / (Grad_Norm / MParams)),0.732300000,0.644700000,20,6,3,2045,run_monash_time_unique1000,2,6,TIME__SG_Weather__D/seed_2045/run_monash_time_unique1000/visualizations/archive_latex.tex
62,0.945045045,0.732300000,\frac{\left(\sqrt{-\mathrm{Fisher}}\right) \cdot \left(\mathrm{MParams}\right)}{\mathrm{GradNorm}},Fisher Negative Sqrt MParams Mul Grad_Norm Div <EOS>,((sqrt(-(Fisher)) * MParams) / Grad_Norm),0.732300000,0.644700000,198,7,5,2063,run_monash_time_unique1000,2,1,TIME__SG_Weather__D/seed_2063/run_monash_time_unique1000/visualizations/archive_latex.tex
63,0.944144144,0.732300000,\left(\frac{\sqrt{\mathrm{Fisher}}}{\mathrm{GradNorm}}\right) \cdot \left(\mathrm{MParams}\right),Fisher Sqrt Grad_Norm Div MParams Mul <EOS>,((sqrt(Fisher) / Grad_Norm) * MParams),0.732300000,0.644700000,100,6,4,2096,run_monash_time_unique1000,2,3,TIME__SG_Weather__D/seed_2096/run_monash_time_unique1000/visualizations/archive_latex.tex
64,0.943243243,0.732300000,\frac{\mathrm{MParams}}{\frac{\mathrm{GradNorm}}{\sqrt{\mathrm{Fisher}}}},MParams Grad_Norm Fisher Sqrt Div Div <EOS>,(MParams / (Grad_Norm / sqrt(Fisher))),0.732300000,0.644700000,31,6,4,2136,run_monash_time_unique1000,2,1,TIME__SG_Weather__D/seed_2136/run_monash_time_unique1000/visualizations/archive_latex.tex
