rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
33,0.971171171,0.445200000,\left(\mathrm{JacobFro} - \frac{\mathrm{GSynFlow}}{-\log\left(\mathrm{MParams}\right)}\right) \cdot \left(\mathrm{Snip}\right),Jacob_fro GSynFlow MParams Log Negative Div Sub Snip Mul <EOS>,((Jacob_fro - (GSynFlow / -(log(MParams)))) * Snip),0.445200000,0.408200000,21,9,6,2097,run_monash_time_unique1000,3,1,TIME__Oil_Price__B/seed_2097/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.444600000,\frac{\mathrm{GSynFlow}}{\log\left(\mathrm{MParams}\right)} + \mathrm{JacobFro},GSynFlow MParams Log Div Jacob_fro Add <EOS>,((GSynFlow / log(MParams)) + Jacob_fro),0.444600000,0.348600000,156,6,4,2186,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2186/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.444200000,\left(\mathrm{Fisher}\right) \cdot \left(\left(\log\left(\mathrm{GradNorm}\right)\right)^2 - \mathrm{plain}\right),Fisher Grad_Norm Log Square plain Sub Mul <EOS>,(Fisher * (square(log(Grad_Norm)) - plain)),0.444200000,0.360600000,8,7,5,2075,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2075/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.442400000,\frac{\mathrm{GSynFlow}}{\log\left(\left(\mathrm{MParams}\right)^2\right)} + \mathrm{JacobFro},GSynFlow MParams Square Log Div Jacob_fro Add <EOS>,((GSynFlow / log(square(MParams))) + Jacob_fro),0.442400000,0.386900000,157,7,5,2193,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2193/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.440800000,\frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{L2Norm} - \mathrm{JacobFro}} + \left(\mathrm{GradNorm}\right)^2,GSynFlow Sqrt L2-Norm Jacob_fro Sub Div Grad_Norm Square Add <EOS>,((sqrt(GSynFlow) / (L2-Norm - Jacob_fro)) + square(Grad_Norm)),0.440800000,0.378200000,102,9,4,2068,run_monash_time_unique1000,1,8,TIME__Oil_Price__B/seed_2068/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.440800000,\left(\mathrm{GradNorm}\right)^2 + \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{L2Norm} - \mathrm{JacobFro}},Grad_Norm Square GSynFlow Sqrt L2-Norm Jacob_fro Sub Div Add <EOS>,(square(Grad_Norm) + (sqrt(GSynFlow) / (L2-Norm - Jacob_fro))),0.440800000,0.378200000,152,9,4,2096,run_monash_time_unique1000,1,5,TIME__Oil_Price__B/seed_2096/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.440800000,\left(\mathrm{GradNorm}\right)^2 - \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{JacobFro} - \mathrm{L2Norm}},Grad_Norm Square GSynFlow Sqrt Jacob_fro L2-Norm Sub Div Sub <EOS>,(square(Grad_Norm) - (sqrt(GSynFlow) / (Jacob_fro - L2-Norm))),0.440800000,0.378200000,178,9,4,2157,run_monash_time_unique1000,1,3,TIME__Oil_Price__B/seed_2157/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.440300000,\frac{\sqrt{\log\left(\mathrm{GSynFlow}\right)} - \mathrm{GradNorm}}{\mathrm{L2Norm} - \mathrm{JacobFro}},GSynFlow Log Sqrt Grad_Norm Sub L2-Norm Jacob_fro Sub Div <EOS>,((sqrt(log(GSynFlow)) - Grad_Norm) / (L2-Norm - Jacob_fro)),0.440300000,0.541200000,150,9,5,2216,run_monash_time_unique1000,3,1,TIME__Oil_Price__B/seed_2216/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.439500000,\left(\log\left(\mathrm{Fisher}\right) + \mathrm{ZiCo} - \mathrm{GradNorm} + \mathrm{plain}\right)^2,Fisher Log ZiCo Grad_Norm Sub plain Add Add Square <EOS>,square((log(Fisher) + ((ZiCo - Grad_Norm) + plain))),0.439500000,0.330500000,200,9,5,2032,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2032/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.438300000,\left(\log\left(\mathrm{Fisher}\right) - \mathrm{GradNorm} - \mathrm{plain}\right)^2,Fisher Log Grad_Norm plain Sub Sub Square <EOS>,square((log(Fisher) - (Grad_Norm - plain))),0.438300000,0.327800000,7,7,4,2206,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2206/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.436700000,\sqrt{\mathrm{Snip}} + \sqrt{\frac{\mathrm{Jacov}}{\mathrm{GSynFlow} - \mathrm{Snip}}},Snip Sqrt Jacov GSynFlow Snip Sub Div Sqrt Add <EOS>,(sqrt(Snip) + sqrt((Jacov / (GSynFlow - Snip)))),0.436700000,0.381800000,51,9,5,2077,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2077/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.434500000,\left(\mathrm{MParams}\right)^2 + \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{L2Norm} - \mathrm{JacobFro}},MParams Square GSynFlow Sqrt L2-Norm Jacob_fro Sub Div Add <EOS>,(square(MParams) + (sqrt(GSynFlow) / (L2-Norm - Jacob_fro))),0.434500000,0.526700000,176,9,4,2094,run_monash_time_unique1000,1,6,TIME__Oil_Price__B/seed_2094/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.434500000,\frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{L2Norm} - \mathrm{JacobFro}} + \left(\mathrm{MParams}\right)^2,GSynFlow Sqrt L2-Norm Jacob_fro Sub Div MParams Square Add <EOS>,((sqrt(GSynFlow) / (L2-Norm - Jacob_fro)) + square(MParams)),0.434500000,0.526700000,179,9,4,2081,run_monash_time_unique1000,2,9,TIME__Oil_Price__B/seed_2081/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.434500000,\left(\mathrm{MParams}\right)^2 - \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{JacobFro} - \mathrm{L2Norm}},MParams Square GSynFlow Sqrt Jacob_fro L2-Norm Sub Div Sub <EOS>,(square(MParams) - (sqrt(GSynFlow) / (Jacob_fro - L2-Norm))),0.434500000,0.526700000,146,9,4,2140,run_monash_time_unique1000,3,3,TIME__Oil_Price__B/seed_2140/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.434000000,\frac{\mathrm{GSynFlow}}{\left(\log\left(\mathrm{MParams}\right)\right) \cdot \left(\log\left(\mathrm{GSynFlow}\right)\right)} + \mathrm{JacobFro},GSynFlow MParams Log GSynFlow Log Mul Div Jacob_fro Add <EOS>,((GSynFlow / (log(MParams) * log(GSynFlow))) + Jacob_fro),0.434000000,0.368300000,154,9,5,2059,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2059/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.433400000,\mathrm{GFLOPs} - \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{JacobFro} + -\mathrm{L2Norm}},GFLOPs GSynFlow Sqrt Jacob_fro L2-Norm Negative Add Div Sub <EOS>,(GFLOPs - (sqrt(GSynFlow) / (Jacob_fro + -(L2-Norm)))),0.433400000,0.401500000,172,9,5,2030,run_monash_time_unique1000,2,1,TIME__Oil_Price__B/seed_2030/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.433400000,\mathrm{GFLOPs} + \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{L2Norm} - \mathrm{JacobFro}},GFLOPs GSynFlow Sqrt L2-Norm Jacob_fro Sub Div Add <EOS>,(GFLOPs + (sqrt(GSynFlow) / (L2-Norm - Jacob_fro))),0.433400000,0.401500000,160,8,4,2094,run_monash_time_unique1000,2,7,TIME__Oil_Price__B/seed_2094/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.433400000,\frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{L2Norm} - \mathrm{JacobFro}} + \mathrm{GFLOPs},GSynFlow Sqrt L2-Norm Jacob_fro Sub Div GFLOPs Add <EOS>,((sqrt(GSynFlow) / (L2-Norm - Jacob_fro)) + GFLOPs),0.433400000,0.401500000,102,8,4,2081,run_monash_time_unique1000,3,7,TIME__Oil_Price__B/seed_2081/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.433400000,\mathrm{GFLOPs} - \frac{\sqrt{\mathrm{GSynFlow}}}{\mathrm{JacobFro} - \mathrm{L2Norm}},GFLOPs GSynFlow Sqrt Jacob_fro L2-Norm Sub Div Sub <EOS>,(GFLOPs - (sqrt(GSynFlow) / (Jacob_fro - L2-Norm))),0.433400000,0.401500000,128,8,4,2140,run_monash_time_unique1000,4,3,TIME__Oil_Price__B/seed_2140/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.432900000,\frac{\left(\log\left(\mathrm{GSynFlow}\right)\right)^2 + \mathrm{GraSP}}{\mathrm{L2Norm} - \mathrm{JacobFro}},GSynFlow Log Square GraSP Add L2-Norm Jacob_fro Sub Div <EOS>,((square(log(GSynFlow)) + GraSP) / (L2-Norm - Jacob_fro)),0.432900000,0.552000000,111,9,5,2054,run_monash_time_unique1000,2,1,TIME__Oil_Price__B/seed_2054/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.431100000,\left(\mathrm{L2Norm} - \mathrm{JacobFro}\right) \cdot \left(\sqrt{\mathrm{GSynFlow}} - \left(\mathrm{GFLOPs}\right)^2\right),L2-Norm Jacob_fro Sub GSynFlow Sqrt GFLOPs Square Sub Mul <EOS>,((L2-Norm - Jacob_fro) * (sqrt(GSynFlow) - square(GFLOPs))),0.431100000,0.624100000,118,9,4,2029,run_monash_time_unique1000,1,6,TIME__Oil_Price__B/seed_2029/run_monash_time_unique1000/visualizations/archive_latex.tex
54,0.952252252,0.431100000,\left(\mathrm{JacobFro} - \mathrm{L2Norm}\right) \cdot \left(\left(\mathrm{GFLOPs}\right)^2 - \sqrt{\mathrm{GSynFlow}}\right),Jacob_fro L2-Norm Sub GFLOPs Square GSynFlow Sqrt Sub Mul <EOS>,((Jacob_fro - L2-Norm) * (square(GFLOPs) - sqrt(GSynFlow))),0.431100000,0.624100000,175,9,4,2058,run_monash_time_unique1000,1,9,TIME__Oil_Price__B/seed_2058/run_monash_time_unique1000/visualizations/archive_latex.tex
55,0.951351351,0.431100000,\left(\left(\mathrm{GFLOPs}\right)^2 - \sqrt{\mathrm{GSynFlow}}\right) \cdot \left(\mathrm{JacobFro} - \mathrm{L2Norm}\right),GFLOPs Square GSynFlow Sqrt Sub Jacob_fro L2-Norm Sub Mul <EOS>,((square(GFLOPs) - sqrt(GSynFlow)) * (Jacob_fro - L2-Norm)),0.431100000,0.624100000,193,9,4,2161,run_monash_time_unique1000,1,18,TIME__Oil_Price__B/seed_2161/run_monash_time_unique1000/visualizations/archive_latex.tex
56,0.950450450,0.431100000,\left(\sqrt{\mathrm{GSynFlow}} - \left(\mathrm{GFLOPs}\right)^2\right) \cdot \left(\mathrm{L2Norm} - \mathrm{JacobFro}\right),GSynFlow Sqrt GFLOPs Square Sub L2-Norm Jacob_fro Sub Mul <EOS>,((sqrt(GSynFlow) - square(GFLOPs)) * (L2-Norm - Jacob_fro)),0.431100000,0.624100000,170,9,4,2045,run_monash_time_unique1000,2,10,TIME__Oil_Price__B/seed_2045/run_monash_time_unique1000/visualizations/archive_latex.tex
57,0.949549550,0.430500000,\sqrt{\frac{\left(\mathrm{JacobFro}\right) \cdot \left(\mathrm{GradNorm}\right) - \sqrt{\mathrm{GSynFlow}}}{\mathrm{plain}}},Jacob_fro Grad_Norm Mul GSynFlow Sqrt Sub plain Div Sqrt <EOS>,sqrt((((Jacob_fro * Grad_Norm) - sqrt(GSynFlow)) / plain)),0.430500000,0.437000000,104,9,5,2109,run_monash_time_unique1000,1,1,TIME__Oil_Price__B/seed_2109/run_monash_time_unique1000/visualizations/archive_latex.tex
