rank,weight,validation_fitness,formula,rpn_tokens,infix,score,train_fitness,generation,token_count,depth,source_seed,source_run,source_rank,occurrence_count,source_archive_latex
11,0.990990991,0.495200000,\frac{\sqrt{-\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} + \mathrm{Fisher}},Jacov Negative Sqrt Jacob_fro Grad_Norm Fisher Add Sub Div <EOS>,(sqrt(-(Jacov)) / (Jacob_fro - (Grad_Norm + Fisher))),0.495200000,0.499500000,189,9,4,2190,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2190/run_monash_time_unique1000/visualizations/archive_latex.tex
12,0.990090090,0.495200000,\frac{\sqrt{\mathrm{Jacov}}}{-\mathrm{Fisher} + \mathrm{GradNorm} + \mathrm{JacobFro}},Jacov Sqrt Fisher Grad_Norm Add Negative Jacob_fro Add Div <EOS>,(sqrt(Jacov) / (-((Fisher + Grad_Norm)) + Jacob_fro)),0.495200000,0.499500000,132,9,5,2195,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2195/run_monash_time_unique1000/visualizations/archive_latex.tex
13,0.989189189,0.495200000,\frac{\sqrt{-\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{Fisher} + \mathrm{GradNorm}},Jacov Negative Sqrt Jacob_fro Fisher Grad_Norm Add Sub Div <EOS>,(sqrt(-(Jacov)) / (Jacob_fro - (Fisher + Grad_Norm))),0.495200000,0.499500000,157,9,4,2202,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2202/run_monash_time_unique1000/visualizations/archive_latex.tex
14,0.988288288,0.495200000,\frac{-\sqrt{\mathrm{Jacov}}}{\mathrm{GradNorm} + \mathrm{Fisher} - \mathrm{JacobFro}},Jacov Sqrt Negative Grad_Norm Fisher Add Jacob_fro Sub Div <EOS>,(-(sqrt(Jacov)) / ((Grad_Norm + Fisher) - Jacob_fro)),0.495200000,0.499500000,39,9,4,2213,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2213/run_monash_time_unique1000/visualizations/archive_latex.tex
15,0.987387387,0.493200000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \sqrt{\mathrm{Fisher}} + \mathrm{GradNorm}},Jacov Sqrt Jacob_fro Fisher Sqrt Grad_Norm Add Sub Div <EOS>,(sqrt(Jacov) / (Jacob_fro - (sqrt(Fisher) + Grad_Norm))),0.493200000,0.501000000,114,9,5,2194,run_monash_time_unique1000,1,3,Monash__solar_10_minutes_dataset/seed_2194/run_monash_time_unique1000/visualizations/archive_latex.tex
16,0.986486486,0.493200000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} + \sqrt{\mathrm{Fisher}}},Jacov Sqrt Jacob_fro Grad_Norm Fisher Sqrt Add Sub Div <EOS>,(sqrt(Jacov) / (Jacob_fro - (Grad_Norm + sqrt(Fisher)))),0.493200000,0.501000000,93,9,5,2034,run_monash_time_unique1000,2,2,Monash__solar_10_minutes_dataset/seed_2034/run_monash_time_unique1000/visualizations/archive_latex.tex
17,0.985585586,0.493200000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} - \sqrt{\mathrm{Fisher}}},Jacov Sqrt Jacob_fro Grad_Norm Sub Fisher Sqrt Sub Div <EOS>,(sqrt(Jacov) / ((Jacob_fro - Grad_Norm) - sqrt(Fisher))),0.493200000,0.501000000,53,9,4,2163,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2163/run_monash_time_unique1000/visualizations/archive_latex.tex
18,0.984684685,0.493200000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \sqrt{\mathrm{Fisher}} - \mathrm{GradNorm}},Jacov Sqrt Jacob_fro Fisher Sqrt Sub Grad_Norm Sub Div <EOS>,(sqrt(Jacov) / ((Jacob_fro - sqrt(Fisher)) - Grad_Norm)),0.493200000,0.501000000,165,9,5,2174,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2174/run_monash_time_unique1000/visualizations/archive_latex.tex
19,0.983783784,0.491600000,\frac{\log\left(\mathrm{ZiCo}\right)}{\left(\mathrm{plain}\right)^2 - \mathrm{JacobFro} + \mathrm{GradNorm}},ZiCo Log plain Square Jacob_fro Sub Grad_Norm Add Div <EOS>,(log(ZiCo) / ((square(plain) - Jacob_fro) + Grad_Norm)),0.491600000,0.479700000,175,9,5,2098,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2098/run_monash_time_unique1000/visualizations/archive_latex.tex
20,0.982882883,0.491100000,\frac{\mathrm{Jacov}}{\mathrm{GradNorm} - \mathrm{JacobFro} + \mathrm{Fisher}},Jacov Grad_Norm Jacob_fro Sub Fisher Add Div <EOS>,(Jacov / ((Grad_Norm - Jacob_fro) + Fisher)),0.491100000,0.487200000,67,7,4,2141,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2141/run_monash_time_unique1000/visualizations/archive_latex.tex
21,0.981981982,0.491100000,\frac{\mathrm{Jacov}}{\mathrm{GradNorm} + \mathrm{Fisher} - \mathrm{JacobFro}},Jacov Grad_Norm Fisher Add Jacob_fro Sub Div <EOS>,(Jacov / ((Grad_Norm + Fisher) - Jacob_fro)),0.491100000,0.487200000,44,7,4,2213,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2213/run_monash_time_unique1000/visualizations/archive_latex.tex
22,0.981081081,0.491100000,\frac{-\mathrm{Jacov}}{\mathrm{JacobFro} - \mathrm{GradNorm} + \mathrm{Fisher}},Jacov Negative Jacob_fro Grad_Norm Fisher Add Sub Div <EOS>,(-(Jacov) / (Jacob_fro - (Grad_Norm + Fisher))),0.491100000,0.487200000,72,8,4,2034,run_monash_time_unique1000,3,1,Monash__solar_10_minutes_dataset/seed_2034/run_monash_time_unique1000/visualizations/archive_latex.tex
23,0.980180180,0.491100000,\frac{\mathrm{Jacov}}{\mathrm{Fisher} - \mathrm{JacobFro} + \mathrm{GradNorm}},Jacov Fisher Jacob_fro Sub Grad_Norm Add Div <EOS>,(Jacov / ((Fisher - Jacob_fro) + Grad_Norm)),0.491100000,0.487200000,88,7,4,2098,run_monash_time_unique1000,3,1,Monash__solar_10_minutes_dataset/seed_2098/run_monash_time_unique1000/visualizations/archive_latex.tex
24,0.979279279,0.491100000,\frac{-\mathrm{Jacov}}{\mathrm{JacobFro} - \mathrm{Fisher} - \mathrm{GradNorm}},Jacov Negative Jacob_fro Fisher Sub Grad_Norm Sub Div <EOS>,(-(Jacov) / ((Jacob_fro - Fisher) - Grad_Norm)),0.491100000,0.487200000,163,8,4,2174,run_monash_time_unique1000,3,1,Monash__solar_10_minutes_dataset/seed_2174/run_monash_time_unique1000/visualizations/archive_latex.tex
25,0.978378378,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{JacobFro} - \mathrm{GradNorm} - \mathrm{Fisher}},Jacov Log Jacob_fro Grad_Norm Sub Fisher Sub Div <EOS>,(log(Jacov) / ((Jacob_fro - Grad_Norm) - Fisher)),0.490200000,0.502900000,150,8,4,2052,run_monash_time_unique1000,1,5,Monash__solar_10_minutes_dataset/seed_2052/run_monash_time_unique1000/visualizations/archive_latex.tex
26,0.977477477,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{JacobFro} - \mathrm{Fisher} + \mathrm{GradNorm}},Jacov Log Jacob_fro Fisher Grad_Norm Add Sub Div <EOS>,(log(Jacov) / (Jacob_fro - (Fisher + Grad_Norm))),0.490200000,0.502900000,164,8,4,2074,run_monash_time_unique1000,1,5,Monash__solar_10_minutes_dataset/seed_2074/run_monash_time_unique1000/visualizations/archive_latex.tex
27,0.976576577,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{JacobFro} - \mathrm{Fisher} - \mathrm{GradNorm}},Jacov Log Jacob_fro Fisher Sub Grad_Norm Sub Div <EOS>,(log(Jacov) / ((Jacob_fro - Fisher) - Grad_Norm)),0.490200000,0.502900000,160,8,4,2103,run_monash_time_unique1000,1,7,Monash__solar_10_minutes_dataset/seed_2103/run_monash_time_unique1000/visualizations/archive_latex.tex
28,0.975675676,0.490200000,\frac{-\log\left(\mathrm{Jacov}\right)}{\mathrm{GradNorm} - \mathrm{JacobFro} + \mathrm{Fisher}},Jacov Log Negative Grad_Norm Jacob_fro Sub Fisher Add Div <EOS>,(-(log(Jacov)) / ((Grad_Norm - Jacob_fro) + Fisher)),0.490200000,0.502900000,41,9,4,2107,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2107/run_monash_time_unique1000/visualizations/archive_latex.tex
29,0.974774775,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{JacobFro} - \mathrm{GradNorm} + \mathrm{Fisher}},Jacov Log Jacob_fro Grad_Norm Fisher Add Sub Div <EOS>,(log(Jacov) / (Jacob_fro - (Grad_Norm + Fisher))),0.490200000,0.502900000,159,8,4,2192,run_monash_time_unique1000,1,5,Monash__solar_10_minutes_dataset/seed_2192/run_monash_time_unique1000/visualizations/archive_latex.tex
30,0.973873874,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{-\mathrm{Fisher} - \mathrm{GradNorm} + \mathrm{JacobFro}},Jacov Log Fisher Negative Grad_Norm Sub Jacob_fro Add Div <EOS>,(log(Jacov) / ((-(Fisher) - Grad_Norm) + Jacob_fro)),0.490200000,0.502900000,53,9,5,2044,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2044/run_monash_time_unique1000/visualizations/archive_latex.tex
31,0.972972973,0.490200000,\frac{\log\left(-\mathrm{Jacov}\right)}{\mathrm{JacobFro} - \mathrm{GradNorm} + \mathrm{Fisher}},Jacov Negative Log Jacob_fro Grad_Norm Fisher Add Sub Div <EOS>,(log(-(Jacov)) / (Jacob_fro - (Grad_Norm + Fisher))),0.490200000,0.502900000,174,9,4,2067,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2067/run_monash_time_unique1000/visualizations/archive_latex.tex
32,0.972072072,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{-\mathrm{Fisher} - \mathrm{GradNorm} - \mathrm{JacobFro}},Jacov Log Fisher Negative Grad_Norm Jacob_fro Sub Sub Div <EOS>,(log(Jacov) / (-(Fisher) - (Grad_Norm - Jacob_fro))),0.490200000,0.502900000,78,9,4,2069,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2069/run_monash_time_unique1000/visualizations/archive_latex.tex
33,0.971171171,0.490200000,\frac{\log\left(\left(\mathrm{Jacov}\right)^2\right)}{\mathrm{JacobFro} - \mathrm{GradNorm} - \mathrm{Fisher}},Jacov Square Log Jacob_fro Grad_Norm Sub Fisher Sub Div <EOS>,(log(square(Jacov)) / ((Jacob_fro - Grad_Norm) - Fisher)),0.490200000,0.502900000,118,9,4,2105,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2105/run_monash_time_unique1000/visualizations/archive_latex.tex
34,0.970270270,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{JacobFro} + -\mathrm{GradNorm} - \mathrm{Fisher}},Jacov Log Jacob_fro Grad_Norm Negative Add Fisher Sub Div <EOS>,(log(Jacov) / ((Jacob_fro + -(Grad_Norm)) - Fisher)),0.490200000,0.502900000,97,9,5,2179,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2179/run_monash_time_unique1000/visualizations/archive_latex.tex
35,0.969369369,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{-\mathrm{GradNorm} + \mathrm{JacobFro} - \mathrm{Fisher}},Jacov Log Grad_Norm Negative Jacob_fro Add Fisher Sub Div <EOS>,(log(Jacov) / ((-(Grad_Norm) + Jacob_fro) - Fisher)),0.490200000,0.502900000,142,9,5,2189,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2189/run_monash_time_unique1000/visualizations/archive_latex.tex
36,0.968468468,0.490200000,\frac{\log\left(\mathrm{Jacov}\right)}{-\mathrm{Fisher} + \mathrm{GradNorm} + \mathrm{JacobFro}},Jacov Log Fisher Grad_Norm Add Negative Jacob_fro Add Div <EOS>,(log(Jacov) / (-((Fisher + Grad_Norm)) + Jacob_fro)),0.490200000,0.502900000,131,9,5,2195,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2195/run_monash_time_unique1000/visualizations/archive_latex.tex
37,0.967567568,0.490200000,\frac{\log\left(\sqrt{\mathrm{Jacov}}\right)}{\mathrm{JacobFro} - \mathrm{Fisher} - \mathrm{GradNorm}},Jacov Sqrt Log Jacob_fro Fisher Sub Grad_Norm Sub Div <EOS>,(log(sqrt(Jacov)) / ((Jacob_fro - Fisher) - Grad_Norm)),0.490200000,0.502900000,158,9,4,2200,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2200/run_monash_time_unique1000/visualizations/archive_latex.tex
38,0.966666667,0.490200000,\frac{-\log\left(\mathrm{Jacov}\right)}{\mathrm{Fisher} - \mathrm{JacobFro} + \mathrm{GradNorm}},Jacov Log Negative Fisher Jacob_fro Sub Grad_Norm Add Div <EOS>,(-(log(Jacov)) / ((Fisher - Jacob_fro) + Grad_Norm)),0.490200000,0.502900000,101,9,4,2098,run_monash_time_unique1000,4,1,Monash__solar_10_minutes_dataset/seed_2098/run_monash_time_unique1000/visualizations/archive_latex.tex
39,0.965765766,0.489700000,\frac{\log\left(\mathrm{Jacov}\right)}{\mathrm{JacobFro} - \mathrm{GradNorm} + \log\left(\mathrm{Fisher}\right)},Jacov Log Jacob_fro Grad_Norm Fisher Log Add Sub Div <EOS>,(log(Jacov) / (Jacob_fro - (Grad_Norm + log(Fisher)))),0.489700000,0.500900000,123,9,5,2186,run_monash_time_unique1000,3,1,Monash__solar_10_minutes_dataset/seed_2186/run_monash_time_unique1000/visualizations/archive_latex.tex
40,0.964864865,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} - \mathrm{plain}},Jacov Sqrt Jacob_fro Grad_Norm Sub plain Sub Div <EOS>,(sqrt(Jacov) / ((Jacob_fro - Grad_Norm) - plain)),0.489600000,0.496400000,200,8,4,2037,run_monash_time_unique1000,1,28,Monash__solar_10_minutes_dataset/seed_2037/run_monash_time_unique1000/visualizations/archive_latex.tex
41,0.963963964,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} + -\mathrm{GradNorm} + \mathrm{plain}},Jacov Sqrt Jacob_fro Grad_Norm plain Add Negative Add Div <EOS>,(sqrt(Jacov) / (Jacob_fro + -((Grad_Norm + plain)))),0.489600000,0.496400000,150,9,5,2038,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2038/run_monash_time_unique1000/visualizations/archive_latex.tex
42,0.963063063,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{plain} - \mathrm{GradNorm}},Jacov Sqrt Jacob_fro plain Sub Grad_Norm Sub Div <EOS>,(sqrt(Jacov) / ((Jacob_fro - plain) - Grad_Norm)),0.489600000,0.496400000,86,8,4,2042,run_monash_time_unique1000,1,12,Monash__solar_10_minutes_dataset/seed_2042/run_monash_time_unique1000/visualizations/archive_latex.tex
43,0.962162162,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{-\mathrm{GradNorm} - \mathrm{plain} + \mathrm{JacobFro}},Jacov Sqrt Grad_Norm Negative plain Sub Jacob_fro Add Div <EOS>,(sqrt(Jacov) / ((-(Grad_Norm) - plain) + Jacob_fro)),0.489600000,0.496400000,34,9,5,2046,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2046/run_monash_time_unique1000/visualizations/archive_latex.tex
44,0.961261261,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} + \mathrm{plain}},Jacov Sqrt Jacob_fro Grad_Norm plain Add Sub Div <EOS>,(sqrt(Jacov) / (Jacob_fro - (Grad_Norm + plain))),0.489600000,0.496400000,183,8,4,2087,run_monash_time_unique1000,1,7,Monash__solar_10_minutes_dataset/seed_2087/run_monash_time_unique1000/visualizations/archive_latex.tex
45,0.960360360,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{plain} + \mathrm{GradNorm}},Jacov Sqrt Jacob_fro plain Grad_Norm Add Sub Div <EOS>,(sqrt(Jacov) / (Jacob_fro - (plain + Grad_Norm))),0.489600000,0.496400000,165,8,4,2115,run_monash_time_unique1000,1,13,Monash__solar_10_minutes_dataset/seed_2115/run_monash_time_unique1000/visualizations/archive_latex.tex
46,0.959459459,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{-\mathrm{plain} + \mathrm{JacobFro} - \mathrm{GradNorm}},Jacov Sqrt plain Negative Jacob_fro Add Grad_Norm Sub Div <EOS>,(sqrt(Jacov) / ((-(plain) + Jacob_fro) - Grad_Norm)),0.489600000,0.496400000,172,9,5,2146,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2146/run_monash_time_unique1000/visualizations/archive_latex.tex
47,0.958558559,0.489600000,\frac{-\sqrt{\mathrm{Jacov}}}{\mathrm{GradNorm} - \mathrm{JacobFro} + \mathrm{plain}},Jacov Sqrt Negative Grad_Norm Jacob_fro Sub plain Add Div <EOS>,(-(sqrt(Jacov)) / ((Grad_Norm - Jacob_fro) + plain)),0.489600000,0.496400000,62,9,4,2205,run_monash_time_unique1000,1,4,Monash__solar_10_minutes_dataset/seed_2205/run_monash_time_unique1000/visualizations/archive_latex.tex
48,0.957657658,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{-\mathrm{plain} - \mathrm{GradNorm} - \mathrm{JacobFro}},Jacov Sqrt plain Negative Grad_Norm Jacob_fro Sub Sub Div <EOS>,(sqrt(Jacov) / (-(plain) - (Grad_Norm - Jacob_fro))),0.489600000,0.496400000,46,9,4,2165,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2165/run_monash_time_unique1000/visualizations/archive_latex.tex
49,0.956756757,0.489600000,\frac{\sqrt{\mathrm{Jacov}}}{-\mathrm{GradNorm} + \mathrm{JacobFro} - \mathrm{plain}},Jacov Sqrt Grad_Norm Negative Jacob_fro Add plain Sub Div <EOS>,(sqrt(Jacov) / ((-(Grad_Norm) + Jacob_fro) - plain)),0.489600000,0.496400000,141,9,5,2189,run_monash_time_unique1000,3,1,Monash__solar_10_minutes_dataset/seed_2189/run_monash_time_unique1000/visualizations/archive_latex.tex
50,0.955855856,0.489600000,\frac{-\sqrt{\mathrm{Jacov}}}{\mathrm{GradNorm} + \mathrm{plain} - \mathrm{JacobFro}},Jacov Sqrt Negative Grad_Norm plain Add Jacob_fro Sub Div <EOS>,(-(sqrt(Jacov)) / ((Grad_Norm + plain) - Jacob_fro)),0.489600000,0.496400000,95,9,4,2213,run_monash_time_unique1000,4,1,Monash__solar_10_minutes_dataset/seed_2213/run_monash_time_unique1000/visualizations/archive_latex.tex
51,0.954954955,0.489500000,\frac{\mathrm{Jacov}}{\mathrm{GradNorm} - \mathrm{JacobFro} + \sqrt{\mathrm{JacobFro}}},Jacov Grad_Norm Jacob_fro Sub Jacob_fro Sqrt Add Div <EOS>,(Jacov / ((Grad_Norm - Jacob_fro) + sqrt(Jacob_fro))),0.489500000,0.496700000,64,8,4,2141,run_monash_time_unique1000,2,1,Monash__solar_10_minutes_dataset/seed_2141/run_monash_time_unique1000/visualizations/archive_latex.tex
52,0.954054054,0.489500000,\frac{\mathrm{Jacov}}{\sqrt{\mathrm{JacobFro}} - \mathrm{JacobFro} + \mathrm{GradNorm}},Jacov Jacob_fro Sqrt Jacob_fro Sub Grad_Norm Add Div <EOS>,(Jacov / ((sqrt(Jacob_fro) - Jacob_fro) + Grad_Norm)),0.489500000,0.496700000,98,8,5,2098,run_monash_time_unique1000,5,1,Monash__solar_10_minutes_dataset/seed_2098/run_monash_time_unique1000/visualizations/archive_latex.tex
53,0.953153153,0.489300000,\frac{\mathrm{GradNorm} - \left(\left(\mathrm{GFLOPs}\right) \cdot \left(\log\left(\mathrm{plain}\right)\right)\right)^2}{\mathrm{JacobFro}},Grad_Norm GFLOPs plain Log Mul Square Sub Jacob_fro Div <EOS>,((Grad_Norm - square((GFLOPs * log(plain)))) / Jacob_fro),0.489300000,0.450500000,144,9,6,2060,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2060/run_monash_time_unique1000/visualizations/archive_latex.tex
54,0.952252252,0.488700000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} + \sqrt{\mathrm{MParams}}},Jacov Sqrt Jacob_fro Grad_Norm MParams Sqrt Add Sub Div <EOS>,(sqrt(Jacov) / (Jacob_fro - (Grad_Norm + sqrt(MParams)))),0.488700000,0.500500000,121,9,5,2186,run_monash_time_unique1000,5,1,Monash__solar_10_minutes_dataset/seed_2186/run_monash_time_unique1000/visualizations/archive_latex.tex
55,0.951351351,0.488200000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \sqrt{\mathrm{plain}} - \mathrm{GradNorm}},Jacov Sqrt Jacob_fro plain Sqrt Sub Grad_Norm Sub Div <EOS>,(sqrt(Jacov) / ((Jacob_fro - sqrt(plain)) - Grad_Norm)),0.488200000,0.499000000,80,9,5,2126,run_monash_time_unique1000,3,1,Monash__solar_10_minutes_dataset/seed_2126/run_monash_time_unique1000/visualizations/archive_latex.tex
56,0.950450450,0.488200000,\frac{\sqrt{\mathrm{Jacov}}}{\mathrm{JacobFro} - \mathrm{GradNorm} - \sqrt{\mathrm{plain}}},Jacov Sqrt Jacob_fro Grad_Norm Sub plain Sqrt Sub Div <EOS>,(sqrt(Jacov) / ((Jacob_fro - Grad_Norm) - sqrt(plain))),0.488200000,0.499000000,115,9,4,2219,run_monash_time_unique1000,3,2,Monash__solar_10_minutes_dataset/seed_2219/run_monash_time_unique1000/visualizations/archive_latex.tex
57,0.949549550,0.488100000,\frac{-\mathrm{Jacov}}{\mathrm{JacobFro} - \mathrm{GradNorm} - \left(\mathrm{plain}\right)^2},Jacov Negative Jacob_fro Grad_Norm Sub plain Square Sub Div <EOS>,(-(Jacov) / ((Jacob_fro - Grad_Norm) - square(plain))),0.488100000,0.479600000,139,9,4,2089,run_monash_time_unique1000,1,1,Monash__solar_10_minutes_dataset/seed_2089/run_monash_time_unique1000/visualizations/archive_latex.tex
