dataset,validation_dir,run_dir,epoch,val_loss,early_stopping_counter,valid_log_path
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,21,0.641676,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,22,0.641125,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,23,0.649196,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,24,0.639949,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,25,0.647024,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,26,0.676672,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,27,0.659287,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,28,0.669424,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Weather,01_val_Weather,dspbuilder_meta_20260528_073504,29,0.669646,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/01_val_Weather/dspbuilder_meta_20260528_073504/valid_logs/Weather.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,1,0.812961,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,2,0.664582,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,3,0.606921,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,4,0.602169,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,5,0.597447,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,6,0.596495,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,7,0.599133,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,8,0.593977,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,9,0.602745,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,10,0.595057,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,11,0.600508,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,12,0.59408,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
Traffic,02_val_Traffic,dspbuilder_meta_20260528_073710,13,0.594645,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/02_val_Traffic/dspbuilder_meta_20260528_073710/valid_logs/Traffic.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,1,0.752876,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,2,0.56977,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,3,0.511814,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,4,0.477455,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,5,0.49177,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,6,0.513736,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,7,0.464667,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,8,0.502939,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,9,0.537387,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,10,0.527434,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,11,0.516686,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
ECL,03_val_ECL,dspbuilder_meta_20260528_073806,12,0.528461,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/03_val_ECL/dspbuilder_meta_20260528_073806/valid_logs/ECL.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260528_073904,1,0.710338,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/04_val_Etth1/dspbuilder_meta_20260528_073904/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260528_073904,2,0.886432,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/04_val_Etth1/dspbuilder_meta_20260528_073904/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260528_073904,3,1.138247,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/04_val_Etth1/dspbuilder_meta_20260528_073904/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260528_073904,4,1.112704,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/04_val_Etth1/dspbuilder_meta_20260528_073904/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260528_073904,5,1.091745,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/04_val_Etth1/dspbuilder_meta_20260528_073904/valid_logs/Etth1.txt
Etth1,04_val_Etth1,dspbuilder_meta_20260528_073904,6,1.089266,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/04_val_Etth1/dspbuilder_meta_20260528_073904/valid_logs/Etth1.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,1,0.710332,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,2,0.648359,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,3,0.654253,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,4,0.654204,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,5,0.659564,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,6,0.653335,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
Exchange,05_val_Exchange,dspbuilder_meta_20260528_073940,7,0.671609,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/05_val_Exchange/dspbuilder_meta_20260528_073940/valid_logs/Exchange.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,1,0.707342,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,2,0.584677,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,3,0.523696,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,4,0.536535,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,5,0.514837,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,6,0.53643,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,7,0.506518,0,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,8,0.517878,1,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,9,0.51505,2,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,10,0.514915,3,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,11,0.514443,4,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
ILI,06_val_ILI,dspbuilder_meta_20260528_074020,12,0.52291,5,/home/junghc/TSLib/Time-Series-Library/meta_checkpoints/dspbuilder_meta_leave_one_out/suite_20260528_073452/06_val_ILI/dspbuilder_meta_20260528_074020/valid_logs/ILI.txt
