group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
group_001,4,TIME__Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,3,22344,0,22344,96,1,mean,train_split_standard,0.377301322,-1.213078541,14.167385618,50.000000000,0.905359004,0.002092068,0.652631579,46.000000000,0.111111111,0.000000000,1.089005327,36.000000000,0.034482759,0.833333333,-0.343750000,0.970455683,12.000000000,1.480518971,0.828571429,0.457142857,0.049087385,0.252162572
group_001,4,TIME__Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,4,21276,0,21276,96,1,mean,train_split_standard,-0.756707770,-0.923090278,12.271725796,44.000000000,0.901482910,-0.000496207,0.621052632,20.000000000,0.062500000,0.000000000,1.622489528,18.000000000,0.600000000,-0.854166667,0.010416667,0.968168695,13.000000000,1.462408412,0.457142857,0.628571429,0.098174770,0.192117555
group_001,4,TIME__Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,5,22973,0,22973,96,1,mean,train_split_standard,-1.063980334,-1.235624354,15.640345505,45.000000000,0.804051287,0.007538673,0.726315789,48.000000000,0.074074074,0.000000000,0.942851001,25.000000000,0.040000000,-0.270833333,0.541666667,0.952547698,8.000000000,1.613438582,0.828571429,0.800000000,0.049087385,0.298885027
group_001,5,Monash__traffic_hourly_dataset,Monash,tsf,dataset/Monash_Dataset/traffic_hourly_dataset/traffic_hourly_dataset.tsf,train,1,7770998,642,9860,96,1,mean,train_split_standard,-1.157855512,-1.324313001,3.680650420,12.000000000,0.469697344,0.016600529,0.905263158,15.000000000,0.011851852,23.000000000,0.577984078,5.000000000,0.500000000,-0.052083333,-0.114583333,0.894571897,10.000000000,1.713026593,0.571428571,0.228571429,0.245436926,0.670753998
group_001,5,Monash__traffic_hourly_dataset,Monash,tsf,dataset/Monash_Dataset/traffic_hourly_dataset/traffic_hourly_dataset.tsf,train,2,5886257,486,11003,96,1,mean,train_split_standard,0.678109591,0.516635908,3.169486589,11.000000000,0.621263637,0.086466421,0.884210526,15.000000000,0.002770083,23.000000000,0.477898130,4.000000000,0.600000000,0.010416667,0.187500000,0.878133702,11.000000000,1.723736447,0.400000000,0.257142857,0.294524311,0.750196364
group_001,5,Monash__traffic_hourly_dataset,Monash,tsf,dataset/Monash_Dataset/traffic_hourly_dataset/traffic_hourly_dataset.tsf,train,3,943830,78,888,96,1,mean,train_split_standard,-0.891546817,-1.117767354,3.027058632,13.000000000,0.268970807,-0.126259250,0.915789474,10.000000000,0.016296296,23.000000000,0.199625699,4.000000000,0.500000000,0.677083333,-0.135416667,0.786924135,14.000000000,1.848432703,0.571428571,0.828571429,0.294524311,0.789505626
group_001,5,Monash__traffic_hourly_dataset,Monash,tsf,dataset/Monash_Dataset/traffic_hourly_dataset/traffic_hourly_dataset.tsf,train,4,7233222,598,4000,96,1,mean,train_split_standard,0.856513479,0.672492481,3.461058959,12.000000000,0.565483908,0.076240023,0.884210526,16.000000000,0.029629630,23.000000000,0.490001982,4.000000000,0.666666667,-0.145833333,-0.052083333,0.906753842,13.000000000,1.715327781,0.600000000,0.257142857,0.245436926,0.702826177
group_001,5,Monash__traffic_hourly_dataset,Monash,tsf,dataset/Monash_Dataset/traffic_hourly_dataset/traffic_hourly_dataset.tsf,train,5,4445214,367,8551,96,1,mean,train_split_standard,-1.213937063,1.162141001,4.675009264,12.000000000,0.567284388,-0.012217188,0.873684211,14.000000000,0.017751479,23.000000000,0.855595592,6.000000000,0.857142857,-0.333333333,0.197916667,0.950794505,10.000000000,1.556430820,0.571428571,0.257142857,0.245436926,0.512192629
group_001,6,TIME__EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,1,4753,0,4753,96,10,mean,train_split_standard,-0.733571877,-0.861076884,9.129529147,29.600000000,0.591849579,-0.033815404,0.670526316,20.200000000,0.048344990,13.500000000,0.477904091,13.200000000,0.108787046,-0.313541667,0.177083333,0.864659537,5.600000000,1.643590027,0.745714286,0.774285714,0.157079633,0.489411595
group_001,6,TIME__EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,2,4702,0,4702,96,10,mean,train_split_standard,-0.727718158,-0.552424502,8.835895314,24.500000000,0.563942956,-0.036966116,0.728421053,24.600000000,0.072443074,17.400000000,0.410012858,12.700000000,0.101472925,0.192187500,-0.254687500,0.836498914,5.500000000,1.727559466,0.734285714,0.637142857,0.176714587,0.539348943
group_001,6,TIME__EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,3,9957,0,9957,96,10,mean,train_split_standard,-0.488196342,-0.578643895,9.010718989,24.900000000,0.477501348,-0.065248353,0.696842105,23.700000000,0.063547337,8.800000000,0.489085734,15.300000000,0.224114354,-0.354166667,0.161458333,0.786201611,5.500000000,1.701192794,0.700000000,0.605714286,0.166897110,0.477812861
group_001,6,TIME__EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,4,12312,0,12312,96,10,mean,train_split_standard,-0.535641729,-0.620598701,9.782577900,21.100000000,0.540112344,0.015900562,0.690526316,27.000000000,0.095287037,15.900000000,0.437247656,15.500000000,0.097463916,-0.218750000,0.413541667,0.854944733,6.500000000,1.639153185,0.785714286,0.560000000,0.147262156,0.520078043
group_001,6,TIME__EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,5,11691,0,11691,96,10,mean,train_split_standard,-0.386008694,-0.618174146,7.586735239,12.800000000,0.371632149,-0.057878532,0.682105263,18.900000000,0.070338413,5.000000000,0.259131639,11.300000000,0.278291661,-0.325000000,0.094270833,0.704232408,4.900000000,1.700046342,0.602857143,0.714285714,0.387790343,0.604016560
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,1,744487,100,787,96,1,mean,train_split_standard,0.386001690,0.606278005,5.854730398,13.000000000,0.591374952,-0.000094416,0.673684211,36.000000000,0.010000000,23.000000000,0.596280368,8.000000000,0.666666667,-0.489583333,0.197916667,0.940206112,9.000000000,1.572066882,0.800000000,0.285714286,0.196349541,0.487376558
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,2,634155,85,2010,96,1,mean,train_split_standard,-0.578203674,-0.776125047,12.558658020,10.000000000,0.611806058,0.087399721,0.726315789,26.000000000,0.074074074,10.000000000,0.243866180,8.000000000,0.040000000,0.635416667,-0.677083333,0.875439179,4.000000000,1.687459486,0.485714286,0.828571429,0.098174770,0.561037815
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,3,259453,34,6595,96,1,mean,train_split_standard,-0.786519400,-0.956073032,18.673969404,46.000000000,0.797273815,0.098959865,0.536842105,24.000000000,0.111111111,18.000000000,0.325032997,12.000000000,0.115384615,0.500000000,-0.385416667,0.945523159,10.000000000,1.403646849,0.828571429,0.542857143,0.049087385,0.391649676
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,4,1312437,176,3525,96,1,mean,train_split_standard,0.620826464,0.857819402,3.129511685,8.000000000,0.388562382,-0.224682676,0.463157895,40.000000000,0.059171598,22.000000000,0.125798502,5.000000000,0.142857143,-0.041666667,-0.489583333,0.785291867,7.000000000,1.369338669,0.657142857,0.771428571,0.343611696,0.797626506
group_001,7,Monash__kdd_cup_2018_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/kdd_cup_2018_dataset_without_missing_values/kdd_cup_2018_dataset_without_missing_values.tsf,train,5,968620,130,1810,96,1,mean,train_split_standard,-0.686557764,-0.863049335,4.272247068,13.000000000,0.390196269,-0.012036444,0.810526316,15.000000000,0.023668639,23.000000000,0.528660854,5.000000000,0.857142857,-0.312500000,0.072916667,0.908585957,9.000000000,1.701756008,0.714285714,0.314285714,0.245436926,0.609196165
group_001,8,TIME__current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,1,1933,0,1933,96,6,mean,train_split_standard,0.259651547,-0.069532719,13.340499545,25.333333333,0.590628902,0.015958428,0.780701754,33.000000000,0.077113253,10.333333333,1.153159359,16.833333333,0.045896626,0.282986111,-0.046875000,0.846973620,6.500000000,1.703990872,0.571428571,0.528571429,0.106356001,0.457777340
group_001,8,TIME__current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,2,9116,0,9116,96,6,mean,train_split_standard,-0.212226506,-0.128327808,11.707192985,30.166666667,0.597628611,-0.058400652,0.796491228,29.833333333,0.117283951,7.000000000,1.212710495,11.833333333,0.223132819,0.158854167,-0.208333333,0.750172736,5.833333333,1.700239312,0.580952381,0.600000000,0.327249235,0.520122956
group_001,8,TIME__current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,3,5759,0,5759,96,6,mean,train_split_standard,0.086033097,0.265329435,6.814950795,15.166666667,0.443925983,-0.231481651,0.859649123,20.833333333,0.039574279,3.500000000,0.834182776,9.833333333,0.229168233,0.305555556,-0.100694444,0.715852600,5.833333333,1.848976602,0.695238095,0.714285714,0.343611696,0.648917330
group_001,8,TIME__current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,4,13504,0,13504,96,6,mean,train_split_standard,0.252108776,0.141102253,9.023626581,14.000000000,0.422367274,0.000054708,0.857894737,23.333333333,0.069303308,10.500000000,0.862150897,10.333333333,0.281855421,0.078125000,-0.220486111,0.699315230,6.666666667,1.820806491,0.580952381,0.642857143,0.376336620,0.672098898
group_001,8,TIME__current_velocity__5T,TIME,arrow,dataset/Time_Dataset/current_velocity/5T/data-00000-of-00001.arrow,train,5,11672,0,11672,96,6,mean,train_split_standard,-0.091428081,-0.098814745,10.692784772,18.666666667,0.620438790,-0.070814007,0.743859649,29.333333333,0.072638889,4.666666667,0.975733788,10.500000000,0.316693976,0.220486111,-0.342881944,0.829540600,8.666666667,1.638970744,0.700000000,0.704761905,0.122718463,0.466448316
group_002,1,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,1,35152,9,2012,96,3,mean,train_split_standard,0.706079851,0.540437803,10.750232950,23.333333333,0.619236584,-0.138052616,0.803508772,31.666666667,0.128472222,11.000000000,0.626968946,12.666666667,0.127252921,0.118055556,-0.098958333,0.846744260,6.666666667,1.582428137,0.819047619,0.676190476,0.098174770,0.498242716
group_002,1,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,2,70838,18,113,96,3,mean,train_split_standard,0.030703887,0.117013822,7.539548534,22.333333333,0.507790170,-0.018585255,0.891228070,27.666666667,0.058187855,24.333333333,0.599272046,7.333333333,0.382258065,-0.045138889,-0.032986111,0.881656091,8.000000000,1.663948763,0.495238095,0.504761905,0.179987079,0.568919485
group_002,1,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,3,4621,0,4621,96,3,mean,train_split_standard,-0.184811225,-0.495765207,1.121096193,4.000000000,0.130164952,-0.136445784,0.912280702,9.666666667,0.029818033,7.333333333,0.077913525,3.666666667,0.394285714,-0.090277778,0.100694444,0.354310802,4.333333333,2.099683103,0.809523810,0.704761905,1.112647398,1.025188305
group_002,1,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,4,9155,2,932,96,3,mean,train_split_standard,0.041525704,0.017866809,1.426172124,2.666666667,0.251211387,0.108347684,0.954385965,11.666666667,0.034307787,5.666666667,0.179124830,2.000000000,0.384469697,-0.006944444,-0.368055556,0.626224274,8.000000000,2.007218006,0.561904762,0.590476190,0.654498469,0.924359874
group_002,1,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,5,68580,17,1529,96,3,mean,train_split_standard,0.392021077,0.192516375,9.774783269,26.666666667,0.726542715,-0.000607377,0.757894737,26.666666667,0.031002941,3.666666667,1.299434885,12.666666667,0.751322751,-0.409722222,0.092013889,0.965289572,11.666666667,1.548697171,0.619047619,0.457142857,0.229074464,0.431787155
group_002,2,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,1,4758,0,4758,96,3,mean,train_split_standard,0.594612475,0.419691007,11.804074510,25.333333333,0.834108343,0.004425767,0.663157895,41.666666667,0.066515495,9.000000000,1.275343828,17.666666667,0.519009726,0.281250000,-0.416666667,0.972021178,15.666666667,1.407491206,0.761904762,0.752380952,0.114537232,0.288372790
group_002,2,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,2,4108,0,4108,96,3,mean,train_split_standard,0.749060407,-0.083611201,8.499545398,22.000000000,0.796649606,0.002376061,0.849122807,23.000000000,0.044152949,0.000000000,1.300384748,13.333333333,0.716666667,0.097222222,-0.430555556,0.959778520,17.333333333,1.477648793,0.666666667,0.447619048,0.163624617,0.321517717
group_002,2,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,3,1950,0,1950,96,3,mean,train_split_standard,-0.358330402,-0.419241430,8.756282319,21.333333333,0.754922303,0.008822804,0.817543860,23.000000000,0.046633913,0.000000000,1.360280498,14.000000000,0.509386447,0.447916667,0.024305556,0.951388707,17.000000000,1.476361888,0.714285714,0.533333333,0.130899694,0.314000241
group_002,2,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,4,8,0,8,96,3,mean,train_split_standard,-0.213752484,0.178482719,7.049319350,18.333333333,0.719123882,-0.002420034,0.792982456,23.000000000,0.036687925,0.000000000,1.190993836,9.666666667,0.807303807,0.125000000,0.263888889,0.949553087,19.000000000,1.485244123,0.457142857,0.666666667,0.163624617,0.320969481
group_002,2,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,5,133,0,133,96,3,mean,train_split_standard,-0.131848767,-0.138852289,10.265150950,26.000000000,0.741826674,0.002192095,0.852631579,33.000000000,0.033761653,7.333333333,1.247327317,15.666666667,0.535213675,-0.010416667,0.218750000,0.960017228,16.666666667,1.479390120,0.819047619,0.571428571,0.130899694,0.327177742
group_002,3,TIME__epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,1,38974,1,2474,96,1,mean,train_split_standard,-0.783873058,-0.965079210,3.584498161,7.000000000,0.375564497,0.051215685,0.884210526,18.000000000,0.055555556,11.000000000,0.381806469,6.000000000,0.200000000,0.510416667,-0.333333333,0.896181428,7.000000000,1.771809308,0.828571429,0.742857143,0.294524311,0.712248694
group_002,3,TIME__epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,2,155482,4,9482,96,1,mean,train_split_standard,-0.650319068,-0.903340118,3.039132620,6.000000000,0.264893081,0.230670777,0.863157895,19.000000000,0.074074074,10.000000000,0.262261566,5.000000000,0.133333333,0.687500000,0.010416667,0.793630122,9.000000000,1.760235722,0.800000000,0.171428571,0.294524311,0.790638293
group_002,3,TIME__epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,3,152825,4,6825,96,1,mean,train_split_standard,0.800228130,0.603905967,3.463880459,10.000000000,0.425605703,0.067414152,0.936842105,16.000000000,0.008888889,23.000000000,0.378279900,4.000000000,0.833333333,0.135416667,-0.062500000,0.913718921,10.000000000,1.738668284,0.571428571,0.257142857,0.294524311,0.704730628
group_002,3,TIME__epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,4,144630,3,35130,96,1,mean,train_split_standard,0.060690296,-0.177756574,7.577551607,15.000000000,0.518754002,0.012502085,0.800000000,20.000000000,0.027210884,24.000000000,0.493939889,11.000000000,0.307692308,-0.052083333,-0.302083333,0.955628089,14.000000000,1.535115076,0.771428571,0.657142857,0.098174770,0.430920177
group_002,3,TIME__epf_electricity_price__H,TIME,arrow,dataset/Time_Dataset/epf_electricity_price/H/data-00000-of-00001.arrow,train,5,155836,4,9836,96,1,mean,train_split_standard,-0.088347605,-0.539273565,2.168673984,6.000000000,0.269349013,0.539545032,0.915789474,8.000000000,0.009451796,11.000000000,0.140737699,2.000000000,0.500000000,0.270833333,0.083333333,0.759076050,9.000000000,1.820592047,0.371428571,0.171428571,0.539961237,0.953097192
group_002,4,Monash__anonymous_public_load_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_load_power_data_per_unit/*.rds,train,1,32153416,91,317693,96,1,mean,train_split_standard,-0.887624884,-1.066646801,7.037217062,12.000000000,0.575128275,0.010526853,0.684210526,25.000000000,0.166666667,21.000000000,0.436193554,10.000000000,0.062500000,-0.791666667,0.250000000,0.864100001,6.000000000,1.659250596,0.828571429,0.800000000,0.147262156,0.519122549
group_002,4,Monash__anonymous_public_load_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_load_power_data_per_unit/*.rds,train,2,13949563,43,207190,96,1,mean,train_split_standard,-0.458211874,-0.629988526,10.399442615,16.000000000,0.540216305,0.082252060,0.778947368,14.000000000,0.062500000,14.000000000,0.258368239,11.000000000,0.047619048,0.708333333,-0.140625000,0.863858066,5.000000000,1.695327579,0.828571429,0.828571429,0.098174770,0.562287451
group_002,4,Monash__anonymous_public_load_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_load_power_data_per_unit/*.rds,train,3,7661941,23,127200,96,1,mean,train_split_standard,-0.781165575,-0.962502421,3.688223677,5.000000000,0.432218488,-0.160821060,0.652631579,13.000000000,0.062500000,12.000000000,0.236165350,4.000000000,0.095238095,0.270833333,-0.625000000,0.793232462,6.000000000,1.616786404,0.571428571,0.428571429,0.245436926,0.760275638
group_002,4,Monash__anonymous_public_load_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_load_power_data_per_unit/*.rds,train,4,1251163,6,17402,96,1,mean,train_split_standard,0.167832302,-0.117315742,2.363338840,10.000000000,0.269743479,0.369220568,0.926315789,11.000000000,0.016296296,14.000000000,0.101956188,5.000000000,0.166666667,-0.125000000,0.197916667,0.598060705,9.000000000,2.035928607,0.828571429,0.457142857,0.343611696,0.890908485
