group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,5,5922,0,5922,96,7,mean,train_split_standard,1.229105983,0.495572427,-0.623028687,-0.539393521,-0.543062378,-0.033788561,0.786459031,-0.481623945,-1.012196166,1.313310576,-0.596146252,-0.685954442,-0.208434114,-0.698480481,0.107632794,0.348745078,-0.213372971,0.453888635,-0.819682552,-0.947496267,-0.174017150,0.404596163
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,6,2796,0,2796,96,7,mean,train_split_standard,-0.151825787,-0.007073856,-0.150212090,-0.135411016,-0.413109787,-0.000063207,0.663094771,-0.016781156,-0.172467455,1.313310576,-0.559853741,0.087837057,-0.847708974,-0.197325817,0.860896797,0.198933929,-0.280027340,0.462597802,0.461232304,-1.089676643,-0.402925748,0.163462655
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,7,2667,0,2667,96,7,mean,train_split_standard,-0.421394088,-0.174166344,-0.654468742,-0.644780261,-0.857563637,0.015336740,0.809589830,-0.697038896,-0.703733741,0.961402648,-0.670593749,-0.541993233,-0.712223314,-0.477040048,-0.107585492,-0.083248943,-0.479990449,0.710064076,0.506176684,-0.165504199,-0.288471449,0.573647871
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,8,5547,0,5547,96,7,mean,train_split_standard,0.200294736,-0.265929908,-0.580839230,-0.477917922,-0.441963565,-0.131198674,0.832720629,-0.447611058,-0.857696352,0.721465425,-0.484613102,-0.559988384,-0.079414929,-0.407111491,0.736070191,0.214942182,-0.380008895,0.700644499,-1.179237599,1.090422455,-0.075913465,0.361305390
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,9,3603,0,3603,96,7,mean,train_split_standard,-0.041497866,-0.078655883,-0.458227530,-0.240797756,-0.570575078,-0.075199288,0.863561694,-0.481623945,-0.607501453,1.345302205,-0.625540669,-0.236075663,-0.714491783,-0.484809888,0.271198692,0.172874531,-0.080064231,0.613281685,-0.235405600,-0.734225703,-0.304822063,0.345986056
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,10,3596,0,3596,96,7,mean,train_split_standard,-0.098873427,-0.187789667,-0.490883896,-0.284708898,-0.554457222,0.005875232,0.840430895,-0.526974461,-0.612192405,0.817440314,-0.626485038,-0.236075663,-0.712837691,-0.360492452,0.034458577,0.118722821,-0.080064231,0.532749263,0.573593256,-0.402471492,-0.353873905,0.361761606
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,11,2901,0,2901,96,7,mean,train_split_standard,1.568037972,2.183769822,-0.180664537,0.031451323,0.073227787,-0.090510984,-0.339239842,0.538762665,-0.163343200,0.897419389,-0.534056654,0.249793418,-0.840676626,0.024114616,0.852288065,0.434540912,-0.713280744,0.043408126,0.371343542,0.071463094,-0.484678818,-0.051621545
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,12,6287,0,6287,96,7,mean,train_split_standard,0.805390562,0.393863632,-0.717666067,-0.609651348,-0.960823403,0.052761496,0.878982226,-0.810415186,-0.725999515,0.241590978,-0.602856986,-0.739939896,-0.173209829,0.505844681,-0.129107321,-0.312527671,-0.513317634,0.885806189,-0.707321600,0.284733658,0.152995133,0.707514297
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,13,7322,0,7322,96,7,mean,train_split_standard,0.395151128,0.367922606,-0.308208750,-0.275926670,-0.656988033,-0.059525397,0.624543440,-0.232196107,-0.439974314,0.929411018,-0.677314706,-0.326051419,-0.376822396,0.878796989,0.170046097,0.224766648,-0.380008895,0.487070861,0.438760113,0.379520575,-0.239419606,0.306482519
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,14,1091,0,1091,96,7,mean,train_split_standard,-0.019782826,0.341452405,-0.683301475,-0.565740206,-0.855260325,0.509833352,0.878982226,-0.538312090,-0.715249371,0.977398463,-0.564547407,-0.667959291,-0.196965742,0.692320835,-0.774762180,-0.034219127,-0.246700155,0.536309881,0.236510399,-0.615742056,-0.124965307,0.544622625
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,15,5522,0,5522,96,7,mean,train_split_standard,0.146241129,0.340967603,-0.564750807,-0.381313410,-0.500701635,-0.286546142,0.801879564,-0.379585284,-0.743207033,0.513519831,-0.533191539,-0.506002931,-0.215601847,-0.100202820,0.043067308,0.092105758,-0.513317634,0.660293299,-0.370238743,-0.189200929,-0.092264079,0.392852865
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,16,4679,0,4679,96,7,mean,train_split_standard,0.057235563,0.651243626,-0.625497415,-0.565740206,-0.660095494,0.150671749,0.863561694,-0.617675493,-0.895171298,1.201339871,-0.640732440,-0.613973838,-0.253078848,-0.743157060,0.469199515,0.187747319,-0.479990449,0.569128264,-0.684849409,-1.137070102,-0.206718378,0.430620370
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,17,5058,0,5058,96,7,mean,train_split_standard,0.582312239,0.473545263,-0.521995663,-0.592086891,-0.496057374,0.089789501,-0.262137180,-0.039456414,-0.685297219,0.625490536,-0.455538710,-0.559988384,0.794012430,-0.096317900,-0.361543070,0.405045767,0.053244508,0.267162805,-1.269126361,-0.734225703,-0.223068992,0.310509535
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,18,2827,0,2827,96,7,mean,train_split_standard,-0.442795674,-0.429688020,-0.060350639,-0.223233300,-0.349513806,-0.037307025,0.686225570,-0.288884252,-0.422665197,1.041381723,-0.528685744,0.123827360,-0.837839796,-1.024813751,0.959897208,0.320167066,-0.280027340,0.495000531,0.641009827,0.118856553,-0.468328204,0.012923217
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,19,6954,0,6954,96,7,mean,train_split_standard,0.652947684,0.123018463,-0.804537364,-0.715038088,-0.716252599,0.838084374,0.848141161,-0.731051783,-0.869581456,0.929411018,-0.607265532,-0.757935047,-0.078186175,0.323253446,-0.546630796,-0.078988041,-0.213372971,0.455228835,-0.235405600,-1.018586455,0.005839606,0.671344649
group_001,2,ETT-small,Benchmark,csv,dataset/ETT-small/ETTh1.csv,train,20,612,0,612,96,7,mean,train_split_standard,-0.365948285,-0.040355541,-0.673760133,-0.635998033,-0.917945090,0.363300650,0.909823291,-0.617675493,-0.691453645,1.041381723,-0.674664345,-0.631968989,-0.563851251,0.859372389,-0.723109791,-0.100620144,-0.213372971,0.793526724,-0.415183124,-0.615742056,-0.190367764,0.641321466
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,1,1502,0,1502,96,8,mean,train_split_standard,-0.293859366,-0.224554547,0.849663544,0.568265032,0.436174774,-0.045823399,0.343118721,0.694655063,0.647843892,-0.550201858,-0.295596353,0.294781296,-1.027457448,-0.083206296,0.219546303,0.499240826,-0.421667876,-0.021627931,0.784270041,0.364710120,-0.680886188,-0.525343252
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,2,1866,0,1866,96,8,mean,train_split_standard,0.958333720,1.315887036,1.977998214,2.074417197,1.466672359,-0.030353628,0.080005885,1.716458877,1.731255429,0.443538141,0.712416745,0.641187956,-1.165473628,-0.708678396,0.669621545,0.775187684,-0.188377582,-0.621851643,0.607301541,0.717198968,-0.766726912,-1.218434207
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,3,3783,0,3783,96,8,mean,train_split_standard,0.801265570,0.874087888,1.287645912,1.183021018,0.630585126,0.080641198,-0.250571780,0.863302295,0.677297903,-0.746150591,-0.088878566,1.507204605,-0.968284986,-0.565907591,0.260975823,0.615692661,-0.188377582,-0.663726682,0.332017208,0.986749264,-0.752420125,-0.845416122
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,4,2913,0,2913,96,8,mean,train_split_standard,-0.022617234,-0.033560453,0.338196644,-0.100282102,-0.021770013,-0.090590815,0.532020245,0.575609959,0.291605380,0.583501522,-0.066038318,0.153069480,-0.953632211,-0.691681872,0.114089343,0.449685373,-0.450829163,0.098661099,0.135385542,0.468383310,-0.595045464,-0.324037584
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,5,4382,0,4382,96,8,mean,train_split_standard,-0.092122617,0.183885164,1.404297466,1.152283218,1.309076645,0.059765001,0.221682028,0.883143145,0.763923700,-0.172300732,0.419395494,0.987594615,-1.087078231,1.191533039,-0.868920180,0.741820625,-0.479990449,-0.330813918,0.646627875,0.095159823,-0.738113337,-1.038267796
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,6,4055,0,4055,96,8,mean,train_split_standard,-0.307646669,-0.201179921,1.676066574,1.206074367,0.979728680,0.037145785,-0.021191359,0.883143145,0.396175661,-0.830128619,-0.146422225,1.696153692,-1.153691648,0.662941128,-1.603352582,0.631292025,-0.363345302,-0.322359054,1.118543874,-0.340267578,-0.723806550,-0.837185697
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,7,123,0,123,96,8,mean,train_split_standard,0.290275336,1.071676936,1.039639539,1.298287765,0.920607087,-0.069596483,-0.230332331,1.359323563,1.212120734,0.107626029,0.657842005,1.459967333,-0.574555493,0.922987952,-0.731449500,0.367420744,-0.713280744,-1.038503649,0.626964708,0.281771567,-0.294602929,-0.741170497
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,8,2996,0,2996,96,8,mean,train_split_standard,-1.413222044,-0.808416892,1.809905145,2.097470546,1.279763465,-0.491145045,0.093498851,1.002188250,1.911079918,-0.214289746,0.857498097,0.704170985,-1.078205414,1.587552059,-1.448933462,0.544921230,-0.567474310,-0.383382089,-0.454509457,0.343975481,-0.652272613,-1.104274715
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,9,1985,0,1985,96,8,mean,train_split_standard,1.164772384,1.511024370,1.317177967,1.152283218,0.540917573,-0.008869924,-0.021191359,1.230358033,1.604387556,-0.046333690,0.042217087,0.326272810,-0.823630733,-1.227072392,1.567888867,0.350269006,-0.246700155,-0.850850247,0.253364542,0.634260416,-0.380443653,-0.617363923
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,10,4356,0,4356,96,8,mean,train_split_standard,-0.443214456,-0.692585221,1.722673060,1.183021018,0.953477909,0.015454570,0.255414443,1.339482713,1.353003920,-0.144308056,0.355974602,0.971848858,-1.172684968,1.084454935,-1.251201661,0.670228136,-0.479990449,-0.189158601,1.039891208,0.447648672,-0.738113337,-0.966194287
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,11,4284,0,4284,96,8,mean,train_split_standard,-0.161831566,0.085710858,1.132265211,1.229127717,1.075779900,-0.034955594,0.133977749,1.031949526,1.051566952,1.283318423,0.441181316,0.641187956,-0.956393419,-0.081506643,-0.927298140,0.742306983,-0.479990449,-0.241740578,0.646627875,0.281771567,-0.709499763,-1.001013550
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,12,1092,0,1092,96,8,mean,train_split_standard,-0.525337305,0.018609671,1.283612845,1.597981308,1.279138944,-0.038822059,0.100245334,1.597413772,0.823203772,0.849431944,0.685940060,0.987594615,-1.029447103,1.211928868,-1.008274020,0.751331200,-0.654958170,-0.359222525,-0.002256624,0.261036929,-0.723806550,-1.203959546
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,13,4366,0,4366,96,8,mean,train_split_standard,-0.097795722,-0.051628046,1.356518066,1.475030111,1.065133755,0.057269126,0.208189062,1.031949526,1.391945223,-0.214289746,0.494317278,0.877374314,-1.137615972,1.154140685,-0.801126420,0.666416158,-0.479990449,-0.339954480,0.410669875,0.115894462,-0.766726912,-0.979143025
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,14,461,0,461,96,8,mean,train_split_standard,-0.840871759,-0.296233897,1.587469041,1.628719107,0.928866465,-0.042220316,0.174456647,0.625212086,0.972024038,1.073373352,0.230278128,0.987594615,-1.050630546,-1.575501144,1.146061026,0.715042547,-0.130055008,-0.329796040,0.843259541,0.903810712,-0.752420125,-1.011586642
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,15,7,0,7,96,8,mean,train_split_standard,-0.120472336,-0.087190189,0.656012401,0.698900679,0.366286686,-0.083551536,-0.162867502,0.109349966,1.124953990,0.737461240,0.042264967,0.499476140,-0.780631104,-0.227676754,0.193182063,0.432025251,-0.625796883,-0.784559303,0.980901708,0.634260416,-0.466284377,-0.602313552
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,16,1253,0,1253,96,8,mean,train_split_standard,1.474668551,1.297600516,0.093826578,0.168673641,0.128318103,-0.023205119,0.295893341,0.466485280,-0.193808532,0.121622367,0.091415963,0.467984626,-0.867124029,-0.433334700,-1.008274020,0.500289786,-0.246700155,0.186654383,0.410669875,-0.298798302,-0.537818314,-0.500860665
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,17,4171,0,4171,96,8,mean,train_split_standard,-0.530912678,0.273941651,0.869043020,0.675847330,0.518898150,-0.037708282,0.228428511,0.803779742,1.125146931,1.101366028,-0.002303092,0.294781296,-1.053504614,-0.071308729,-0.064810858,0.682197950,-0.421667876,-0.123073361,0.980901708,-0.132921196,-0.709499763,-0.699460647
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,18,1898,0,1898,96,8,mean,train_split_standard,-0.059918624,0.210094258,0.834517843,1.229127717,0.589919375,-0.051962584,0.262160926,0.357360601,0.280753902,0.807442930,0.206780657,1.334001275,-1.044698965,-1.538108790,0.311821144,0.334224878,-0.217538869,-0.559733239,0.174711875,0.717198968,-0.351830079,-0.599388445
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,19,1010,0,1010,96,8,mean,train_split_standard,1.089381078,0.458792965,1.580230291,1.567243509,1.199514958,0.091178518,0.133977749,1.071631227,1.371503392,-0.606187210,0.593912007,1.066323402,-1.036064698,1.320706625,-1.682445302,0.590794318,-0.771603317,-0.353368070,0.214038209,-0.174390473,-0.666579401,-0.960416724
group_001,3,exchange_rate,Benchmark,csv,dataset/exchange_rate/exchange_rate.csv,train,20,1796,0,1796,96,8,mean,train_split_standard,-0.109786602,0.338604464,1.307648779,1.006278672,0.817590018,-0.308101997,0.147470715,0.853381869,1.016260103,-0.298267774,0.197948010,1.160797945,-1.091393869,-1.327351886,1.115930466,0.550168646,-0.188377582,-0.197552198,0.587638375,0.924545350,-0.623659038,-0.789807227
group_001,4,illness,Benchmark,csv,dataset/illness/national_illness.csv,train,1,121,0,121,36,7,mean,train_split_standard,-0.843180522,-0.933131967,-0.143347100,0.347611544,1.351147721,-0.049341386,-0.628925560,-0.821752815,1.174065266,-1.278011436,0.627927435,-0.254070815,-0.282039065,-2.014173346,1.350159701,0.603192048,1.452986273,-0.865194399,-0.875863028,-0.722377338,-0.550081275,-1.235419423
group_001,4,illness,Benchmark,csv,dataset/illness/national_illness.csv,train,2,523,0,523,36,7,mean,train_split_standard,-0.583286766,-0.456716462,-0.352363478,-0.214451071,0.816877020,0.119623539,0.354684121,-0.504299203,0.862251375,-0.942099323,-0.025108442,-0.362041721,0.716612965,-0.791718558,2.015901600,0.404736112,1.419659088,-0.351811875,-0.651141124,-0.070717282,-0.419276362,-0.422236770
group_001,4,illness,Benchmark,csv,dataset/illness/national_illness.csv,train,3,295,0,295,36,7,mean,train_split_standard,-0.677512038,-0.746456851,-0.004053042,-0.381313410,0.720546622,0.191147795,-0.189440384,-0.606337864,2.137853656,-1.118053287,-0.265760302,-0.182090210,-0.406701759,1.870746531,-1.364460284,0.277778014,-0.313354525,-0.455410220,-0.538780171,-0.544651868,-0.517380047,-0.701910984
group_001,4,illness,Benchmark,csv,dataset/illness/national_illness.csv,train,4,349,0,349,36,7,mean,train_split_standard,-1.237161430,-1.201435935,-0.360922128,-0.311055583,0.601755744,0.088853878,-0.147584653,-0.719714154,0.425711928,-1.134049102,-0.234076462,-0.326051419,0.093429821,0.446275909,-1.530895759,0.509029475,0.153226063,-0.200173692,-0.538780171,-0.189200929,-0.419276362,-0.193853970
group_001,4,illness,Benchmark,csv,dataset/illness/national_illness.csv,train,5,384,0,384,36,7,mean,train_split_standard,-1.142078257,-1.043398774,-0.179814722,0.119273607,1.067763154,0.052831132,0.291900524,-0.765064670,1.457532440,-0.638178840,0.190973858,0.267788569,-0.070255125,-2.003813560,1.172245918,0.415705638,0.219880433,-0.224609545,-0.594960648,-0.129959105,-0.451977590,-0.866263939
