group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,5,65607136,179,426459,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.260696279,-1.102385989,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,-1.254012625,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,6,69041842,188,211970,96,1,mean,train_split_standard,2.046139172,1.111998773,-1.145266100,0.786598071,-1.876849282,-0.130972269,-3.800885231,-1.700506599,6.267113022,2.185601104,-0.912970247,3.710499183,2.346135834,-0.854179481,0.089120005,-2.219922658,-1.302147231,-5.474293753,0.781148160,0.326594410,2.724945987,1.842977150
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,7,18589149,56,227212,96,1,mean,train_split_standard,-0.963464449,-1.044349391,2.337563155,2.736517102,2.321545846,-0.128417691,-2.075332002,1.081210408,2.665206789,-1.254012625,3.057101682,0.857375697,-0.859464610,1.940639423,-1.487462640,0.904219892,-0.431221201,-1.462454356,1.086274908,-0.023291358,-0.825271413,-1.731483553
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,8,70295385,191,224628,96,1,mean,train_split_standard,0.079314500,1.072633322,-1.120559638,-0.980516050,-1.875517083,-1.011475087,-0.188008159,1.755566046,0.154144826,-1.024705043,-0.908790603,-1.127405859,-1.037286524,0.739128492,-1.116502018,-1.530788827,0.221973321,0.135533484,1.086274908,1.376251711,2.266853419,1.269905339
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,9,61639991,170,334619,96,1,mean,train_split_standard,-0.219033273,-0.465416481,-1.076503477,-0.980516050,-1.639231444,0.725794434,-1.104708311,-1.110445415,1.435298889,-1.024705043,-0.880152019,-1.127405859,-0.918985043,0.190612633,-0.900108321,-1.428084807,-0.866684216,0.348720427,1.086274908,-0.023291358,1.007098858,1.275586934
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,10,76868268,209,403186,96,1,mean,train_split_standard,-1.478058856,-1.508829702,2.874908521,2.370907283,2.081568538,-0.127073437,-1.751790772,1.418388227,2.665206789,-1.254012625,0.228287548,-1.127405859,-1.087042735,1.705561198,-1.611116181,0.893849927,-0.648952709,-0.794300380,0.933711534,0.851423060,-0.825271413,-1.658459366
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,11,3252446,9,337552,96,1,mean,train_split_standard,0.522046958,1.181701299,-1.038056749,-0.736776171,-1.407787034,-0.365135347,0.944386147,-1.110445415,-1.135093440,-0.107474715,-0.932088283,-1.003357011,-0.012007021,-0.749700270,-1.425635870,-1.137785808,-0.213489694,1.664003989,-2.270119315,-0.198234241,0.663529432,1.518787928
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,12,83529058,228,37480,96,1,mean,train_split_standard,2.451458468,2.695777963,-0.937750645,-0.919581080,-1.342052022,0.833382225,0.620844917,-0.351795323,1.325973742,-0.795397461,-0.785058345,-1.003357011,-0.929062576,0.765248295,-1.209242173,-0.694672009,-0.431221201,0.796637396,0.933711534,-1.422834426,0.319960007,1.135799967
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,13,15948352,49,268865,96,1,mean,train_split_standard,-0.856239763,-0.996598200,2.561172756,2.370907283,2.083553058,-0.126655220,-2.021408464,1.502682682,2.665206789,-1.254012625,2.319848259,-0.259063928,-0.983007021,2.149597846,-1.533832718,0.872454182,-1.084415724,-1.793422972,1.086274908,1.201308827,-0.825271413,-1.841289237
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,14,37106881,104,356429,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.260696279,-1.102385989,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,-1.254012625,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,15,42671225,118,344178,96,1,mean,train_split_standard,0.907431560,0.437968231,-0.410354296,-0.675841201,-0.392467530,-0.474226142,0.135533072,-0.098911958,1.325973742,1.497678358,-0.820487061,-0.507161623,-0.955264163,-1.193736918,1.820269576,0.196404515,0.657436336,-0.274868663,-2.422682689,-0.198234241,-0.367178845,0.285740024
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,16,55489214,153,161289,96,1,mean,train_split_standard,1.713587268,1.303437657,-0.904914111,-0.858646110,-1.094143913,-0.178484294,-0.565472927,-0.351795323,0.433151710,-0.222128506,-0.771678655,-0.879308164,-0.685762123,1.601081986,-1.580202795,-0.839924773,-0.648952709,0.206029684,0.628584786,-0.023291358,0.319960007,1.149089721
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,17,83920572,229,115401,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.260696279,-1.102385989,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,-1.254012625,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,18,3003393,9,88499,96,1,mean,train_split_standard,1.319336704,0.876241714,-1.131669344,-1.041451019,-1.399620454,0.655700552,0.674768455,-0.688973142,-1.268877386,-0.795397461,-0.922042329,-0.879308164,-0.012007021,0.347331450,0.336427087,-1.753615756,-0.866684216,1.562468222,0.628584786,-2.647434610,1.694237710,1.586118131
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,19,4615649,13,362794,96,1,mean,train_split_standard,2.999330275,2.591226450,1.368502950,0.055378435,0.268148509,-0.094797718,0.782615532,-0.014617504,2.665206789,1.153716985,0.175461309,0.733326850,-0.970002556,1.235404747,-2.136643729,0.571571018,-0.431221201,-0.460687361,0.170894665,-0.023291358,-0.825271413,-0.518508504
group_001,2,Monash__anonymous_public_pv_power_data_per_unit,Monash,rds,dataset/Monash_Dataset/anonymous_public_pv_power_data_per_unit/*.rds,train,20,83932726,229,127555,96,1,mean,train_split_standard,-1.526422726,-0.902324620,-0.611999977,-0.675841201,-0.493289537,0.608793177,0.782615532,-0.267500868,-0.696541472,1.612332149,-0.752457110,-0.507161623,-0.896310592,-1.245976524,1.093805024,0.214112208,0.221973321,-0.020997968,-0.286795456,-2.472491727,-0.367178845,0.392984811
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,1,536706,3,51659,96,1,mean,train_split_standard,-1.006371980,-0.482757746,0.307576013,0.725663102,0.900703962,-0.111848904,-0.080161082,0.828327044,-0.388244559,-1.254012625,0.558709687,0.857375697,-0.405030831,0.843607704,-0.281840617,0.831409819,1.092899351,-0.469974665,0.628584786,1.201308827,-0.710748271,-0.888309114
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,2,220524,1,59200,96,1,mean,train_split_standard,1.351578142,1.035960782,-0.227000952,0.055378435,0.349623533,-0.054575090,0.566921379,0.744032589,-0.473620665,1.612332149,0.309143956,-0.135015081,0.416746225,0.060013618,0.954694791,0.858277940,0.439704829,-0.469974665,1.086274908,0.676480177,-0.596225129,-0.435319951
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,3,428904,2,106256,96,1,mean,train_split_standard,2.163978650,2.401547656,0.199007560,0.177248375,1.232751807,-0.122018312,-0.295855236,0.575443680,-0.473620665,1.612332149,1.768999616,-0.010966234,2.024570899,0.112253224,-0.096360306,0.962262755,2.181556889,-1.082596363,-0.134232083,0.501537293,-0.596225129,-1.119600782
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,4,212098,1,50774,96,1,mean,train_split_standard,1.462279985,1.787764877,0.400903645,0.360053284,1.215370252,-0.075173311,0.243380148,0.238265861,0.656357218,-1.254012625,0.455338598,0.361180308,0.072212366,1.731681001,-1.580202795,0.861110893,-0.213489694,-0.520138312,0.170894665,0.151651526,-0.596225129,-0.799549597
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,5,505789,3,20742,96,1,mean,train_split_standard,-0.905927127,-0.403000926,1.001519779,0.847533041,0.985555731,-0.117209285,-0.188008159,1.502682682,0.154144826,-1.254012625,0.644657519,1.601668780,-0.575910748,1.183165141,-2.260297270,0.861123607,0.657436336,-0.645785281,1.086274908,-0.023291358,-0.825271413,-0.990714039
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,6,623966,3,138919,96,1,mean,train_split_standard,0.090757311,0.542683856,0.442585209,0.664728132,1.031974058,-0.076698965,-0.134084620,0.828327044,-0.388244559,-1.254012625,0.283433237,0.609278002,-0.358792735,-1.533294356,0.212773546,0.705157649,0.875167844,-0.407929061,-1.354739073,0.326594410,-0.710748271,-0.787809025
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,7,376482,2,53834,96,1,mean,train_split_standard,2.497830297,2.147406596,0.035399016,-0.005556535,1.195789060,-0.106881131,-0.241931697,0.744032589,-0.757277665,1.726985940,1.287559943,-0.135015081,1.992414406,0.399571055,-0.838281551,0.943266371,2.181556889,-0.721351840,0.323458039,1.201308827,-0.596225129,-0.972718521
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,8,421036,2,98388,96,1,mean,train_split_standard,2.081282887,1.761095224,-0.093846738,-0.066491504,0.707324028,-0.089214400,-0.080161082,0.828327044,-1.154087457,1.612332149,0.797709203,-0.259063928,1.284971549,0.086133421,-1.456549255,0.927925098,2.399288397,-0.645785281,-0.591922204,0.326594410,-0.596225129,-0.771057706
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,9,54156,0,54156,96,1,mean,train_split_standard,0.345672095,0.777813078,0.476986060,0.420988253,1.327345809,-0.123436056,-0.188008159,0.491149225,0.656357218,-1.254012625,1.557164981,0.485229155,0.459621550,-1.742252778,1.140175102,0.993555672,1.528362366,-0.623062342,0.476021413,-0.023291358,-0.710748271,-1.180371240
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,10,547377,3,62330,96,1,mean,train_split_standard,2.058380750,0.000425941,0.334663543,0.360053284,0.890149841,-0.134730181,0.405150764,0.322560315,-0.236464813,-1.254012625,1.048099402,0.361180308,0.072212366,-1.716132975,1.943923117,0.883135985,0.875167844,-0.884872342,0.933711534,-0.023291358,-0.596225129,-0.897992267
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,11,397568,2,74920,96,1,mean,train_split_standard,1.976721252,1.683826382,0.209651568,0.420988253,1.180533129,-0.120041279,-0.457625851,0.659738134,-1.188504632,-1.254012625,1.692638796,-0.010966234,1.461832263,0.634649281,-0.560061084,0.981215233,2.617019904,-0.409347004,-2.117555942,-0.023291358,-0.596225129,-1.058282536
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,12,467082,2,144434,96,1,mean,train_split_standard,1.894683047,2.146706012,0.119973602,0.360053284,1.086163745,-0.119607858,-0.619396466,0.659738134,-0.473620665,-1.254012625,1.827097063,-0.010966234,2.346135834,0.086133421,0.027293235,0.922772817,2.617019904,-0.794300380,-0.286795456,-2.122605960,-0.596225129,-1.110613422
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,13,248683,1,87359,96,1,mean,train_split_standard,-0.336957387,0.159249000,0.296162371,0.542858193,0.363371781,-0.059372489,0.081609533,0.828327044,-0.388244559,-1.254012625,0.124374833,1.353571086,-0.632570931,1.444363169,-2.167557114,0.793884846,0.004241814,-0.313811698,1.086274908,0.851423060,-0.596225129,-0.644872668
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,14,731693,4,85289,96,1,mean,train_split_standard,1.530909679,1.230371476,-0.155352515,-0.249296413,0.629067062,-0.075853219,0.189456610,0.575443680,-0.558872769,1.268370776,0.436934548,-0.259063928,0.577528693,1.104805732,-1.951163418,0.892773013,1.310630859,-0.582229647,0.933711534,-0.023291358,-0.596225129,-0.694523109
group_001,3,Monash__australian_electricity_demand_dataset,Monash,tsf,dataset/Monash_Dataset/australian_electricity_demand_dataset/australian_electricity_demand_dataset.tsf,train,15,226350,1,65026,96,1,mean,train_split_standard,0.930730008,1.332250591,0.062651310,0.299118314,1.046206018,-0.116012853,0.728691994,0.659738134,0.576003235,1.153716985,0.605019973,0.733326850,-0.085698985,-2.055690413,1.696616035,0.862786006,0.221973321,-0.491657685,-2.270119315,-0.198234241,-0.596225129,-0.912953639
